#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb1682_2_31w.pdb 0.000 46.322 22.895 0.01228 Incorrect Incorrect
allpdb1682_2_107w.pdb 0.000 48.772 23.447 0.01118 Incorrect Incorrect
allpdb1682_2_48w.pdb 0.000 48.935 23.457 0.01112 Incorrect Incorrect
allpdb1682_2_36w.pdb 0.000 44.295 21.357 0.01347 Incorrect Incorrect
allpdb1682_2_27w.pdb 0.000 46.735 22.585 0.01214 Incorrect Incorrect
allpdb1682_2_114w.pdb 0.000 49.842 24.345 0.01068 Incorrect Incorrect
allpdb1682_2_90w.pdb 0.000 45.868 23.850 0.01238 Incorrect Incorrect
allpdb1682_2_145w.pdb 0.000 43.406 21.740 0.01389 Incorrect Incorrect
allpdb1682_2_83w.pdb 0.000 46.892 22.657 0.01206 Incorrect Incorrect
allpdb1682_2_190w.pdb 0.000 47.426 22.138 0.01190 Incorrect Incorrect
allpdb1682_2_63w.pdb 0.000 51.673 26.785 0.00982 Incorrect Incorrect
allpdb1682_2_58w.pdb 0.000 49.807 23.460 0.01079 Incorrect Incorrect
allpdb1682_2_82w.pdb 0.000 43.654 21.979 0.01372 Incorrect Incorrect
allpdb1682_2_16w.pdb 0.000 45.187 22.843 0.01282 Incorrect Incorrect
allpdb1682_2_153w.pdb 0.000 47.385 22.690 0.01184 Incorrect Incorrect
allpdb1682_2_149w.pdb 0.000 44.536 23.535 0.01306 Incorrect Incorrect
allpdb1682_2_40w.pdb 0.000 49.192 24.104 0.01095 Incorrect Incorrect
allpdb1682_2_33w.pdb 0.000 48.962 23.681 0.01108 Incorrect Incorrect
allpdb1682_2_152w.pdb 0.000 48.202 23.663 0.01139 Incorrect Incorrect
allpdb1682_2_100w.pdb 0.000 46.232 21.648 0.01249 Incorrect Incorrect
allpdb1682_2_108w.pdb 0.000 43.081 21.886 0.01405 Incorrect Incorrect
allpdb1682_2_123w.pdb 0.000 44.537 21.086 0.01339 Incorrect Incorrect
allpdb1682_2_116w.pdb 0.000 49.200 23.405 0.01102 Incorrect Incorrect
allpdb1682_2_70w.pdb 0.000 48.938 23.856 0.01107 Incorrect Incorrect
allpdb1682_2_125w.pdb 0.000 48.420 23.224 0.01135 Incorrect Incorrect
allpdb1682_2_164w.pdb 0.000 48.865 23.305 0.01117 Incorrect Incorrect
allpdb1682_2_148w.pdb 0.000 40.388 19.137 0.01617 Incorrect Incorrect
allpdb1682_2_55w.pdb 0.000 45.551 23.533 0.01257 Incorrect Incorrect
allpdb1682_2_45w.pdb 0.000 49.139 24.173 0.01096 Incorrect Incorrect
allpdb1682_2_53w.pdb 0.000 45.470 21.991 0.01280 Incorrect Incorrect
allpdb1682_2_157w.pdb 0.000 37.095 15.031 0.01992 Incorrect Incorrect
allpdb1682_2_170w.pdb 0.000 46.247 23.549 0.01224 Incorrect Incorrect
allpdb1682_2_44w.pdb 0.000 42.537 21.536 0.01441 Incorrect Incorrect
allpdb1682_2_138w.pdb 0.000 42.371 20.202 0.01472 Incorrect Incorrect
allpdb1682_2_181w.pdb 0.000 46.569 23.550 0.01209 Incorrect Incorrect
allpdb1682_2_74w.pdb 0.000 43.026 21.387 0.01415 Incorrect Incorrect
allpdb1682_2_62w.pdb 0.000 47.463 22.319 0.01186 Incorrect Incorrect
allpdb1682_2_78w.pdb 0.000 41.372 20.322 0.01531 Incorrect Incorrect
allpdb1682_2_117w.pdb 0.000 42.742 20.741 0.01442 Incorrect Incorrect
allpdb1682_2_52w.pdb 0.000 50.288 25.068 0.01045 Incorrect Incorrect
allpdb1682_2_191w.pdb 0.000 47.945 23.047 0.01156 Incorrect Incorrect
allpdb1682_2_173w.pdb 0.000 48.240 26.516 0.01110 Incorrect Incorrect
