#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb0696_2_83w.pdb 0.000 34.040 11.806 0.02486 Incorrect Incorrect
allpdb0696_2_145w.pdb 0.096 31.788 6.002 0.07389 Incorrect Incorrect
allpdb0696_2_32w.pdb 0.692 5.305 1.389 0.65007 Medium Medium
allpdb0696_2_178w.pdb 0.077 33.860 6.405 0.06273 Incorrect Incorrect
allpdb0696_2_66w.pdb 0.712 6.860 1.374 0.62028 Medium Medium
allpdb0696_2_26w.pdb 0.654 1.530 0.839 0.79466 High Medium
allpdb0696_2_170w.pdb 0.788 3.725 1.295 0.73339 Medium Medium
allpdb0696_2_63w.pdb 0.769 5.304 1.089 0.71466 Medium Medium
allpdb0696_2_60w.pdb 0.731 3.270 1.005 0.76394 Medium Medium
allpdb0696_2_156w.pdb 0.750 4.587 1.118 0.72240 Medium Medium
allpdb0696_2_5w.pdb 0.654 7.613 1.286 0.59508 Medium Medium
allpdb0696_2_33w.pdb 0.577 6.122 1.658 0.56178 Medium Medium
allpdb0696_2_64w.pdb 0.558 11.900 2.593 0.38211 Acceptable Acceptable
allpdb0696_2_31w.pdb 0.673 6.320 1.016 0.66752 Medium Medium
allpdb0696_2_11w.pdb 0.519 6.321 2.168 0.49559 Acceptable Medium
allpdb0696_2_36w.pdb 0.673 6.083 1.122 0.65858 Medium Medium
allpdb0696_2_16w.pdb 0.423 5.067 1.326 0.57403 Medium Medium
allpdb0696_2_95w.pdb 0.000 33.447 11.932 0.02541 Incorrect Incorrect
allpdb0696_2_138w.pdb 0.019 35.086 8.787 0.03433 Incorrect Incorrect
allpdb0696_2_124w.pdb 0.673 8.566 1.536 0.55250 Medium Medium
allpdb0696_2_35w.pdb 0.442 6.640 1.472 0.52422 Medium Medium
allpdb0696_2_13w.pdb 0.462 6.477 2.163 0.47301 Acceptable Acceptable
allpdb0696_2_152w.pdb 0.058 35.391 6.680 0.05341 Incorrect Incorrect
allpdb0696_2_18w.pdb 0.519 4.863 1.496 0.59128 Medium Medium
allpdb0696_2_108w.pdb 0.692 7.349 1.036 0.64724 Medium Medium
allpdb0696_2_188w.pdb 0.058 46.036 7.671 0.04250 Incorrect Incorrect
allpdb0696_2_158w.pdb 0.615 8.083 1.783 0.51834 Medium Medium
allpdb0696_2_129w.pdb 0.019 35.250 8.883 0.03397 Incorrect Incorrect
allpdb0696_2_12w.pdb 0.462 4.158 1.433 0.59714 Medium Medium
allpdb0696_2_23w.pdb 0.519 4.100 1.411 0.62038 Medium Medium
allpdb0696_2_193w.pdb 0.000 36.189 19.134 0.01946 Incorrect Incorrect
allpdb0696_2_15w.pdb 0.519 6.218 1.473 0.55989 Medium Medium
allpdb0696_2_177w.pdb 0.077 43.149 8.882 0.04734 Incorrect Incorrect
allpdb0696_2_38w.pdb 0.596 5.250 1.311 0.62897 Medium Medium
allpdb0696_2_39w.pdb 0.462 5.619 1.982 0.50720 Medium Medium
allpdb0696_2_197w.pdb 0.077 41.271 10.596 0.04575 Incorrect Incorrect
allpdb0696_2_102w.pdb 0.519 8.822 2.127 0.44429 Acceptable Acceptable
allpdb0696_2_98w.pdb 0.538 6.972 1.800 0.51539 Medium Medium
allpdb0696_2_65w.pdb 0.577 4.909 1.584 0.59988 Medium Medium
allpdb0696_2_90w.pdb 0.019 28.478 9.470 0.04184 Incorrect Incorrect
