#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb0696_2_72w.pdb 0.058 30.745 5.666 0.06473 Incorrect Incorrect
allpdb0696_2_20w.pdb 0.096 32.295 5.140 0.07981 Incorrect Incorrect
allpdb0696_2_18w.pdb 0.096 32.250 5.177 0.07952 Incorrect Incorrect
allpdb0696_2_116w.pdb 0.058 30.395 5.567 0.06597 Incorrect Incorrect
allpdb0696_2_172w.pdb 0.077 32.220 4.935 0.07552 Incorrect Incorrect
allpdb0696_2_10w.pdb 0.096 32.532 5.517 0.07630 Incorrect Incorrect
allpdb0696_2_111w.pdb 0.058 31.497 5.714 0.06335 Incorrect Incorrect
allpdb0696_2_1w.pdb 0.115 32.551 5.349 0.08404 Incorrect Incorrect
allpdb0696_2_186w.pdb 0.077 32.177 5.170 0.07327 Incorrect Incorrect
allpdb0696_2_113w.pdb 0.077 30.951 5.636 0.07107 Incorrect Incorrect
allpdb0696_2_5w.pdb 0.077 32.088 5.273 0.07245 Incorrect Incorrect
allpdb0696_2_26w.pdb 0.077 32.296 5.260 0.07231 Incorrect Incorrect
allpdb0696_2_174w.pdb 0.077 31.383 5.267 0.07343 Incorrect Incorrect
allpdb0696_2_102w.pdb 0.058 31.558 5.750 0.06302 Incorrect Incorrect
allpdb0696_2_37w.pdb 0.058 31.891 5.391 0.06529 Incorrect Incorrect
allpdb0696_2_57w.pdb 0.077 30.900 5.589 0.07148 Incorrect Incorrect
allpdb0696_2_166w.pdb 0.077 31.238 5.399 0.07250 Incorrect Incorrect
allpdb0696_2_100w.pdb 0.077 30.810 5.530 0.07206 Incorrect Incorrect
allpdb0696_2_24w.pdb 0.096 32.836 5.291 0.07778 Incorrect Incorrect
allpdb0696_2_103w.pdb 0.096 30.816 5.565 0.07820 Incorrect Incorrect
allpdb0696_2_13w.pdb 0.077 32.460 5.366 0.07119 Incorrect Incorrect
allpdb0696_2_82w.pdb 0.077 30.823 5.662 0.07106 Incorrect Incorrect
allpdb0696_2_59w.pdb 0.058 31.590 5.696 0.06335 Incorrect Incorrect
allpdb0696_2_11w.pdb 0.077 31.049 5.414 0.07265 Incorrect Incorrect
allpdb0696_2_28w.pdb 0.077 32.249 5.458 0.07070 Incorrect Incorrect
allpdb0696_2_54w.pdb 0.058 29.793 5.790 0.06528 Incorrect Incorrect
allpdb0696_2_46w.pdb 0.077 32.135 5.177 0.07326 Incorrect Incorrect
allpdb0696_2_156w.pdb 0.077 32.153 5.292 0.07220 Incorrect Incorrect
allpdb0696_2_188w.pdb 0.096 32.227 5.185 0.07947 Incorrect Incorrect
allpdb0696_2_99w.pdb 0.077 30.736 5.685 0.07102 Incorrect Incorrect
allpdb0696_2_35w.pdb 0.077 32.121 5.179 0.07325 Incorrect Incorrect
allpdb0696_2_6w.pdb 0.077 31.692 5.138 0.07419 Incorrect Incorrect
allpdb0696_2_2w.pdb 0.077 32.633 5.330 0.07128 Incorrect Incorrect
allpdb0696_2_117w.pdb 0.077 30.937 5.552 0.07171 Incorrect Incorrect
