#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb1080_4_15w.pdb 0.940 0.957 0.554 0.93594 High High
allpdb1080_4_12w.pdb 0.896 1.683 0.617 0.90432 High High
allpdb1080_4_2w.pdb 0.791 2.628 0.993 0.79967 High Medium
allpdb1080_4_22w.pdb 0.821 1.814 0.869 0.84206 High High
allpdb1080_4_46w.pdb 0.896 1.503 0.685 0.89754 High High
allpdb1080_4_43w.pdb 0.881 1.118 0.577 0.91151 High High
allpdb1080_4_6w.pdb 0.806 1.332 0.717 0.86538 High High
allpdb1080_4_13w.pdb 0.881 1.536 0.658 0.89589 High High
allpdb1080_4_84w.pdb 0.866 3.943 1.283 0.75531 Medium Medium
allpdb1080_4_11w.pdb 0.821 1.235 0.741 0.86799 High High
allpdb1080_4_178w.pdb 0.925 2.892 1.004 0.83746 Medium High
allpdb1080_4_82w.pdb 0.910 1.353 0.634 0.91138 High High
allpdb1080_4_38w.pdb 0.866 1.601 0.823 0.86668 High High
allpdb1080_4_10w.pdb 0.672 3.569 1.316 0.69560 Medium Medium
allpdb1080_4_86w.pdb 0.836 2.426 0.896 0.83245 High High
allpdb1080_4_102w.pdb 0.463 5.550 2.467 0.47791 Acceptable Acceptable
allpdb1080_4_24w.pdb 0.731 3.434 1.165 0.73828 Medium Medium
allpdb1080_4_181w.pdb 0.881 2.385 0.937 0.84237 High High
allpdb1080_4_49w.pdb 0.731 3.951 1.220 0.71856 Medium Medium
allpdb1080_4_1w.pdb 0.672 2.631 1.198 0.73157 Medium Medium
allpdb1080_4_92w.pdb 0.836 2.626 0.904 0.82741 High High
allpdb1080_4_33w.pdb 0.776 1.891 0.828 0.83184 High High
allpdb1080_4_34w.pdb 0.746 3.094 1.162 0.75140 Medium Medium
allpdb1080_4_56w.pdb 0.716 3.177 1.287 0.72322 Medium Medium
allpdb1080_4_123w.pdb 0.806 3.619 1.220 0.75152 Medium Medium
allpdb1080_4_48w.pdb 0.776 2.786 1.010 0.78913 Medium Medium
allpdb1080_4_17w.pdb 0.776 2.560 1.122 0.77807 Medium Medium
allpdb1080_4_29w.pdb 0.687 4.643 1.622 0.63921 Medium Medium
allpdb1080_4_41w.pdb 0.746 3.746 1.197 0.73159 Medium Medium
allpdb1080_4_61w.pdb 0.134 12.995 4.396 0.17942 Incorrect Incorrect
allpdb1080_4_76w.pdb 0.537 4.914 2.124 0.53987 Medium Medium
allpdb1080_4_196w.pdb 0.522 6.484 2.445 0.47598 Acceptable Acceptable
allpdb1080_4_103w.pdb 0.030 31.319 11.999 0.03795 Incorrect Incorrect
allpdb1080_4_31w.pdb 0.090 18.010 7.864 0.10227 Incorrect Incorrect
allpdb1080_4_109w.pdb 0.015 23.088 11.600 0.05025 Incorrect Incorrect
allpdb1080_4_35w.pdb 0.552 3.279 1.344 0.65907 Medium Medium
allpdb1080_4_25w.pdb 0.090 38.455 14.935 0.04871 Incorrect Incorrect
allpdb1080_4_21w.pdb 0.239 12.890 5.015 0.20799 Incorrect Incorrect
allpdb1080_4_67w.pdb 0.209 20.633 6.986 0.13270 Incorrect Incorrect
allpdb1080_4_19w.pdb 0.000 11.364 6.102 0.13858 Incorrect Incorrect
allpdb1080_4_156w.pdb 0.657 2.974 1.221 0.71640 Medium Medium
allpdb1080_4_36w.pdb 0.090 19.455 7.200 0.09715 Incorrect Incorrect
allpdb1080_4_192w.pdb 0.000 10.508 6.048 0.15116 Incorrect Incorrect
allpdb1080_4_70w.pdb 0.104 14.577 6.836 0.13472 Incorrect Incorrect
allpdb1080_4_78w.pdb 0.328 6.862 2.833 0.38423 Acceptable Acceptable
allpdb1080_4_72w.pdb 0.224 11.386 4.446 0.22799 Incorrect Incorrect
allpdb1080_4_77w.pdb 0.224 10.750 4.347 0.23833 Incorrect Acceptable
allpdb1080_4_28w.pdb 0.149 8.992 4.649 0.23848 Acceptable Acceptable
allpdb1080_4_155w.pdb 0.000 11.494 6.576 0.13433 Incorrect Incorrect
allpdb1080_4_59w.pdb 0.090 11.008 6.207 0.17275 Incorrect Incorrect
allpdb1080_4_139w.pdb 0.015 37.335 15.425 0.02452 Incorrect Incorrect
allpdb1080_4_51w.pdb 0.299 6.631 3.046 0.37178 Acceptable Acceptable
allpdb1080_4_50w.pdb 0.119 13.402 4.915 0.16383 Incorrect Incorrect
allpdb1080_4_99w.pdb 0.015 13.952 7.288 0.10875 Incorrect Incorrect
allpdb1080_4_8w.pdb 0.119 19.835 7.428 0.10458 Incorrect Incorrect
allpdb1080_4_44w.pdb 0.000 20.255 9.963 0.05730 Incorrect Incorrect
allpdb1080_4_53w.pdb 0.179 20.126 7.021 0.12471 Incorrect Incorrect
allpdb1080_4_108w.pdb 0.000 14.468 7.233 0.09928 Incorrect Incorrect
allpdb1080_4_27w.pdb 0.000 31.477 11.788 0.02797 Incorrect Incorrect
allpdb1080_4_81w.pdb 0.104 21.324 10.524 0.08717 Incorrect Incorrect
allpdb1080_4_113w.pdb 0.358 8.303 3.184 0.35053 Acceptable Acceptable
allpdb1080_4_9w.pdb 0.060 11.820 5.607 0.15578 Incorrect Incorrect
allpdb1080_4_4w.pdb 0.000 20.949 10.631 0.05363 Incorrect Incorrect
allpdb1080_4_68w.pdb 0.000 42.456 14.776 0.01625 Incorrect Incorrect
allpdb1080_4_55w.pdb 0.119 11.081 4.477 0.19692 Incorrect Incorrect
allpdb1080_4_187w.pdb 0.239 11.564 4.363 0.23176 Incorrect Acceptable
allpdb1080_4_182w.pdb 0.015 42.827 14.587 0.02110 Incorrect Incorrect
allpdb1080_4_197w.pdb 0.030 10.231 5.967 0.16588 Incorrect Incorrect
allpdb1080_4_199w.pdb 0.000 14.885 7.694 0.09418 Incorrect Incorrect
allpdb1080_4_69w.pdb 0.090 16.025 6.083 0.12215 Incorrect Incorrect
allpdb1080_4_58w.pdb 0.104 9.768 4.140 0.21715 Acceptable Incorrect
allpdb1080_4_60w.pdb 0.000 20.531 11.306 0.05454 Incorrect Incorrect
allpdb1080_4_153w.pdb 0.254 11.004 4.116 0.24822 Incorrect Acceptable
allpdb1080_4_20w.pdb 0.045 26.619 10.309 0.05268 Incorrect Incorrect
allpdb1080_4_106w.pdb 0.075 16.837 7.973 0.10397 Incorrect Incorrect
allpdb1080_4_160w.pdb 0.060 41.849 14.503 0.03664 Incorrect Incorrect
allpdb1080_4_164w.pdb 0.149 11.033 4.338 0.20951 Incorrect Incorrect
allpdb1080_4_118w.pdb 0.104 14.448 5.253 0.14567 Incorrect Incorrect
allpdb1080_4_140w.pdb 0.000 38.612 15.596 0.01846 Incorrect Incorrect
allpdb1080_4_132w.pdb 0.209 20.345 7.124 0.13334 Incorrect Incorrect
allpdb1080_4_120w.pdb 0.179 13.177 4.895 0.18626 Incorrect Incorrect
allpdb1080_4_62w.pdb 0.164 12.092 4.465 0.19877 Incorrect Incorrect
allpdb1080_4_116w.pdb 0.000 15.211 6.860 0.09453 Incorrect Incorrect
allpdb1080_4_141w.pdb 0.000 23.369 9.001 0.04795 Incorrect Incorrect
allpdb1080_4_95w.pdb 0.149 20.436 7.618 0.11135 Incorrect Incorrect
allpdb1080_4_189w.pdb 0.373 4.461 2.000 0.50573 Medium Medium
