#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb1728_10_83w.pdb 0.426 18.656 3.382 0.25395 Acceptable Acceptable
allpdb1728_10_130w.pdb 0.468 17.899 3.011 0.28364 Acceptable Acceptable
allpdb1728_10_59w.pdb 0.426 17.205 3.110 0.27017 Acceptable Acceptable
allpdb1728_10_57w.pdb 0.404 18.817 3.362 0.24659 Acceptable Acceptable
allpdb1728_10_10w.pdb 0.383 19.500 3.692 0.22811 Acceptable Incorrect
allpdb1728_10_17w.pdb 0.362 19.426 3.303 0.23114 Acceptable Acceptable
allpdb1728_10_84w.pdb 0.383 19.418 3.317 0.23786 Acceptable Acceptable
allpdb1728_10_43w.pdb 0.362 20.871 3.377 0.22292 Acceptable Incorrect
allpdb1728_10_52w.pdb 0.383 25.914 4.316 0.19596 Incorrect Incorrect
allpdb1728_10_28w.pdb 0.404 19.423 3.156 0.24976 Acceptable Acceptable
allpdb1728_10_137w.pdb 0.404 19.967 3.754 0.23178 Acceptable Acceptable
allpdb1728_10_198w.pdb 0.404 17.889 3.113 0.25894 Acceptable Acceptable
allpdb1728_10_65w.pdb 0.362 19.232 3.358 0.23049 Acceptable Acceptable
allpdb1728_10_195w.pdb 0.213 32.024 4.786 0.12268 Incorrect Incorrect
allpdb1728_10_120w.pdb 0.426 20.474 2.983 0.25814 Acceptable Acceptable
allpdb1728_10_90w.pdb 0.255 21.826 3.812 0.17369 Acceptable Incorrect
allpdb1728_10_118w.pdb 0.426 18.926 3.504 0.24942 Acceptable Acceptable
allpdb1728_10_49w.pdb 0.404 19.605 3.250 0.24602 Acceptable Acceptable
allpdb1728_10_36w.pdb 0.277 21.786 4.449 0.17026 Incorrect Incorrect
allpdb1728_10_40w.pdb 0.383 18.413 3.300 0.24331 Acceptable Acceptable
allpdb1728_10_150w.pdb 0.426 19.955 3.364 0.24832 Acceptable Acceptable
allpdb1728_10_116w.pdb 0.404 21.267 3.233 0.23970 Acceptable Acceptable
allpdb1728_10_47w.pdb 0.404 24.164 4.153 0.20992 Incorrect Incorrect
allpdb1728_10_196w.pdb 0.319 18.248 3.438 0.21912 Acceptable Incorrect
allpdb1728_10_27w.pdb 0.362 21.740 3.908 0.20758 Acceptable Incorrect
allpdb1728_10_95w.pdb 0.404 17.808 3.300 0.25367 Acceptable Acceptable
allpdb1728_10_184w.pdb 0.319 19.886 4.234 0.19504 Incorrect Incorrect
allpdb1728_10_119w.pdb 0.383 28.412 4.604 0.18703 Incorrect Incorrect
allpdb1728_10_46w.pdb 0.340 26.840 4.413 0.17839 Incorrect Incorrect
allpdb1728_10_82w.pdb 0.426 18.537 3.003 0.26630 Acceptable Acceptable
allpdb1728_10_5w.pdb 0.298 21.221 3.938 0.18761 Acceptable Incorrect
allpdb1728_10_63w.pdb 0.277 18.475 3.444 0.20358 Acceptable Incorrect
allpdb1728_10_126w.pdb 0.340 18.467 3.445 0.22488 Acceptable Incorrect
allpdb1728_10_64w.pdb 0.383 24.487 4.082 0.20316 Incorrect Incorrect
allpdb1728_10_139w.pdb 0.340 21.907 3.618 0.20598 Acceptable Incorrect
allpdb1728_10_86w.pdb 0.426 25.381 4.322 0.21130 Incorrect Incorrect
allpdb1728_10_25w.pdb 0.426 23.179 4.061 0.22138 Incorrect Incorrect
allpdb1728_10_68w.pdb 0.319 20.468 3.532 0.20634 Acceptable Incorrect
allpdb1728_10_173w.pdb 0.383 24.070 3.441 0.21784 Acceptable Incorrect
allpdb1728_10_143w.pdb 0.404 19.031 3.302 0.24720 Acceptable Acceptable
allpdb1728_10_96w.pdb 0.340 18.715 3.426 0.22411 Acceptable Incorrect
allpdb1728_10_114w.pdb 0.362 30.008 4.994 0.17291 Incorrect Incorrect
allpdb1728_10_159w.pdb 0.404 18.975 3.331 0.24666 Acceptable Acceptable
allpdb1728_10_44w.pdb 0.340 19.388 3.374 0.22223 Acceptable Incorrect
allpdb1728_10_81w.pdb 0.340 17.716 4.524 0.20887 Incorrect Incorrect
allpdb1728_10_142w.pdb 0.319 17.657 4.472 0.20281 Incorrect Incorrect
allpdb1728_10_38w.pdb 0.362 25.396 4.332 0.18984 Incorrect Incorrect
allpdb1728_10_92w.pdb 0.404 25.097 4.228 0.20632 Incorrect Incorrect
allpdb1728_10_29w.pdb 0.340 17.927 3.262 0.23284 Acceptable Acceptable
allpdb1728_10_113w.pdb 0.362 19.149 3.591 0.22495 Acceptable Incorrect
allpdb1728_10_39w.pdb 0.298 19.942 3.752 0.19648 Acceptable Incorrect
allpdb1728_10_146w.pdb 0.426 19.851 3.507 0.24503 Acceptable Acceptable
allpdb1728_10_151w.pdb 0.447 21.988 3.425 0.24591 Acceptable Acceptable
allpdb1728_10_67w.pdb 0.383 26.633 4.415 0.19296 Incorrect Incorrect
allpdb1728_10_122w.pdb 0.404 23.756 4.133 0.21138 Incorrect Incorrect
allpdb1728_10_89w.pdb 0.298 32.889 5.275 0.14510 Incorrect Incorrect
allpdb1728_10_185w.pdb 0.362 22.734 3.568 0.21152 Acceptable Incorrect
allpdb1728_10_35w.pdb 0.213 22.194 4.510 0.14676 Incorrect Incorrect
allpdb1728_10_161w.pdb 0.404 21.952 3.599 0.22753 Acceptable Incorrect
allpdb1728_10_8w.pdb 0.191 33.468 5.564 0.10661 Incorrect Incorrect
allpdb1728_10_7w.pdb 0.213 20.840 4.481 0.15206 Incorrect Incorrect
allpdb1728_10_190w.pdb 0.426 16.479 3.073 0.27602 Acceptable Acceptable
allpdb1728_10_18w.pdb 0.255 23.027 4.383 0.16002 Incorrect Incorrect
allpdb1728_10_135w.pdb 0.340 16.970 4.419 0.21477 Incorrect Incorrect
allpdb1728_10_182w.pdb 0.404 18.700 3.173 0.25272 Acceptable Acceptable
allpdb1728_10_11w.pdb 0.340 33.067 5.489 0.15730 Incorrect Incorrect
allpdb1728_10_88w.pdb 0.319 24.190 4.272 0.17960 Incorrect Incorrect
allpdb1728_10_132w.pdb 0.383 20.730 3.631 0.22423 Acceptable Incorrect
allpdb1728_10_144w.pdb 0.362 18.425 3.543 0.22972 Acceptable Incorrect
allpdb1728_10_87w.pdb 0.277 20.463 4.959 0.16919 Incorrect Incorrect
allpdb1728_10_58w.pdb 0.319 21.782 4.147 0.18900 Incorrect Incorrect
