#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb1080_4_75w.pdb 0.896 1.029 0.561 0.91948 High High
allpdb1080_4_10w.pdb 0.881 1.011 0.667 0.90058 High High
allpdb1080_4_13w.pdb 0.881 1.666 0.872 0.86369 High High
allpdb1080_4_67w.pdb 0.910 1.770 0.841 0.87661 High High
allpdb1080_4_12w.pdb 0.866 0.725 0.651 0.89999 High High
allpdb1080_4_48w.pdb 0.866 1.616 0.837 0.86445 High High
allpdb1080_4_57w.pdb 0.836 2.640 0.983 0.81583 High High
allpdb1080_4_87w.pdb 0.910 1.573 0.701 0.89932 High High
allpdb1080_4_62w.pdb 0.881 1.764 0.862 0.86365 High High
allpdb1080_4_169w.pdb 0.866 1.488 0.807 0.87051 High High
allpdb1080_4_11w.pdb 0.806 1.742 0.668 0.86674 High High
allpdb1080_4_14w.pdb 0.896 1.283 0.656 0.90426 High High
allpdb1080_4_77w.pdb 0.940 2.285 0.914 0.86739 High High
allpdb1080_4_18w.pdb 0.821 2.117 0.946 0.82598 High High
allpdb1080_4_71w.pdb 0.940 1.763 0.842 0.88655 High High
allpdb1080_4_3w.pdb 0.716 2.249 1.015 0.77898 Medium Medium
allpdb1080_4_23w.pdb 0.866 1.642 0.886 0.85704 High High
allpdb1080_4_59w.pdb 0.866 1.248 0.577 0.90527 High High
allpdb1080_4_45w.pdb 0.836 1.867 0.767 0.86077 High High
allpdb1080_4_69w.pdb 0.746 3.197 1.117 0.75523 Medium Medium
allpdb1080_4_34w.pdb 0.776 2.688 0.998 0.79279 High Medium
allpdb1080_4_151w.pdb 0.746 4.050 1.274 0.71408 Medium Medium
allpdb1080_4_174w.pdb 0.866 1.772 0.793 0.86857 High High
allpdb1080_4_24w.pdb 0.836 2.367 0.841 0.84150 High High
allpdb1080_4_58w.pdb 0.806 3.581 1.133 0.76393 Medium Medium
allpdb1080_4_148w.pdb 0.731 3.936 1.298 0.70893 Medium Medium
allpdb1080_4_40w.pdb 0.731 3.888 1.351 0.70346 Medium Medium
allpdb1080_4_161w.pdb 0.896 2.083 0.792 0.87366 High High
allpdb1080_4_92w.pdb 0.881 1.761 0.731 0.88245 High High
allpdb1080_4_9w.pdb 0.866 1.606 0.828 0.86587 High High
allpdb1080_4_86w.pdb 0.821 3.067 1.009 0.79804 Medium Medium
allpdb1080_4_143w.pdb 0.821 2.361 0.976 0.81731 High High
allpdb1080_4_56w.pdb 0.731 4.411 1.432 0.68083 Medium Medium
allpdb1080_4_60w.pdb 0.836 1.404 0.622 0.88746 High High
allpdb1080_4_198w.pdb 0.806 2.587 0.978 0.80760 High High
allpdb1080_4_21w.pdb 0.746 1.894 0.904 0.81085 High High
allpdb1080_4_83w.pdb 0.731 3.545 1.278 0.72084 Medium Medium
allpdb1080_4_8w.pdb 0.687 3.049 1.076 0.74433 Medium Medium
allpdb1080_4_93w.pdb 0.791 2.894 0.993 0.79423 High Medium
allpdb1080_4_95w.pdb 0.746 4.123 1.408 0.69583 Medium Medium
allpdb1080_4_6w.pdb 0.701 2.932 1.232 0.73071 Medium Medium
allpdb1080_4_49w.pdb 0.821 1.516 0.998 0.82776 High High
allpdb1080_4_1w.pdb 0.716 2.138 0.875 0.80094 High High
allpdb1080_4_76w.pdb 0.687 3.597 1.200 0.71482 Medium Medium
allpdb1080_4_30w.pdb 0.731 2.480 1.045 0.77535 Medium Medium
allpdb1080_4_84w.pdb 0.761 2.530 0.964 0.79588 High Medium
allpdb1080_4_51w.pdb 0.746 2.864 1.014 0.77687 Medium Medium
allpdb1080_4_52w.pdb 0.806 2.564 1.047 0.79832 Medium Medium
allpdb1080_4_31w.pdb 0.642 2.006 0.887 0.77661 High Medium
allpdb1080_4_63w.pdb 0.836 1.528 1.007 0.83134 Medium High
allpdb1080_4_145w.pdb 0.806 2.548 0.943 0.81344 High High
allpdb1080_4_66w.pdb 0.672 3.308 1.179 0.71944 Medium Medium
allpdb1080_4_102w.pdb 0.791 3.256 1.139 0.76579 Medium Medium
allpdb1080_4_64w.pdb 0.776 2.384 1.037 0.79332 Medium Medium
allpdb1080_4_54w.pdb 0.776 1.765 1.072 0.79891 Medium Medium
allpdb1080_4_61w.pdb 0.657 3.289 1.194 0.71288 Medium Medium
allpdb1080_4_150w.pdb 0.746 3.915 1.491 0.69139 Medium Medium
allpdb1080_4_16w.pdb 0.642 5.106 1.687 0.60608 Medium Medium
allpdb1080_4_55w.pdb 0.657 3.754 1.350 0.68206 Medium Medium
allpdb1080_4_74w.pdb 0.582 5.131 1.784 0.57644 Medium Medium
allpdb1080_4_36w.pdb 0.612 2.967 1.397 0.67957 Medium Medium
allpdb1080_4_88w.pdb 0.537 6.095 1.867 0.53001 Medium Medium
allpdb1080_4_7w.pdb 0.493 5.502 1.864 0.53013 Medium Medium
allpdb1080_4_37w.pdb 0.597 4.938 1.869 0.57885 Medium Medium
allpdb1080_4_32w.pdb 0.507 5.079 1.666 0.56404 Medium Medium
allpdb1080_4_68w.pdb 0.657 3.309 1.440 0.68180 Medium Medium
allpdb1080_4_182w.pdb 0.463 6.064 2.261 0.47701 Acceptable Acceptable
allpdb1080_4_184w.pdb 0.567 6.636 2.162 0.50448 Acceptable Medium
allpdb1080_4_195w.pdb 0.284 11.237 3.621 0.26468 Acceptable Acceptable
allpdb1080_4_106w.pdb 0.522 5.259 1.721 0.55905 Medium Medium
allpdb1080_4_165w.pdb 0.194 8.930 4.876 0.25195 Acceptable Acceptable
allpdb1080_4_125w.pdb 0.239 10.990 4.151 0.24287 Incorrect Acceptable
allpdb1080_4_136w.pdb 0.224 10.091 4.192 0.25081 Incorrect Acceptable
allpdb1080_4_50w.pdb 0.522 4.972 1.686 0.56972 Medium Medium
allpdb1080_4_134w.pdb 0.254 12.073 4.535 0.22792 Incorrect Incorrect
allpdb1080_4_179w.pdb 0.194 9.265 3.348 0.27275 Acceptable Acceptable
allpdb1080_4_2w.pdb 0.522 4.927 1.699 0.56967 Medium Medium
allpdb1080_4_138w.pdb 0.134 11.740 4.896 0.18802 Incorrect Incorrect
allpdb1080_4_128w.pdb 0.403 5.319 2.673 0.45371 Acceptable Acceptable
allpdb1080_4_29w.pdb 0.328 8.751 2.866 0.34294 Acceptable Acceptable
allpdb1080_4_22w.pdb 0.403 6.627 2.174 0.44914 Acceptable Acceptable
allpdb1080_4_33w.pdb 0.149 8.401 4.722 0.24892 Acceptable Acceptable
allpdb1080_4_20w.pdb 0.388 7.074 2.307 0.42533 Acceptable Acceptable
allpdb1080_4_42w.pdb 0.149 8.133 4.427 0.25810 Acceptable Acceptable
allpdb1080_4_139w.pdb 0.209 12.419 4.891 0.20464 Incorrect Incorrect
allpdb1080_4_41w.pdb 0.373 5.648 2.260 0.45753 Acceptable Acceptable
allpdb1080_4_27w.pdb 0.358 5.089 2.096 0.47769 Acceptable Acceptable
allpdb1080_4_98w.pdb 0.224 12.017 4.486 0.21930 Incorrect Incorrect
allpdb1080_4_133w.pdb 0.224 11.501 4.297 0.22859 Incorrect Incorrect
allpdb1080_4_137w.pdb 0.194 10.019 4.358 0.23949 Incorrect Acceptable
allpdb1080_4_130w.pdb 0.254 11.834 4.359 0.23332 Incorrect Acceptable
allpdb1080_4_110w.pdb 0.164 12.079 4.825 0.19450 Incorrect Incorrect
allpdb1080_4_129w.pdb 0.179 10.750 4.221 0.22531 Incorrect Incorrect
allpdb1080_4_158w.pdb 0.179 10.742 3.965 0.22978 Acceptable Incorrect
allpdb1080_4_38w.pdb 0.478 4.195 1.736 0.56972 Medium Medium
allpdb1080_4_80w.pdb 0.224 12.799 4.872 0.20551 Incorrect Incorrect
allpdb1080_4_116w.pdb 0.194 12.331 4.863 0.20100 Incorrect Incorrect
allpdb1080_4_189w.pdb 0.239 8.525 2.756 0.32193 Acceptable Acceptable
allpdb1080_4_96w.pdb 0.119 11.878 4.474 0.18637 Incorrect Incorrect
allpdb1080_4_17w.pdb 0.328 6.042 1.967 0.45349 Medium Acceptable
allpdb1080_4_120w.pdb 0.015 26.568 9.674 0.04375 Incorrect Incorrect
allpdb1080_4_5w.pdb 0.418 4.855 1.827 0.52484 Medium Medium
allpdb1080_4_168w.pdb 0.045 31.277 11.393 0.04353 Incorrect Incorrect
allpdb1080_4_147w.pdb 0.194 13.764 5.572 0.17923 Incorrect Incorrect
allpdb1080_4_72w.pdb 0.313 8.731 2.951 0.33510 Acceptable Acceptable
allpdb1080_4_28w.pdb 0.328 6.532 2.276 0.41999 Acceptable Acceptable
allpdb1080_4_122w.pdb 0.104 10.901 4.006 0.20186 Incorrect Incorrect
allpdb1080_4_105w.pdb 0.119 13.080 4.400 0.17348 Incorrect Incorrect
allpdb1080_4_111w.pdb 0.104 10.874 4.047 0.20152 Incorrect Incorrect
allpdb1080_4_190w.pdb 0.015 43.048 15.002 0.02078 Incorrect Incorrect
allpdb1080_4_117w.pdb 0.090 19.187 8.883 0.09378 Incorrect Incorrect
allpdb1080_4_119w.pdb 0.269 10.313 3.712 0.27119 Acceptable Acceptable
allpdb1080_4_26w.pdb 0.179 10.459 5.195 0.21794 Incorrect Incorrect
allpdb1080_4_124w.pdb 0.075 18.443 8.444 0.09347 Incorrect Incorrect
allpdb1080_4_185w.pdb 0.000 40.847 14.260 0.01748 Incorrect Incorrect
allpdb1080_4_153w.pdb 0.045 30.824 11.376 0.04418 Incorrect Incorrect
allpdb1080_4_197w.pdb 0.015 21.782 9.062 0.05792 Incorrect Incorrect
allpdb1080_4_115w.pdb 0.119 14.381 6.146 0.14484 Incorrect Incorrect
allpdb1080_4_78w.pdb 0.448 2.858 1.353 0.63251 Medium Medium
allpdb1080_4_186w.pdb 0.134 5.658 2.460 0.36607 Acceptable Acceptable
allpdb1080_4_89w.pdb 0.104 13.344 5.398 0.15494 Incorrect Incorrect
allpdb1080_4_91w.pdb 0.104 28.511 10.398 0.06883 Incorrect Incorrect
allpdb1080_4_15w.pdb 0.179 9.158 3.163 0.27518 Acceptable Acceptable
allpdb1080_4_19w.pdb 0.254 9.311 3.009 0.30243 Acceptable Acceptable
allpdb1080_4_94w.pdb 0.060 29.201 9.774 0.05361 Incorrect Incorrect
allpdb1080_4_46w.pdb 0.104 8.665 4.621 0.23006 Acceptable Acceptable
allpdb1080_4_81w.pdb 0.090 32.245 11.514 0.05707 Incorrect Incorrect
allpdb1080_4_157w.pdb 0.030 16.104 8.705 0.09219 Incorrect Incorrect
allpdb1080_4_200w.pdb 0.239 10.356 3.795 0.25881 Acceptable Acceptable
allpdb1080_4_118w.pdb 0.045 18.494 9.476 0.08121 Incorrect Incorrect
allpdb1080_4_154w.pdb 0.000 17.484 8.456 0.07389 Incorrect Incorrect
allpdb1080_4_79w.pdb 0.104 30.621 10.918 0.06485 Incorrect Incorrect
allpdb1080_4_127w.pdb 0.149 14.381 5.588 0.15846 Incorrect Incorrect
allpdb1080_4_123w.pdb 0.149 15.260 5.926 0.14876 Incorrect Incorrect
allpdb1080_4_192w.pdb 0.030 24.591 9.655 0.05338 Incorrect Incorrect
