#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb0550_9_56w.pdb 0.651 2.824 1.374 0.69850 Medium Medium
allpdb0550_9_26w.pdb 0.569 2.781 1.479 0.65971 Medium Medium
allpdb0550_9_5w.pdb 0.606 3.122 1.543 0.65754 Medium Medium
allpdb0550_9_45w.pdb 0.468 3.732 1.826 0.56969 Medium Medium
allpdb0550_9_9w.pdb 0.596 2.808 1.410 0.67628 Medium Medium
allpdb0550_9_53w.pdb 0.468 4.041 1.965 0.55059 Medium Medium
allpdb0550_9_73w.pdb 0.532 3.857 1.719 0.59791 Medium Medium
allpdb0550_9_10w.pdb 0.450 4.172 2.105 0.53074 Medium Medium
allpdb0550_9_22w.pdb 0.385 4.986 2.291 0.47642 Medium Acceptable
allpdb0550_9_30w.pdb 0.495 3.562 1.635 0.60105 Medium Medium
allpdb0550_9_52w.pdb 0.486 3.407 1.667 0.59838 Medium Medium
allpdb0550_9_23w.pdb 0.541 3.153 1.668 0.62245 Medium Medium
allpdb0550_9_48w.pdb 0.624 2.931 1.470 0.67595 Medium Medium
allpdb0550_9_47w.pdb 0.486 3.386 1.788 0.58745 Medium Medium
allpdb0550_9_27w.pdb 0.440 3.857 2.022 0.54152 Medium Medium
allpdb0550_9_86w.pdb 0.394 4.515 2.362 0.48726 Medium Acceptable
allpdb0550_9_16w.pdb 0.450 2.996 1.593 0.60297 Medium Medium
allpdb0550_9_17w.pdb 0.486 3.657 1.710 0.58830 Medium Medium
allpdb0550_9_60w.pdb 0.413 4.408 2.094 0.51332 Medium Medium
allpdb0550_9_19w.pdb 0.404 4.249 2.110 0.51315 Medium Medium
allpdb0550_9_33w.pdb 0.422 3.033 1.586 0.59378 Medium Medium
allpdb0550_9_74w.pdb 0.321 6.264 2.972 0.39072 Acceptable Acceptable
allpdb0550_9_50w.pdb 0.248 6.680 3.418 0.34245 Acceptable Acceptable
allpdb0550_9_67w.pdb 0.459 3.574 1.860 0.56753 Medium Medium
allpdb0550_9_58w.pdb 0.431 4.167 2.160 0.52091 Medium Medium
allpdb0550_9_42w.pdb 0.404 4.046 2.045 0.52295 Medium Medium
allpdb0550_9_75w.pdb 0.266 4.926 2.612 0.42090 Acceptable Acceptable
allpdb0550_9_37w.pdb 0.431 3.688 1.866 0.55510 Medium Medium
allpdb0550_9_21w.pdb 0.404 3.566 1.871 0.54845 Medium Medium
allpdb0550_9_82w.pdb 0.459 4.491 2.313 0.51218 Medium Medium
allpdb0550_9_79w.pdb 0.477 2.619 1.425 0.63863 Medium Medium
allpdb0550_9_20w.pdb 0.349 4.172 2.069 0.49965 Medium Medium
allpdb0550_9_11w.pdb 0.284 5.018 2.660 0.42240 Acceptable Acceptable
allpdb0550_9_7w.pdb 0.294 5.163 2.677 0.42098 Acceptable Acceptable
allpdb0550_9_18w.pdb 0.385 3.631 1.928 0.53599 Medium Medium
allpdb0550_9_80w.pdb 0.413 5.096 2.641 0.46410 Acceptable Acceptable
allpdb0550_9_46w.pdb 0.431 3.601 1.781 0.56465 Medium Medium
allpdb0550_9_119w.pdb 0.450 3.376 1.790 0.57529 Medium Medium
allpdb0550_9_13w.pdb 0.303 4.818 2.476 0.44269 Medium Acceptable
allpdb0550_9_85w.pdb 0.394 3.726 1.811 0.54672 Medium Medium
allpdb0550_9_24w.pdb 0.431 4.156 2.031 0.53040 Medium Medium
