#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb0190_8_169w.pdb 0.723 2.644 1.368 0.72708 Medium Medium
allpdb0190_8_168w.pdb 0.723 2.100 1.162 0.76364 Medium Medium
allpdb0190_8_189w.pdb 0.723 3.075 1.414 0.71244 Medium Medium
allpdb0190_8_89w.pdb 0.617 6.271 1.471 0.59139 Medium Medium
allpdb0190_8_156w.pdb 0.681 2.928 1.563 0.68469 Medium Medium
allpdb0190_8_71w.pdb 0.596 3.323 1.715 0.63223 Medium Medium
allpdb0190_8_39w.pdb 0.574 6.613 1.639 0.55108 Medium Medium
allpdb0190_8_140w.pdb 0.617 2.307 1.199 0.71958 Medium Medium
allpdb0190_8_184w.pdb 0.660 2.775 1.321 0.70880 Medium Medium
allpdb0190_8_76w.pdb 0.553 6.069 1.672 0.55384 Medium Medium
allpdb0190_8_171w.pdb 0.723 3.786 1.443 0.69245 Medium Medium
allpdb0190_8_194w.pdb 0.617 3.359 1.711 0.63883 Medium Medium
allpdb0190_8_58w.pdb 0.681 3.133 1.358 0.70361 Medium Medium
allpdb0190_8_152w.pdb 0.638 4.057 1.625 0.63765 Medium Medium
allpdb0190_8_18w.pdb 0.617 6.410 1.553 0.57903 Medium Medium
allpdb0190_8_22w.pdb 0.553 5.530 1.728 0.56180 Medium Medium
allpdb0190_8_177w.pdb 0.702 3.113 1.200 0.73122 Medium Medium
allpdb0190_8_78w.pdb 0.638 5.336 1.391 0.63104 Medium Medium
allpdb0190_8_149w.pdb 0.660 4.037 1.782 0.63010 Medium Medium
allpdb0190_8_114w.pdb 0.745 2.525 1.284 0.74695 Medium Medium
allpdb0190_8_96w.pdb 0.681 3.925 1.276 0.69503 Medium Medium
allpdb0190_8_123w.pdb 0.553 3.313 1.747 0.61522 Medium Medium
allpdb0190_8_90w.pdb 0.596 5.977 1.685 0.56900 Medium Medium
allpdb0190_8_116w.pdb 0.617 5.573 1.545 0.60058 Medium Medium
allpdb0190_8_175w.pdb 0.681 3.119 1.476 0.69010 Medium Medium
allpdb0190_8_115w.pdb 0.681 2.756 1.034 0.75453 Medium Medium
allpdb0190_8_165w.pdb 0.681 2.206 1.082 0.75843 Medium Medium
allpdb0190_8_122w.pdb 0.660 4.216 1.298 0.67796 Medium Medium
allpdb0190_8_139w.pdb 0.617 5.442 1.324 0.62948 Medium Medium
allpdb0190_8_155w.pdb 0.745 2.327 1.022 0.78601 Medium Medium
allpdb0190_8_110w.pdb 0.723 2.602 1.438 0.71956 Medium Medium
allpdb0190_8_187w.pdb 0.617 3.417 1.508 0.65836 Medium Medium
allpdb0190_8_132w.pdb 0.638 3.432 1.764 0.63924 Medium Medium
allpdb0190_8_74w.pdb 0.638 3.005 1.290 0.70070 Medium Medium
allpdb0190_8_153w.pdb 0.617 3.271 1.691 0.64277 Medium Medium
allpdb0190_8_87w.pdb 0.617 6.001 1.657 0.57824 Medium Medium
allpdb0190_8_141w.pdb 0.553 4.592 1.699 0.58848 Medium Medium
allpdb0190_8_162w.pdb 0.660 4.168 1.239 0.68667 Medium Medium
allpdb0190_8_53w.pdb 0.617 4.990 1.495 0.62085 Medium Medium
