#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb0696_2_149w.pdb 0.038 31.692 5.657 0.05708 Incorrect Incorrect
allpdb0696_2_156w.pdb 0.038 32.575 5.893 0.05436 Incorrect Incorrect
allpdb0696_2_41w.pdb 0.058 32.671 5.679 0.06210 Incorrect Incorrect
allpdb0696_2_141w.pdb 0.038 32.244 5.815 0.05528 Incorrect Incorrect
allpdb0696_2_52w.pdb 0.038 32.375 5.795 0.05524 Incorrect Incorrect
allpdb0696_2_36w.pdb 0.038 32.167 5.713 0.05607 Incorrect Incorrect
allpdb0696_2_28w.pdb 0.038 32.265 5.691 0.05610 Incorrect Incorrect
allpdb0696_2_30w.pdb 0.038 31.901 5.631 0.05700 Incorrect Incorrect
allpdb0696_2_89w.pdb 0.058 31.998 5.693 0.06284 Incorrect Incorrect
allpdb0696_2_67w.pdb 0.058 31.707 5.628 0.06369 Incorrect Incorrect
allpdb0696_2_159w.pdb 0.096 32.370 5.818 0.07433 Incorrect Incorrect
allpdb0696_2_127w.pdb 0.096 32.549 5.629 0.07543 Incorrect Incorrect
allpdb0696_2_179w.pdb 0.058 31.906 5.554 0.06398 Incorrect Incorrect
allpdb0696_2_100w.pdb 0.058 31.482 5.572 0.06440 Incorrect Incorrect
allpdb0696_2_157w.pdb 0.038 31.602 5.651 0.05725 Incorrect Incorrect
allpdb0696_2_200w.pdb 0.058 31.902 5.617 0.06351 Incorrect Incorrect
allpdb0696_2_20w.pdb 0.058 31.612 5.624 0.06384 Incorrect Incorrect
allpdb0696_2_39w.pdb 0.038 31.969 5.587 0.05724 Incorrect Incorrect
allpdb0696_2_108w.pdb 0.038 31.747 5.609 0.05736 Incorrect Incorrect
allpdb0696_2_19w.pdb 0.038 31.808 5.581 0.05750 Incorrect Incorrect
allpdb0696_2_116w.pdb 0.038 31.768 5.571 0.05762 Incorrect Incorrect
allpdb0696_2_5w.pdb 0.038 31.419 5.640 0.05758 Incorrect Incorrect
allpdb0696_2_132w.pdb 0.038 31.739 5.600 0.05744 Incorrect Incorrect
allpdb0696_2_37w.pdb 0.058 32.476 5.622 0.06276 Incorrect Incorrect
allpdb0696_2_191w.pdb 0.058 31.116 5.548 0.06508 Incorrect Incorrect
