#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb0972_2_67w.pdb 0.029 14.200 7.226 0.11151 Incorrect Incorrect
allpdb0972_2_56w.pdb 0.015 14.520 7.835 0.10176 Incorrect Incorrect
allpdb0972_2_35w.pdb 0.022 15.166 7.887 0.09867 Incorrect Incorrect
allpdb0972_2_53w.pdb 0.022 14.053 7.473 0.10955 Incorrect Incorrect
allpdb0972_2_69w.pdb 0.015 14.553 7.823 0.10151 Incorrect Incorrect
allpdb0972_2_2w.pdb 0.015 15.055 7.583 0.09803 Incorrect Incorrect
allpdb0972_2_13w.pdb 0.022 13.559 7.318 0.11483 Incorrect Incorrect
allpdb0972_2_125w.pdb 0.029 15.993 7.510 0.09601 Incorrect Incorrect
allpdb0972_2_28w.pdb 0.022 14.186 7.619 0.10785 Incorrect Incorrect
allpdb0972_2_76w.pdb 0.015 15.409 7.951 0.09412 Incorrect Incorrect
allpdb0972_2_19w.pdb 0.022 15.270 7.542 0.09889 Incorrect Incorrect
allpdb0972_2_72w.pdb 0.015 14.697 7.471 0.10137 Incorrect Incorrect
allpdb0972_2_30w.pdb 0.022 15.262 7.558 0.09890 Incorrect Incorrect
allpdb0972_2_79w.pdb 0.029 13.626 7.409 0.11630 Incorrect Incorrect
allpdb0972_2_51w.pdb 0.015 14.627 7.658 0.10137 Incorrect Incorrect
allpdb0972_2_54w.pdb 0.022 14.878 7.564 0.10199 Incorrect Incorrect
allpdb0972_2_7w.pdb 0.022 14.090 7.176 0.11025 Incorrect Incorrect
allpdb0972_2_44w.pdb 0.022 13.060 7.086 0.12084 Incorrect Incorrect
allpdb0972_2_11w.pdb 0.007 16.615 8.572 0.08150 Incorrect Incorrect
allpdb0972_2_66w.pdb 0.007 15.690 7.743 0.09014 Incorrect Incorrect
allpdb0972_2_25w.pdb 0.015 14.385 7.459 0.10412 Incorrect Incorrect
allpdb0972_2_38w.pdb 0.022 14.539 7.303 0.10576 Incorrect Incorrect
allpdb0972_2_21w.pdb 0.007 15.685 8.027 0.08937 Incorrect Incorrect
allpdb0972_2_5w.pdb 0.007 14.670 7.549 0.09889 Incorrect Incorrect
allpdb0972_2_50w.pdb 0.015 15.111 7.949 0.09648 Incorrect Incorrect
allpdb0972_2_68w.pdb 0.015 14.659 7.710 0.10094 Incorrect Incorrect
allpdb0972_2_58w.pdb 0.015 15.024 7.754 0.09775 Incorrect Incorrect
allpdb0972_2_22w.pdb 0.015 15.213 7.720 0.09634 Incorrect Incorrect
allpdb0972_2_64w.pdb 0.022 14.154 7.278 0.10929 Incorrect Incorrect
allpdb0972_2_27w.pdb 0.015 14.345 7.482 0.10440 Incorrect Incorrect
allpdb0972_2_6w.pdb 0.015 14.330 7.497 0.10449 Incorrect Incorrect
allpdb0972_2_17w.pdb 0.015 14.460 7.504 0.10331 Incorrect Incorrect
allpdb0972_2_81w.pdb 0.007 13.135 7.702 0.11302 Incorrect Incorrect
allpdb0972_2_92w.pdb 0.007 13.790 8.087 0.10532 Incorrect Incorrect
allpdb0972_2_10w.pdb 0.000 14.872 7.987 0.09344 Incorrect Incorrect
allpdb0972_2_16w.pdb 0.007 13.554 7.502 0.10935 Incorrect Incorrect
allpdb0972_2_24w.pdb 0.015 13.851 7.548 0.10876 Incorrect Incorrect
allpdb0972_2_33w.pdb 0.015 13.606 7.198 0.11234 Incorrect Incorrect
allpdb0972_2_14w.pdb 0.015 14.937 7.196 0.10032 Incorrect Incorrect
allpdb0972_2_91w.pdb 0.029 14.585 7.371 0.10757 Incorrect Incorrect
allpdb0972_2_95w.pdb 0.007 12.926 7.644 0.11543 Incorrect Incorrect
allpdb0972_2_42w.pdb 0.015 15.734 8.063 0.09136 Incorrect Incorrect
allpdb0972_2_3w.pdb 0.007 15.208 7.785 0.09373 Incorrect Incorrect
allpdb0972_2_119w.pdb 0.059 10.013 6.209 0.17759 Incorrect Incorrect
allpdb0972_2_123w.pdb 0.007 34.054 20.813 0.02372 Incorrect Incorrect
allpdb0972_2_47w.pdb 0.007 15.652 7.835 0.09015 Incorrect Incorrect
allpdb0972_2_59w.pdb 0.007 15.636 9.134 0.08724 Incorrect Incorrect
allpdb0972_2_101w.pdb 0.015 12.739 7.520 0.12035 Incorrect Incorrect
allpdb0972_2_15w.pdb 0.015 14.083 7.651 0.10624 Incorrect Incorrect
allpdb0972_2_29w.pdb 0.000 15.261 8.006 0.09023 Incorrect Incorrect
allpdb0972_2_20w.pdb 0.015 14.172 7.497 0.10592 Incorrect Incorrect
allpdb0972_2_167w.pdb 0.007 14.534 7.807 0.09927 Incorrect Incorrect
allpdb0972_2_100w.pdb 0.007 12.867 7.614 0.11617 Incorrect Incorrect
allpdb0972_2_52w.pdb 0.015 14.035 7.678 0.10661 Incorrect Incorrect
allpdb0972_2_57w.pdb 0.015 14.883 7.875 0.09856 Incorrect Incorrect
allpdb0972_2_86w.pdb 0.007 14.047 8.206 0.10257 Incorrect Incorrect
allpdb0972_2_61w.pdb 0.007 14.455 7.539 0.10079 Incorrect Incorrect
allpdb0972_2_39w.pdb 0.022 14.437 7.467 0.10609 Incorrect Incorrect
allpdb0972_2_82w.pdb 0.007 13.369 7.777 0.11036 Incorrect Incorrect
allpdb0972_2_55w.pdb 0.007 15.273 7.693 0.09349 Incorrect Incorrect
allpdb0972_2_75w.pdb 0.007 16.401 7.888 0.08466 Incorrect Incorrect
allpdb0972_2_60w.pdb 0.007 17.123 9.781 0.07601 Incorrect Incorrect
allpdb0972_2_175w.pdb 0.037 34.497 21.115 0.03301 Incorrect Incorrect
allpdb0972_2_99w.pdb 0.015 13.161 7.709 0.11517 Incorrect Incorrect
allpdb0972_2_96w.pdb 0.007 13.692 8.042 0.10638 Incorrect Incorrect
allpdb0972_2_65w.pdb 0.007 16.903 9.614 0.07765 Incorrect Incorrect
allpdb0972_2_108w.pdb 0.007 34.091 21.544 0.02357 Incorrect Incorrect
allpdb0972_2_85w.pdb 0.015 13.006 7.722 0.11679 Incorrect Incorrect
allpdb0972_2_150w.pdb 0.044 34.558 21.311 0.03536 Incorrect Incorrect
allpdb0972_2_187w.pdb 0.066 33.854 20.845 0.04354 Incorrect Incorrect
allpdb0972_2_177w.pdb 0.029 35.240 21.943 0.02968 Incorrect Incorrect
allpdb0972_2_49w.pdb 0.015 14.432 7.606 0.10323 Incorrect Incorrect
allpdb0972_2_107w.pdb 0.007 13.748 7.996 0.10597 Incorrect Incorrect
allpdb0972_2_105w.pdb 0.037 17.428 9.913 0.08377 Incorrect Incorrect
allpdb0972_2_26w.pdb 0.015 14.105 7.645 0.10607 Incorrect Incorrect
allpdb0972_2_127w.pdb 0.066 10.494 6.357 0.17169 Incorrect Incorrect
