#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb1822_10_173w.pdb 0.640 14.443 3.033 0.36459 Acceptable Acceptable
allpdb1822_10_174w.pdb 0.560 10.311 3.256 0.37989 Acceptable Acceptable
allpdb1822_10_76w.pdb 0.620 10.226 2.901 0.41317 Acceptable Acceptable
allpdb1822_10_197w.pdb 0.620 13.578 3.331 0.35672 Acceptable Acceptable
allpdb1822_10_158w.pdb 0.480 10.892 3.315 0.34283 Acceptable Acceptable
allpdb1822_10_94w.pdb 0.460 5.497 1.999 0.50844 Medium Medium
allpdb1822_10_184w.pdb 0.440 10.383 2.595 0.36390 Acceptable Acceptable
allpdb1822_10_104w.pdb 0.540 12.890 3.429 0.33456 Acceptable Acceptable
allpdb1822_10_153w.pdb 0.580 8.824 3.085 0.41749 Acceptable Acceptable
allpdb1822_10_167w.pdb 0.660 9.601 2.942 0.43524 Acceptable Acceptable
allpdb1822_10_58w.pdb 0.620 9.653 2.838 0.42504 Acceptable Acceptable
allpdb1822_10_110w.pdb 0.720 3.579 1.457 0.69462 Medium Medium
allpdb1822_10_165w.pdb 0.480 12.144 3.468 0.32215 Acceptable Acceptable
allpdb1822_10_85w.pdb 0.540 12.585 3.076 0.34847 Acceptable Acceptable
allpdb1822_10_169w.pdb 0.520 8.690 2.506 0.42424 Acceptable Acceptable
allpdb1822_10_52w.pdb 0.520 8.507 2.535 0.42631 Acceptable Acceptable
allpdb1822_10_91w.pdb 0.540 8.855 2.886 0.41075 Acceptable Acceptable
allpdb1822_10_130w.pdb 0.540 8.933 2.734 0.41549 Acceptable Acceptable
allpdb1822_10_140w.pdb 0.300 18.684 3.974 0.19873 Acceptable Incorrect
allpdb1822_10_185w.pdb 0.480 13.931 3.068 0.31476 Acceptable Acceptable
allpdb1822_10_143w.pdb 0.560 10.122 2.921 0.39408 Acceptable Acceptable
allpdb1822_10_133w.pdb 0.420 10.574 3.143 0.33268 Acceptable Acceptable
allpdb1822_10_192w.pdb 0.520 10.775 2.493 0.38980 Acceptable Acceptable
allpdb1822_10_4w.pdb 0.220 21.269 5.077 0.14600 Incorrect Incorrect
allpdb1822_10_161w.pdb 0.640 10.556 2.254 0.44679 Acceptable Acceptable
allpdb1822_10_142w.pdb 0.480 9.584 2.195 0.41286 Acceptable Acceptable
allpdb1822_10_21w.pdb 0.380 15.881 5.326 0.22539 Incorrect Incorrect
allpdb1822_10_150w.pdb 0.540 14.555 3.186 0.32527 Acceptable Acceptable
allpdb1822_10_9w.pdb 0.240 24.101 5.727 0.13828 Incorrect Incorrect
allpdb1822_10_53w.pdb 0.520 9.853 3.164 0.37673 Acceptable Acceptable
allpdb1822_10_155w.pdb 0.220 26.186 8.502 0.11517 Incorrect Incorrect
allpdb1822_10_66w.pdb 0.560 9.151 2.724 0.41860 Acceptable Acceptable
allpdb1822_10_187w.pdb 0.440 13.356 3.452 0.29570 Acceptable Acceptable
allpdb1822_10_177w.pdb 0.400 13.061 4.248 0.26946 Incorrect Acceptable
allpdb1822_10_138w.pdb 0.500 8.716 2.718 0.40696 Acceptable Acceptable
allpdb1822_10_178w.pdb 0.680 1.838 0.889 0.79176 High Medium
allpdb1822_10_175w.pdb 0.400 14.790 4.416 0.25057 Incorrect Acceptable
allpdb1822_10_171w.pdb 0.640 7.197 2.184 0.51434 Acceptable Medium
allpdb1822_10_67w.pdb 0.420 14.581 4.506 0.25780 Incorrect Acceptable
allpdb1822_10_141w.pdb 0.440 14.204 3.357 0.29003 Acceptable Acceptable
