#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb0609_6_121w.pdb 0.645 4.207 1.479 0.65186 Medium Medium
allpdb0609_6_82w.pdb 0.597 3.769 1.318 0.66556 Medium Medium
allpdb0609_6_16w.pdb 0.565 4.169 1.387 0.63651 Medium Medium
allpdb0609_6_89w.pdb 0.435 8.741 2.613 0.38979 Acceptable Acceptable
allpdb0609_6_12w.pdb 0.500 5.852 1.948 0.51690 Medium Medium
allpdb0609_6_54w.pdb 0.371 9.348 2.818 0.34812 Acceptable Acceptable
allpdb0609_6_15w.pdb 0.387 6.470 2.166 0.44815 Acceptable Acceptable
allpdb0609_6_105w.pdb 0.532 4.413 1.679 0.58790 Medium Medium
allpdb0609_6_13w.pdb 0.500 6.325 2.017 0.49994 Acceptable Medium
allpdb0609_6_140w.pdb 0.306 9.442 3.291 0.30871 Acceptable Acceptable
allpdb0609_6_8w.pdb 0.290 11.209 3.768 0.26407 Acceptable Acceptable
allpdb0609_6_180w.pdb 0.484 6.875 2.183 0.46971 Acceptable Acceptable
allpdb0609_6_45w.pdb 0.484 6.629 2.149 0.47775 Acceptable Acceptable
allpdb0609_6_108w.pdb 0.500 5.017 1.714 0.55849 Medium Medium
allpdb0609_6_10w.pdb 0.435 6.446 2.221 0.46122 Acceptable Acceptable
allpdb0609_6_41w.pdb 0.242 15.396 5.187 0.18424 Incorrect Incorrect
allpdb0609_6_156w.pdb 0.371 9.217 2.880 0.34801 Acceptable Acceptable
allpdb0609_6_185w.pdb 0.435 7.171 2.303 0.43917 Acceptable Acceptable
allpdb0609_6_174w.pdb 0.387 8.279 2.588 0.38389 Acceptable Acceptable
allpdb0609_6_184w.pdb 0.452 8.024 2.417 0.41948 Acceptable Acceptable
allpdb0609_6_14w.pdb 0.387 8.611 2.696 0.37231 Acceptable Acceptable
allpdb0609_6_71w.pdb 0.403 8.912 2.689 0.37232 Acceptable Acceptable
allpdb0609_6_188w.pdb 0.435 6.999 2.203 0.44941 Acceptable Acceptable
allpdb0609_6_100w.pdb 0.532 4.966 1.691 0.57271 Medium Medium
allpdb0609_6_7w.pdb 0.419 6.158 2.118 0.46974 Acceptable Acceptable
allpdb0609_6_79w.pdb 0.371 10.109 3.259 0.31998 Acceptable Acceptable
allpdb0609_6_103w.pdb 0.419 7.240 2.247 0.43569 Acceptable Acceptable
allpdb0609_6_50w.pdb 0.194 15.947 5.545 0.16100 Incorrect Incorrect
allpdb0609_6_63w.pdb 0.339 9.736 2.992 0.32403 Acceptable Acceptable
allpdb0609_6_142w.pdb 0.306 10.809 3.549 0.28004 Acceptable Acceptable
allpdb0609_6_154w.pdb 0.419 6.710 2.162 0.45346 Acceptable Acceptable
allpdb0609_6_126w.pdb 0.323 10.909 3.535 0.28431 Acceptable Acceptable
allpdb0609_6_34w.pdb 0.226 15.595 5.187 0.17734 Incorrect Incorrect
allpdb0609_6_4w.pdb 0.242 14.680 5.190 0.19004 Incorrect Incorrect
allpdb0609_6_29w.pdb 0.403 7.675 2.442 0.40937 Acceptable Acceptable
