#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb0972_2_57w.pdb 0.044 26.322 14.012 0.04996 Incorrect Incorrect
allpdb0972_2_64w.pdb 0.044 26.587 14.174 0.04931 Incorrect Incorrect
allpdb0972_2_128w.pdb 0.029 26.519 14.222 0.04452 Incorrect Incorrect
allpdb0972_2_34w.pdb 0.029 26.107 14.035 0.04552 Incorrect Incorrect
allpdb0972_2_13w.pdb 0.051 26.053 14.147 0.05293 Incorrect Incorrect
allpdb0972_2_30w.pdb 0.044 26.744 14.466 0.04883 Incorrect Incorrect
allpdb0972_2_1w.pdb 0.059 25.421 13.753 0.05705 Incorrect Incorrect
allpdb0972_2_33w.pdb 0.051 26.041 14.188 0.05294 Incorrect Incorrect
allpdb0972_2_22w.pdb 0.044 26.928 14.199 0.04859 Incorrect Incorrect
allpdb0972_2_109w.pdb 0.051 25.261 13.561 0.05509 Incorrect Incorrect
allpdb0972_2_47w.pdb 0.059 27.292 14.506 0.05261 Incorrect Incorrect
allpdb0972_2_94w.pdb 0.066 24.779 13.394 0.06128 Incorrect Incorrect
allpdb0972_2_48w.pdb 0.044 27.816 15.328 0.04634 Incorrect Incorrect
allpdb0972_2_28w.pdb 0.022 26.691 14.356 0.04164 Incorrect Incorrect
allpdb0972_2_83w.pdb 0.044 25.390 13.579 0.05232 Incorrect Incorrect
allpdb0972_2_116w.pdb 0.015 26.079 13.975 0.04071 Incorrect Incorrect
allpdb0972_2_51w.pdb 0.029 27.483 14.773 0.04231 Incorrect Incorrect
allpdb0972_2_156w.pdb 0.000 23.458 12.066 0.04376 Incorrect Incorrect
allpdb0972_2_41w.pdb 0.037 27.340 14.551 0.04514 Incorrect Incorrect
allpdb0972_2_187w.pdb 0.000 23.279 11.983 0.04436 Incorrect Incorrect
allpdb0972_2_70w.pdb 0.037 26.364 14.075 0.04738 Incorrect Incorrect
allpdb0972_2_10w.pdb 0.051 25.634 14.021 0.05395 Incorrect Incorrect
allpdb0972_2_17w.pdb 0.044 26.261 14.434 0.04988 Incorrect Incorrect
allpdb0972_2_19w.pdb 0.059 27.806 14.980 0.05140 Incorrect Incorrect
allpdb0972_2_66w.pdb 0.029 27.121 14.555 0.04312 Incorrect Incorrect
allpdb0972_2_199w.pdb 0.000 23.612 11.832 0.04351 Incorrect Incorrect
allpdb0972_2_99w.pdb 0.066 25.170 13.452 0.06028 Incorrect Incorrect
allpdb0972_2_132w.pdb 0.022 26.909 14.406 0.04117 Incorrect Incorrect
allpdb0972_2_52w.pdb 0.000 21.439 11.672 0.05069 Incorrect Incorrect
allpdb0972_2_106w.pdb 0.051 25.549 13.590 0.05439 Incorrect Incorrect
allpdb0972_2_136w.pdb 0.000 20.039 11.440 0.05646 Incorrect Incorrect
allpdb0972_2_148w.pdb 0.000 23.155 11.677 0.04499 Incorrect Incorrect
allpdb0972_2_18w.pdb 0.051 28.620 15.409 0.04730 Incorrect Incorrect
allpdb0972_2_102w.pdb 0.037 26.826 14.073 0.04641 Incorrect Incorrect
allpdb0972_2_75w.pdb 0.044 26.981 14.338 0.04841 Incorrect Incorrect
allpdb0972_2_7w.pdb 0.037 25.770 14.113 0.04869 Incorrect Incorrect
allpdb0972_2_139w.pdb 0.000 23.823 12.354 0.04249 Incorrect Incorrect
allpdb0972_2_25w.pdb 0.059 27.108 14.335 0.05306 Incorrect Incorrect
allpdb0972_2_133w.pdb 0.000 19.688 11.339 0.05810 Incorrect Incorrect
allpdb0972_2_110w.pdb 0.022 26.636 14.357 0.04176 Incorrect Incorrect
allpdb0972_2_115w.pdb 0.029 27.446 14.556 0.04248 Incorrect Incorrect
allpdb0972_2_112w.pdb 0.015 26.761 14.305 0.03907 Incorrect Incorrect
allpdb0972_2_5w.pdb 0.059 24.646 13.449 0.05914 Incorrect Incorrect
allpdb0972_2_79w.pdb 0.066 24.749 13.258 0.06144 Incorrect Incorrect
allpdb0972_2_37w.pdb 0.000 20.806 11.520 0.05323 Incorrect Incorrect
allpdb0972_2_9w.pdb 0.044 26.519 14.437 0.04932 Incorrect Incorrect
allpdb0972_2_130w.pdb 0.029 27.275 14.407 0.04289 Incorrect Incorrect
allpdb0972_2_141w.pdb 0.007 19.411 11.167 0.06199 Incorrect Incorrect
allpdb0972_2_4w.pdb 0.044 25.962 14.028 0.05075 Incorrect Incorrect
allpdb0972_2_140w.pdb 0.000 23.058 11.802 0.04518 Incorrect Incorrect
allpdb0972_2_69w.pdb 0.037 27.100 14.465 0.04566 Incorrect Incorrect
allpdb0972_2_197w.pdb 0.000 23.443 11.923 0.04392 Incorrect Incorrect
allpdb0972_2_45w.pdb 0.044 26.889 14.329 0.04860 Incorrect Incorrect
allpdb0972_2_14w.pdb 0.044 25.695 13.959 0.05139 Incorrect Incorrect
allpdb0972_2_80w.pdb 0.000 15.223 8.233 0.08994 Incorrect Incorrect
allpdb0972_2_62w.pdb 0.000 21.507 11.734 0.05039 Incorrect Incorrect
allpdb0972_2_55w.pdb 0.037 27.020 14.461 0.04582 Incorrect Incorrect
allpdb0972_2_27w.pdb 0.037 26.512 14.267 0.04697 Incorrect Incorrect
allpdb0972_2_46w.pdb 0.029 26.229 13.981 0.04528 Incorrect Incorrect
allpdb0972_2_168w.pdb 0.000 22.098 11.398 0.04864 Incorrect Incorrect
allpdb0972_2_143w.pdb 0.000 21.728 12.345 0.04909 Incorrect Incorrect
allpdb0972_2_188w.pdb 0.000 23.462 11.872 0.04391 Incorrect Incorrect
allpdb0972_2_170w.pdb 0.000 23.151 11.941 0.04478 Incorrect Incorrect
allpdb0972_2_114w.pdb 0.029 26.957 14.365 0.04354 Incorrect Incorrect
allpdb0972_2_172w.pdb 0.000 22.875 11.712 0.04582 Incorrect Incorrect
allpdb0972_2_85w.pdb 0.000 22.659 12.051 0.04621 Incorrect Incorrect
allpdb0972_2_129w.pdb 0.029 26.442 14.129 0.04474 Incorrect Incorrect
allpdb0972_2_146w.pdb 0.000 23.050 11.932 0.04509 Incorrect Incorrect
allpdb0972_2_73w.pdb 0.037 27.944 14.813 0.04387 Incorrect Incorrect
allpdb0972_2_104w.pdb 0.000 21.876 10.339 0.05060 Incorrect Incorrect
allpdb0972_2_150w.pdb 0.000 22.812 11.848 0.04590 Incorrect Incorrect
allpdb0972_2_29w.pdb 0.015 26.196 14.082 0.04039 Incorrect Incorrect
allpdb0972_2_91w.pdb 0.037 25.634 13.815 0.04916 Incorrect Incorrect
allpdb0972_2_153w.pdb 0.000 23.325 12.100 0.04412 Incorrect Incorrect
allpdb0972_2_200w.pdb 0.000 23.415 11.819 0.04410 Incorrect Incorrect
allpdb0972_2_119w.pdb 0.022 26.902 14.191 0.04129 Incorrect Incorrect
allpdb0972_2_2w.pdb 0.051 26.196 14.323 0.05252 Incorrect Incorrect
allpdb0972_2_121w.pdb 0.044 27.657 14.423 0.04704 Incorrect Incorrect
allpdb0972_2_21w.pdb 0.044 26.183 14.145 0.05019 Incorrect Incorrect
allpdb0972_2_108w.pdb 0.000 21.883 11.766 0.04903 Incorrect Incorrect
allpdb0972_2_191w.pdb 0.000 23.310 12.017 0.04423 Incorrect Incorrect
allpdb0972_2_161w.pdb 0.000 24.422 12.471 0.04077 Incorrect Incorrect
allpdb0972_2_189w.pdb 0.000 23.247 12.121 0.04434 Incorrect Incorrect
allpdb0972_2_192w.pdb 0.000 23.384 12.137 0.04392 Incorrect Incorrect
allpdb0972_2_54w.pdb 0.000 21.286 11.579 0.05134 Incorrect Incorrect
allpdb0972_2_53w.pdb 0.029 27.582 14.554 0.04222 Incorrect Incorrect
allpdb0972_2_185w.pdb 0.000 23.020 12.348 0.04484 Incorrect Incorrect
allpdb0972_2_58w.pdb 0.029 26.681 14.264 0.04416 Incorrect Incorrect
allpdb0972_2_92w.pdb 0.044 25.820 13.935 0.05112 Incorrect Incorrect
allpdb0972_2_60w.pdb 0.022 26.750 14.373 0.04151 Incorrect Incorrect
allpdb0972_2_180w.pdb 0.000 23.490 12.052 0.04368 Incorrect Incorrect
allpdb0972_2_100w.pdb 0.000 22.149 12.105 0.04783 Incorrect Incorrect
allpdb0972_2_68w.pdb 0.029 26.757 14.255 0.04401 Incorrect Incorrect
allpdb0972_2_142w.pdb 0.000 20.282 11.612 0.05527 Incorrect Incorrect
allpdb0972_2_176w.pdb 0.000 23.623 11.895 0.04343 Incorrect Incorrect
allpdb0972_2_147w.pdb 0.000 24.566 12.248 0.04056 Incorrect Incorrect
allpdb0972_2_42w.pdb 0.029 26.447 14.216 0.04468 Incorrect Incorrect
allpdb0972_2_87w.pdb 0.000 22.176 12.219 0.04765 Incorrect Incorrect
allpdb0972_2_179w.pdb 0.000 23.601 12.030 0.04337 Incorrect Incorrect
allpdb0972_2_174w.pdb 0.000 22.205 11.506 0.04817 Incorrect Incorrect
allpdb0972_2_182w.pdb 0.000 22.981 11.963 0.04527 Incorrect Incorrect
allpdb0972_2_12w.pdb 0.015 27.365 14.664 0.03768 Incorrect Incorrect
allpdb0972_2_103w.pdb 0.051 25.059 13.417 0.05567 Incorrect Incorrect
allpdb0972_2_78w.pdb 0.000 22.665 12.502 0.04583 Incorrect Incorrect
allpdb0972_2_181w.pdb 0.000 22.715 11.802 0.04624 Incorrect Incorrect
allpdb0972_2_163w.pdb 0.000 23.783 11.908 0.04296 Incorrect Incorrect
allpdb0972_2_16w.pdb 0.022 26.414 13.979 0.04243 Incorrect Incorrect
allpdb0972_2_96w.pdb 0.000 21.715 11.882 0.04952 Incorrect Incorrect
allpdb0972_2_183w.pdb 0.000 22.902 12.148 0.04536 Incorrect Incorrect
allpdb0972_2_154w.pdb 0.000 23.103 12.026 0.04485 Incorrect Incorrect
allpdb0972_2_98w.pdb 0.000 21.982 11.967 0.04851 Incorrect Incorrect
allpdb0972_2_39w.pdb 0.044 27.006 14.213 0.04842 Incorrect Incorrect
allpdb0972_2_76w.pdb 0.044 26.496 14.067 0.04956 Incorrect Incorrect
allpdb0972_2_118w.pdb 0.022 27.538 14.780 0.03975 Incorrect Incorrect
allpdb0972_2_177w.pdb 0.000 23.223 12.097 0.04443 Incorrect Incorrect
allpdb0972_2_159w.pdb 0.000 20.063 11.625 0.05618 Incorrect Incorrect
allpdb0972_2_198w.pdb 0.000 24.408 12.273 0.04096 Incorrect Incorrect
allpdb0972_2_157w.pdb 0.000 24.293 12.463 0.04112 Incorrect Incorrect
allpdb0972_2_186w.pdb 0.000 23.897 12.051 0.04252 Incorrect Incorrect
allpdb0972_2_167w.pdb 0.000 23.414 12.122 0.04384 Incorrect Incorrect
allpdb0972_2_36w.pdb 0.044 26.596 14.141 0.04931 Incorrect Incorrect
allpdb0972_2_124w.pdb 0.015 27.406 14.626 0.03762 Incorrect Incorrect
allpdb0972_2_194w.pdb 0.000 24.231 12.374 0.04135 Incorrect Incorrect
allpdb0972_2_82w.pdb 0.000 16.199 8.588 0.08183 Incorrect Incorrect
allpdb0972_2_65w.pdb 0.044 27.314 14.512 0.04766 Incorrect Incorrect
allpdb0972_2_160w.pdb 0.000 21.787 12.304 0.04892 Incorrect Incorrect
allpdb0972_2_24w.pdb 0.029 26.054 13.868 0.04572 Incorrect Incorrect
allpdb0972_2_166w.pdb 0.000 23.337 11.932 0.04423 Incorrect Incorrect
allpdb0972_2_117w.pdb 0.000 20.884 11.962 0.05253 Incorrect Incorrect
allpdb0972_2_35w.pdb 0.037 27.511 14.622 0.04477 Incorrect Incorrect
allpdb0972_2_145w.pdb 0.000 22.764 11.959 0.04595 Incorrect Incorrect
allpdb0972_2_120w.pdb 0.000 21.813 12.037 0.04904 Incorrect Incorrect
allpdb0972_2_126w.pdb 0.022 27.556 14.541 0.03982 Incorrect Incorrect
allpdb0972_2_173w.pdb 0.015 33.877 19.500 0.02660 Incorrect Incorrect
allpdb0972_2_196w.pdb 0.000 23.870 12.241 0.04244 Incorrect Incorrect
allpdb0972_2_8w.pdb 0.037 26.522 14.703 0.04674 Incorrect Incorrect
allpdb0972_2_193w.pdb 0.000 23.276 12.057 0.04430 Incorrect Incorrect
allpdb0972_2_144w.pdb 0.000 23.536 12.400 0.04327 Incorrect Incorrect
allpdb0972_2_88w.pdb 0.000 21.975 12.268 0.04829 Incorrect Incorrect
allpdb0972_2_74w.pdb 0.029 26.363 14.239 0.04485 Incorrect Incorrect
allpdb0972_2_151w.pdb 0.000 24.699 12.727 0.03987 Incorrect Incorrect
allpdb0972_2_20w.pdb 0.037 27.092 14.643 0.04559 Incorrect Incorrect
allpdb0972_2_122w.pdb 0.000 20.240 11.557 0.05550 Incorrect Incorrect
allpdb0972_2_56w.pdb 0.044 27.103 14.243 0.04821 Incorrect Incorrect
allpdb0972_2_175w.pdb 0.000 23.842 12.278 0.04249 Incorrect Incorrect
allpdb0972_2_165w.pdb 0.000 23.280 12.021 0.04432 Incorrect Incorrect
