#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb0609_6_7w.pdb 0.097 16.838 8.594 0.10981 Incorrect Incorrect
allpdb0609_6_26w.pdb 0.194 21.802 5.783 0.12951 Incorrect Incorrect
allpdb0609_6_20w.pdb 0.097 16.668 8.688 0.11070 Incorrect Incorrect
allpdb0609_6_8w.pdb 0.081 16.538 8.460 0.10670 Incorrect Incorrect
allpdb0609_6_91w.pdb 0.113 13.320 5.229 0.15944 Incorrect Incorrect
allpdb0609_6_178w.pdb 0.226 19.648 5.139 0.15398 Incorrect Incorrect
allpdb0609_6_6w.pdb 0.097 17.589 8.988 0.10440 Incorrect Incorrect
allpdb0609_6_119w.pdb 0.210 20.894 5.467 0.14057 Incorrect Incorrect
allpdb0609_6_149w.pdb 0.323 10.703 3.291 0.29378 Acceptable Acceptable
allpdb0609_6_155w.pdb 0.097 18.336 9.024 0.10018 Incorrect Incorrect
allpdb0609_6_166w.pdb 0.194 21.402 5.689 0.13160 Incorrect Incorrect
allpdb0609_6_1w.pdb 0.097 17.247 8.783 0.10685 Incorrect Incorrect
allpdb0609_6_195w.pdb 0.097 16.060 8.175 0.11606 Incorrect Incorrect
allpdb0609_6_63w.pdb 0.210 20.733 5.746 0.13912 Incorrect Incorrect
allpdb0609_6_42w.pdb 0.113 17.496 9.453 0.10947 Incorrect Incorrect
allpdb0609_6_47w.pdb 0.081 17.263 9.313 0.10035 Incorrect Incorrect
allpdb0609_6_68w.pdb 0.113 14.750 7.590 0.13327 Incorrect Incorrect
allpdb0609_6_44w.pdb 0.097 17.563 8.747 0.10504 Incorrect Incorrect
allpdb0609_6_28w.pdb 0.081 17.973 9.019 0.09678 Incorrect Incorrect
allpdb0609_6_99w.pdb 0.194 21.850 5.977 0.12808 Incorrect Incorrect
allpdb0609_6_103w.pdb 0.194 22.317 5.778 0.12779 Incorrect Incorrect
allpdb0609_6_65w.pdb 0.097 16.329 8.366 0.11371 Incorrect Incorrect
allpdb0609_6_5w.pdb 0.097 17.692 8.593 0.10463 Incorrect Incorrect
allpdb0609_6_76w.pdb 0.226 17.942 4.750 0.16660 Incorrect Incorrect
allpdb0609_6_17w.pdb 0.081 17.405 8.898 0.10028 Incorrect Incorrect
allpdb0609_6_159w.pdb 0.194 19.795 5.270 0.14139 Incorrect Incorrect
allpdb0609_6_31w.pdb 0.081 17.216 9.135 0.10096 Incorrect Incorrect
allpdb0609_6_34w.pdb 0.097 17.885 8.976 0.10273 Incorrect Incorrect
allpdb0609_6_87w.pdb 0.194 21.640 5.701 0.13065 Incorrect Incorrect
allpdb0609_6_101w.pdb 0.097 18.484 9.252 0.09898 Incorrect Incorrect
allpdb0609_6_14w.pdb 0.097 18.996 9.386 0.09617 Incorrect Incorrect
allpdb0609_6_12w.pdb 0.097 15.747 8.261 0.11811 Incorrect Incorrect
allpdb0609_6_2w.pdb 0.097 16.675 8.234 0.11171 Incorrect Incorrect
allpdb0609_6_196w.pdb 0.210 20.933 5.683 0.13879 Incorrect Incorrect
