#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb1728_10_18w.pdb 0.149 66.560 9.848 0.06255 Incorrect Incorrect
allpdb1728_10_4w.pdb 0.149 65.923 9.674 0.06292 Incorrect Incorrect
allpdb1728_10_2w.pdb 0.106 67.620 10.127 0.04780 Incorrect Incorrect
allpdb1728_10_63w.pdb 0.383 24.175 5.142 0.19048 Incorrect Incorrect
allpdb1728_10_20w.pdb 0.085 65.436 9.419 0.04214 Incorrect Incorrect
allpdb1728_10_15w.pdb 0.149 65.273 9.704 0.06298 Incorrect Incorrect
allpdb1728_10_7w.pdb 0.128 67.563 9.860 0.05529 Incorrect Incorrect
allpdb1728_10_9w.pdb 0.106 68.048 9.880 0.04809 Incorrect Incorrect
allpdb1728_10_8w.pdb 0.149 67.123 9.845 0.06247 Incorrect Incorrect
allpdb1728_10_59w.pdb 0.362 20.329 5.096 0.19675 Incorrect Incorrect
allpdb1728_10_75w.pdb 0.362 12.024 4.074 0.27143 Incorrect Acceptable
allpdb1728_10_188w.pdb 0.149 41.473 8.910 0.07227 Incorrect Incorrect
allpdb1728_10_16w.pdb 0.532 8.559 2.342 0.43977 Acceptable Acceptable
allpdb1728_10_22w.pdb 0.085 67.716 9.981 0.04090 Incorrect Incorrect
allpdb1728_10_72w.pdb 0.383 12.285 3.999 0.27669 Acceptable Acceptable
allpdb1728_10_60w.pdb 0.362 14.975 4.253 0.23867 Incorrect Acceptable
allpdb1728_10_23w.pdb 0.447 7.968 1.926 0.45220 Medium Acceptable
allpdb1728_10_5w.pdb 0.149 66.659 9.643 0.06285 Incorrect Incorrect
allpdb1728_10_31w.pdb 0.170 52.533 7.322 0.07867 Incorrect Incorrect
allpdb1728_10_127w.pdb 0.319 13.567 4.226 0.23763 Incorrect Acceptable
allpdb1728_10_6w.pdb 0.149 65.782 9.710 0.06289 Incorrect Incorrect
allpdb1728_10_30w.pdb 0.383 21.115 4.866 0.20307 Incorrect Incorrect
allpdb1728_10_13w.pdb 0.234 37.682 8.076 0.10527 Incorrect Incorrect
allpdb1728_10_185w.pdb 0.340 12.986 4.288 0.24979 Incorrect Acceptable
allpdb1728_10_92w.pdb 0.319 13.149 4.158 0.24301 Incorrect Acceptable
allpdb1728_10_48w.pdb 0.255 29.455 5.200 0.13633 Incorrect Incorrect
allpdb1728_10_116w.pdb 0.340 14.068 4.480 0.23623 Incorrect Acceptable
allpdb1728_10_123w.pdb 0.340 10.530 3.954 0.28692 Acceptable Acceptable
allpdb1728_10_41w.pdb 0.234 35.910 6.755 0.11137 Incorrect Incorrect
allpdb1728_10_100w.pdb 0.255 44.641 9.936 0.10420 Incorrect Incorrect
allpdb1728_10_12w.pdb 0.149 66.493 9.651 0.06287 Incorrect Incorrect
allpdb1728_10_91w.pdb 0.319 12.886 4.113 0.24659 Incorrect Acceptable
allpdb1728_10_14w.pdb 0.149 67.187 9.694 0.06269 Incorrect Incorrect
allpdb1728_10_45w.pdb 0.362 21.383 4.971 0.19387 Incorrect Incorrect
allpdb1728_10_25w.pdb 0.085 66.348 9.478 0.04190 Incorrect Incorrect
allpdb1728_10_24w.pdb 0.234 35.888 7.779 0.10767 Incorrect Incorrect
allpdb1728_10_17w.pdb 0.234 35.973 7.758 0.10765 Incorrect Incorrect
allpdb1728_10_68w.pdb 0.404 19.999 4.818 0.21521 Incorrect Incorrect
allpdb1728_10_149w.pdb 0.234 45.874 10.506 0.09574 Incorrect Incorrect
allpdb1728_10_39w.pdb 0.234 35.927 6.680 0.11169 Incorrect Incorrect
allpdb1728_10_19w.pdb 0.128 67.898 9.717 0.05545 Incorrect Incorrect
allpdb1728_10_43w.pdb 0.191 34.683 6.729 0.09850 Incorrect Incorrect
allpdb1728_10_148w.pdb 0.234 45.130 9.965 0.09682 Incorrect Incorrect
allpdb1728_10_132w.pdb 0.234 45.372 10.262 0.09629 Incorrect Incorrect
allpdb1728_10_10w.pdb 0.085 67.391 9.844 0.04115 Incorrect Incorrect
allpdb1728_10_21w.pdb 0.234 38.574 8.114 0.10447 Incorrect Incorrect
allpdb1728_10_50w.pdb 0.234 24.642 4.610 0.14538 Incorrect Incorrect
allpdb1728_10_1w.pdb 0.234 33.794 6.819 0.11323 Incorrect Incorrect
allpdb1728_10_27w.pdb 0.362 22.121 4.980 0.19118 Incorrect Incorrect
allpdb1728_10_44w.pdb 0.213 35.248 6.712 0.10510 Incorrect Incorrect
allpdb1728_10_83w.pdb 0.298 13.750 4.508 0.22468 Incorrect Incorrect
allpdb1728_10_32w.pdb 0.191 33.865 6.676 0.09960 Incorrect Incorrect
allpdb1728_10_11w.pdb 0.064 67.586 9.815 0.03407 Incorrect Incorrect
allpdb1728_10_36w.pdb 0.213 36.016 6.946 0.10336 Incorrect Incorrect
allpdb1728_10_38w.pdb 0.213 34.274 6.443 0.10737 Incorrect Incorrect
