#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb0153_10_78w.pdb 0.555 3.165 1.802 0.61411 Medium Medium
allpdb0153_10_5w.pdb 0.613 1.677 1.272 0.71908 Medium Medium
allpdb0153_10_196w.pdb 0.584 1.858 1.241 0.71066 Medium Medium
allpdb0153_10_7w.pdb 0.606 2.205 1.399 0.69259 Medium Medium
allpdb0153_10_104w.pdb 0.511 3.217 2.125 0.57277 Medium Medium
allpdb0153_10_55w.pdb 0.569 2.139 1.429 0.67803 Medium Medium
allpdb0153_10_140w.pdb 0.526 3.109 1.839 0.60236 Medium Medium
allpdb0153_10_162w.pdb 0.562 2.479 1.694 0.64108 Medium Medium
allpdb0153_10_66w.pdb 0.474 2.981 1.881 0.58458 Medium Medium
allpdb0153_10_21w.pdb 0.526 2.827 1.793 0.61253 Medium Medium
allpdb0153_10_32w.pdb 0.518 2.448 1.522 0.64479 Medium Medium
allpdb0153_10_71w.pdb 0.511 2.610 1.656 0.62514 Medium Medium
allpdb0153_10_88w.pdb 0.555 2.725 1.719 0.63132 Medium Medium
allpdb0153_10_107w.pdb 0.482 3.301 1.998 0.57036 Medium Medium
allpdb0153_10_132w.pdb 0.562 2.615 1.596 0.64817 Medium Medium
allpdb0153_10_52w.pdb 0.504 2.298 1.511 0.64402 Medium Medium
allpdb0153_10_95w.pdb 0.569 2.829 1.889 0.61875 Medium Medium
allpdb0153_10_123w.pdb 0.474 3.248 1.962 0.57200 Medium Medium
allpdb0153_10_199w.pdb 0.453 2.804 1.662 0.60111 Medium Medium
allpdb0153_10_12w.pdb 0.569 1.997 1.330 0.69223 Medium Medium
allpdb0153_10_116w.pdb 0.511 2.365 1.535 0.64249 Medium Medium
allpdb0153_10_181w.pdb 0.591 2.241 1.469 0.67889 Medium Medium
allpdb0153_10_41w.pdb 0.504 2.924 1.706 0.61132 Medium Medium
allpdb0153_10_138w.pdb 0.540 2.828 1.794 0.61735 Medium Medium
allpdb0153_10_176w.pdb 0.526 2.540 1.557 0.64166 Medium Medium
allpdb0153_10_81w.pdb 0.562 2.428 1.680 0.64336 Medium Medium
allpdb0153_10_128w.pdb 0.482 2.837 1.771 0.59976 Medium Medium
allpdb0153_10_100w.pdb 0.482 2.955 1.861 0.58921 Medium Medium
allpdb0153_10_129w.pdb 0.526 2.953 1.822 0.60729 Medium Medium
allpdb0153_10_102w.pdb 0.489 3.327 2.118 0.56342 Medium Medium
allpdb0153_10_142w.pdb 0.555 2.756 1.827 0.62079 Medium Medium
allpdb0153_10_134w.pdb 0.511 2.942 1.735 0.61059 Medium Medium
allpdb0153_10_19w.pdb 0.540 3.560 2.169 0.57150 Medium Medium
allpdb0153_10_133w.pdb 0.504 2.496 1.741 0.61681 Medium Medium
allpdb0153_10_54w.pdb 0.489 3.373 2.036 0.56827 Medium Medium
allpdb0153_10_160w.pdb 0.504 4.085 2.318 0.53708 Medium Medium
allpdb0153_10_31w.pdb 0.482 3.021 1.873 0.58682 Medium Medium
allpdb0153_10_157w.pdb 0.591 2.175 1.436 0.68380 Medium Medium
allpdb0153_10_136w.pdb 0.511 3.135 1.861 0.59505 Medium Medium
allpdb0153_10_194w.pdb 0.555 2.569 1.599 0.64636 Medium Medium
allpdb0153_10_105w.pdb 0.526 3.233 1.865 0.59734 Medium Medium
allpdb0153_10_172w.pdb 0.518 2.733 1.783 0.61299 Medium Medium
allpdb0153_10_122w.pdb 0.562 2.069 1.439 0.67564 Medium Medium
allpdb0153_10_13w.pdb 0.482 2.864 1.767 0.59956 Medium Medium
allpdb0153_10_139w.pdb 0.562 3.062 1.943 0.60687 Medium Medium
allpdb0153_10_197w.pdb 0.482 3.032 1.994 0.57672 Medium Medium
allpdb0153_10_77w.pdb 0.460 3.898 2.255 0.53097 Medium Medium
allpdb0153_10_48w.pdb 0.496 2.394 1.516 0.63917 Medium Medium
allpdb0153_10_18w.pdb 0.496 2.794 1.654 0.61670 Medium Medium
allpdb0153_10_14w.pdb 0.445 3.153 2.113 0.55312 Medium Medium
allpdb0153_10_110w.pdb 0.474 2.659 1.585 0.61927 Medium Medium
allpdb0153_10_171w.pdb 0.533 2.734 1.579 0.63777 Medium Medium
allpdb0153_10_149w.pdb 0.511 2.937 1.862 0.59925 Medium Medium
allpdb0153_10_93w.pdb 0.467 4.183 2.361 0.51993 Medium Medium
allpdb0153_10_87w.pdb 0.504 2.846 1.945 0.59191 Medium Medium
allpdb0153_10_70w.pdb 0.394 3.890 2.322 0.50517 Medium Medium
allpdb0153_10_72w.pdb 0.431 3.065 2.008 0.55790 Medium Medium
allpdb0153_10_137w.pdb 0.540 2.355 1.465 0.66022 Medium Medium
allpdb0153_10_167w.pdb 0.445 2.466 1.650 0.60671 Medium Medium
allpdb0153_10_16w.pdb 0.482 3.506 2.158 0.55407 Medium Medium
allpdb0153_10_51w.pdb 0.504 3.005 1.766 0.60385 Medium Medium
allpdb0153_10_91w.pdb 0.460 3.783 2.301 0.53092 Medium Medium
allpdb0153_10_188w.pdb 0.526 2.601 1.631 0.63276 Medium Medium
allpdb0153_10_57w.pdb 0.467 3.524 2.175 0.54763 Medium Medium
allpdb0153_10_34w.pdb 0.438 3.848 2.232 0.52634 Medium Medium
allpdb0153_10_108w.pdb 0.518 1.966 1.263 0.68420 Medium Medium
allpdb0153_10_67w.pdb 0.431 2.792 1.628 0.59747 Medium Medium
allpdb0153_10_125w.pdb 0.489 4.000 2.424 0.52818 Medium Medium
allpdb0153_10_56w.pdb 0.453 3.100 1.843 0.57788 Medium Medium
allpdb0153_10_23w.pdb 0.431 2.925 1.866 0.57247 Medium Medium
allpdb0153_10_4w.pdb 0.431 2.627 1.536 0.61059 Medium Medium
allpdb0153_10_187w.pdb 0.460 2.885 1.722 0.59603 Medium Medium
allpdb0153_10_148w.pdb 0.409 2.817 1.643 0.58816 Medium Medium
allpdb0153_10_94w.pdb 0.489 3.264 2.038 0.57063 Medium Medium
allpdb0153_10_97w.pdb 0.453 3.095 1.882 0.57464 Medium Medium
allpdb0153_10_83w.pdb 0.504 3.477 2.121 0.56458 Medium Medium
