#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb0972_2_120w.pdb 0.015 16.323 7.693 0.08822 Incorrect Incorrect
allpdb0972_2_104w.pdb 0.015 15.369 7.946 0.09445 Incorrect Incorrect
allpdb0972_2_91w.pdb 0.007 15.062 7.766 0.09495 Incorrect Incorrect
allpdb0972_2_67w.pdb 0.007 13.877 7.674 0.10566 Incorrect Incorrect
allpdb0972_2_144w.pdb 0.015 15.302 7.252 0.09718 Incorrect Incorrect
allpdb0972_2_5w.pdb 0.015 14.234 7.853 0.10426 Incorrect Incorrect
allpdb0972_2_47w.pdb 0.000 22.234 9.524 0.05057 Incorrect Incorrect
allpdb0972_2_139w.pdb 0.007 15.366 7.467 0.09348 Incorrect Incorrect
allpdb0972_2_15w.pdb 0.007 15.393 8.647 0.09008 Incorrect Incorrect
allpdb0972_2_107w.pdb 0.051 10.843 6.583 0.16048 Incorrect Incorrect
allpdb0972_2_100w.pdb 0.007 15.430 7.999 0.09138 Incorrect Incorrect
allpdb0972_2_112w.pdb 0.037 10.970 6.637 0.15350 Incorrect Incorrect
allpdb0972_2_33w.pdb 0.000 23.677 9.862 0.04559 Incorrect Incorrect
allpdb0972_2_83w.pdb 0.007 13.299 7.738 0.11120 Incorrect Incorrect
allpdb0972_2_142w.pdb 0.000 20.050 9.665 0.05862 Incorrect Incorrect
allpdb0972_2_20w.pdb 0.007 15.223 8.439 0.09189 Incorrect Incorrect
allpdb0972_2_101w.pdb 0.015 15.285 7.782 0.09557 Incorrect Incorrect
allpdb0972_2_92w.pdb 0.015 15.863 7.747 0.09130 Incorrect Incorrect
allpdb0972_2_96w.pdb 0.007 15.541 8.038 0.09042 Incorrect Incorrect
allpdb0972_2_115w.pdb 0.000 18.713 9.193 0.06566 Incorrect Incorrect
allpdb0972_2_132w.pdb 0.000 15.641 7.884 0.08764 Incorrect Incorrect
allpdb0972_2_32w.pdb 0.000 23.656 9.817 0.04572 Incorrect Incorrect
allpdb0972_2_162w.pdb 0.051 25.719 13.857 0.05384 Incorrect Incorrect
allpdb0972_2_65w.pdb 0.000 24.391 10.397 0.04289 Incorrect Incorrect
allpdb0972_2_2w.pdb 0.000 15.717 8.702 0.08505 Incorrect Incorrect
allpdb0972_2_29w.pdb 0.000 24.135 10.029 0.04408 Incorrect Incorrect
allpdb0972_2_126w.pdb 0.029 15.288 7.178 0.10246 Incorrect Incorrect
allpdb0972_2_45w.pdb 0.000 22.447 9.829 0.04939 Incorrect Incorrect
allpdb0972_2_3w.pdb 0.007 15.080 8.495 0.09290 Incorrect Incorrect
allpdb0972_2_63w.pdb 0.007 21.054 9.538 0.05721 Incorrect Incorrect
allpdb0972_2_109w.pdb 0.015 15.655 7.709 0.09295 Incorrect Incorrect
allpdb0972_2_51w.pdb 0.000 23.504 10.018 0.04586 Incorrect Incorrect
allpdb0972_2_84w.pdb 0.007 12.942 7.648 0.11525 Incorrect Incorrect
allpdb0972_2_17w.pdb 0.000 19.872 9.311 0.05998 Incorrect Incorrect
allpdb0972_2_10w.pdb 0.015 15.029 8.352 0.09610 Incorrect Incorrect
allpdb0972_2_14w.pdb 0.000 15.212 8.429 0.08955 Incorrect Incorrect
allpdb0972_2_110w.pdb 0.015 13.323 7.579 0.11390 Incorrect Incorrect
allpdb0972_2_42w.pdb 0.000 22.783 9.890 0.04823 Incorrect Incorrect
allpdb0972_2_4w.pdb 0.000 14.934 8.380 0.09191 Incorrect Incorrect
allpdb0972_2_23w.pdb 0.000 22.934 9.892 0.04775 Incorrect Incorrect
allpdb0972_2_58w.pdb 0.000 23.690 9.883 0.04553 Incorrect Incorrect
allpdb0972_2_55w.pdb 0.000 24.413 10.428 0.04280 Incorrect Incorrect
allpdb0972_2_34w.pdb 0.000 23.846 9.842 0.04515 Incorrect Incorrect
allpdb0972_2_76w.pdb 0.007 15.804 8.319 0.08773 Incorrect Incorrect
allpdb0972_2_9w.pdb 0.000 15.485 8.734 0.08673 Incorrect Incorrect
allpdb0972_2_8w.pdb 0.007 14.908 8.467 0.09437 Incorrect Incorrect
allpdb0972_2_54w.pdb 0.000 23.422 10.111 0.04597 Incorrect Incorrect
allpdb0972_2_180w.pdb 0.051 16.913 9.534 0.09242 Incorrect Incorrect
allpdb0972_2_21w.pdb 0.000 22.893 9.692 0.04818 Incorrect Incorrect
allpdb0972_2_102w.pdb 0.015 16.416 9.413 0.08363 Incorrect Incorrect
allpdb0972_2_85w.pdb 0.007 13.209 7.857 0.11178 Incorrect Incorrect
allpdb0972_2_122w.pdb 0.007 15.196 7.861 0.09360 Incorrect Incorrect
allpdb0972_2_41w.pdb 0.000 23.678 9.927 0.04549 Incorrect Incorrect
allpdb0972_2_89w.pdb 0.000 18.301 9.261 0.06767 Incorrect Incorrect
allpdb0972_2_19w.pdb 0.000 15.114 8.446 0.09029 Incorrect Incorrect
allpdb0972_2_64w.pdb 0.015 20.103 7.875 0.06713 Incorrect Incorrect
allpdb0972_2_114w.pdb 0.000 25.693 11.267 0.03869 Incorrect Incorrect
allpdb0972_2_66w.pdb 0.000 24.476 10.830 0.04215 Incorrect Incorrect
allpdb0972_2_135w.pdb 0.000 19.114 9.573 0.06303 Incorrect Incorrect
allpdb0972_2_43w.pdb 0.000 23.587 9.824 0.04591 Incorrect Incorrect
allpdb0972_2_95w.pdb 0.000 22.567 10.416 0.04819 Incorrect Incorrect
allpdb0972_2_166w.pdb 0.022 16.711 7.631 0.08827 Incorrect Incorrect
allpdb0972_2_61w.pdb 0.000 23.779 10.157 0.04488 Incorrect Incorrect
allpdb0972_2_151w.pdb 0.015 16.225 7.449 0.08967 Incorrect Incorrect
allpdb0972_2_117w.pdb 0.007 16.715 9.166 0.07963 Incorrect Incorrect
allpdb0972_2_28w.pdb 0.000 22.061 9.917 0.05054 Incorrect Incorrect
allpdb0972_2_97w.pdb 0.015 15.529 8.901 0.09095 Incorrect Incorrect
allpdb0972_2_1w.pdb 0.007 15.783 8.868 0.08666 Incorrect Incorrect
allpdb0972_2_98w.pdb 0.000 15.194 8.060 0.09062 Incorrect Incorrect
allpdb0972_2_57w.pdb 0.000 24.758 10.431 0.04190 Incorrect Incorrect
allpdb0972_2_6w.pdb 0.000 15.194 8.607 0.08928 Incorrect Incorrect
allpdb0972_2_52w.pdb 0.000 22.969 9.995 0.04749 Incorrect Incorrect
