#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb0336_4_6w.pdb 0.160 7.701 4.242 0.27330 Acceptable Acceptable
allpdb0336_4_9w.pdb 0.128 7.807 4.306 0.25943 Acceptable Acceptable
allpdb0336_4_10w.pdb 0.154 7.186 4.008 0.28677 Acceptable Acceptable
allpdb0336_4_11w.pdb 0.122 8.364 4.601 0.24216 Acceptable Acceptable
allpdb0336_4_2w.pdb 0.144 8.139 4.537 0.25463 Acceptable Acceptable
allpdb0336_4_4w.pdb 0.122 8.544 4.657 0.23792 Acceptable Acceptable
allpdb0336_4_3w.pdb 0.133 9.599 5.475 0.21410 Acceptable Incorrect
allpdb0336_4_1w.pdb 0.128 10.232 5.883 0.19901 Incorrect Incorrect
allpdb0336_4_5w.pdb 0.112 9.959 5.688 0.19939 Acceptable Incorrect
allpdb0336_4_7w.pdb 0.138 10.558 5.976 0.19694 Incorrect Incorrect
allpdb0336_4_186w.pdb 0.106 15.793 7.406 0.12346 Incorrect Incorrect
allpdb0336_4_162w.pdb 0.064 17.222 8.306 0.09710 Incorrect Incorrect
allpdb0336_4_32w.pdb 0.128 16.583 7.877 0.12357 Incorrect Incorrect
allpdb0336_4_112w.pdb 0.128 16.586 7.852 0.12363 Incorrect Incorrect
allpdb0336_4_108w.pdb 0.128 16.195 7.683 0.12679 Incorrect Incorrect
allpdb0336_4_14w.pdb 0.117 16.542 7.756 0.12065 Incorrect Incorrect
allpdb0336_4_15w.pdb 0.069 17.564 8.345 0.09673 Incorrect Incorrect
allpdb0336_4_65w.pdb 0.064 17.745 8.458 0.09365 Incorrect Incorrect
allpdb0336_4_114w.pdb 0.128 16.726 7.957 0.12241 Incorrect Incorrect
allpdb0336_4_106w.pdb 0.101 16.364 7.628 0.11693 Incorrect Incorrect
allpdb0336_4_165w.pdb 0.117 16.590 7.902 0.11991 Incorrect Incorrect
allpdb0336_4_142w.pdb 0.117 16.388 7.792 0.12158 Incorrect Incorrect
allpdb0336_4_101w.pdb 0.048 17.179 8.394 0.09183 Incorrect Incorrect
allpdb0336_4_81w.pdb 0.069 17.249 8.358 0.09858 Incorrect Incorrect
allpdb0336_4_70w.pdb 0.053 17.132 8.274 0.09418 Incorrect Incorrect
allpdb0336_4_54w.pdb 0.053 16.915 8.380 0.09528 Incorrect Incorrect
allpdb0336_4_68w.pdb 0.101 17.234 8.318 0.10940 Incorrect Incorrect
allpdb0336_4_71w.pdb 0.059 17.277 8.382 0.09481 Incorrect Incorrect
allpdb0336_4_130w.pdb 0.101 16.057 7.554 0.11930 Incorrect Incorrect
allpdb0336_4_37w.pdb 0.122 16.884 8.040 0.11940 Incorrect Incorrect
allpdb0336_4_140w.pdb 0.080 17.424 8.344 0.10111 Incorrect Incorrect
allpdb0336_4_77w.pdb 0.059 17.315 8.272 0.09485 Incorrect Incorrect
allpdb0336_4_171w.pdb 0.043 16.971 8.234 0.09174 Incorrect Incorrect
allpdb0336_4_103w.pdb 0.085 16.181 7.465 0.11340 Incorrect Incorrect
allpdb0336_4_58w.pdb 0.096 16.397 7.695 0.11472 Incorrect Incorrect
allpdb0336_4_38w.pdb 0.101 16.389 7.773 0.11631 Incorrect Incorrect
allpdb0336_4_143w.pdb 0.048 17.116 8.487 0.09200 Incorrect Incorrect
allpdb0336_4_192w.pdb 0.059 16.742 8.285 0.09840 Incorrect Incorrect
allpdb0336_4_90w.pdb 0.053 16.997 8.377 0.09477 Incorrect Incorrect
allpdb0336_4_154w.pdb 0.064 16.484 8.448 0.10148 Incorrect Incorrect
allpdb0336_4_67w.pdb 0.106 16.633 7.930 0.11600 Incorrect Incorrect
allpdb0336_4_121w.pdb 0.053 17.416 8.496 0.09193 Incorrect Incorrect
allpdb0336_4_149w.pdb 0.064 17.284 8.374 0.09656 Incorrect Incorrect
allpdb0336_4_34w.pdb 0.053 17.257 8.299 0.09336 Incorrect Incorrect
allpdb0336_4_146w.pdb 0.096 17.205 8.262 0.10795 Incorrect Incorrect
allpdb0336_4_21w.pdb 0.059 16.798 8.287 0.09803 Incorrect Incorrect
allpdb0336_4_193w.pdb 0.053 16.550 8.478 0.09742 Incorrect Incorrect
allpdb0336_4_45w.pdb 0.048 17.514 8.522 0.08952 Incorrect Incorrect
allpdb0336_4_182w.pdb 0.059 17.053 8.268 0.09646 Incorrect Incorrect
allpdb0336_4_167w.pdb 0.053 17.480 8.463 0.09163 Incorrect Incorrect
allpdb0336_4_189w.pdb 0.053 16.875 8.352 0.09560 Incorrect Incorrect
allpdb0336_4_51w.pdb 0.085 17.434 8.356 0.10280 Incorrect Incorrect
allpdb0336_4_24w.pdb 0.053 16.793 8.285 0.09629 Incorrect Incorrect
allpdb0336_4_104w.pdb 0.064 17.407 8.385 0.09579 Incorrect Incorrect
allpdb0336_4_59w.pdb 0.053 17.242 8.319 0.09340 Incorrect Incorrect
allpdb0336_4_159w.pdb 0.053 17.019 8.209 0.09505 Incorrect Incorrect
allpdb0336_4_33w.pdb 0.053 17.220 8.639 0.09279 Incorrect Incorrect
allpdb0336_4_64w.pdb 0.048 17.000 8.450 0.09281 Incorrect Incorrect
allpdb0336_4_66w.pdb 0.053 17.366 8.497 0.09223 Incorrect Incorrect
allpdb0336_4_56w.pdb 0.048 16.985 8.339 0.09317 Incorrect Incorrect
allpdb0336_4_88w.pdb 0.053 17.380 8.430 0.09230 Incorrect Incorrect
allpdb0336_4_184w.pdb 0.048 17.107 8.354 0.09237 Incorrect Incorrect
allpdb0336_4_50w.pdb 0.112 17.419 8.416 0.11160 Incorrect Incorrect
allpdb0336_4_144w.pdb 0.048 17.041 8.340 0.09281 Incorrect Incorrect
allpdb0336_4_115w.pdb 0.053 16.874 8.283 0.09578 Incorrect Incorrect
allpdb0336_4_168w.pdb 0.053 16.557 8.210 0.09802 Incorrect Incorrect
allpdb0336_4_131w.pdb 0.053 16.773 8.367 0.09622 Incorrect Incorrect
allpdb0336_4_72w.pdb 0.053 17.107 8.432 0.09396 Incorrect Incorrect
allpdb0336_4_83w.pdb 0.112 17.399 8.372 0.11183 Incorrect Incorrect
allpdb0336_4_85w.pdb 0.059 17.284 8.355 0.09483 Incorrect Incorrect
allpdb0336_4_94w.pdb 0.096 16.363 7.916 0.11430 Incorrect Incorrect
allpdb0336_4_191w.pdb 0.064 17.273 8.412 0.09653 Incorrect Incorrect
allpdb0336_4_73w.pdb 0.059 17.385 8.424 0.09406 Incorrect Incorrect
allpdb0336_4_128w.pdb 0.101 17.092 8.138 0.11074 Incorrect Incorrect
allpdb0336_4_99w.pdb 0.053 17.527 8.460 0.09136 Incorrect Incorrect
allpdb0336_4_25w.pdb 0.048 16.741 8.349 0.09470 Incorrect Incorrect
allpdb0336_4_57w.pdb 0.059 17.684 8.492 0.09215 Incorrect Incorrect
allpdb0336_4_160w.pdb 0.085 16.984 8.223 0.10587 Incorrect Incorrect
allpdb0336_4_98w.pdb 0.043 16.820 8.410 0.09227 Incorrect Incorrect
allpdb0336_4_86w.pdb 0.059 16.951 8.288 0.09705 Incorrect Incorrect
allpdb0336_4_75w.pdb 0.059 17.041 8.187 0.09674 Incorrect Incorrect
allpdb0336_4_36w.pdb 0.048 17.047 8.383 0.09267 Incorrect Incorrect
allpdb0336_4_181w.pdb 0.053 17.770 8.538 0.08978 Incorrect Incorrect
allpdb0336_4_84w.pdb 0.101 17.101 8.187 0.11055 Incorrect Incorrect
allpdb0336_4_170w.pdb 0.048 17.018 8.289 0.09308 Incorrect Incorrect
allpdb0336_4_39w.pdb 0.059 16.992 8.157 0.09712 Incorrect Incorrect
allpdb0336_4_100w.pdb 0.112 17.092 8.237 0.11403 Incorrect Incorrect
allpdb0336_4_164w.pdb 0.090 17.624 8.515 0.10308 Incorrect Incorrect
allpdb0336_4_107w.pdb 0.122 17.602 8.433 0.11404 Incorrect Incorrect
allpdb0336_4_169w.pdb 0.053 16.925 8.337 0.09532 Incorrect Incorrect
allpdb0336_4_185w.pdb 0.048 16.981 8.376 0.09310 Incorrect Incorrect
allpdb0336_4_136w.pdb 0.053 17.159 8.281 0.09400 Incorrect Incorrect
allpdb0336_4_157w.pdb 0.048 17.206 8.296 0.09190 Incorrect Incorrect
allpdb0336_4_163w.pdb 0.053 16.899 8.408 0.09532 Incorrect Incorrect
allpdb0336_4_127w.pdb 0.101 17.251 8.232 0.10952 Incorrect Incorrect
allpdb0336_4_78w.pdb 0.053 16.631 8.208 0.09754 Incorrect Incorrect
allpdb0336_4_42w.pdb 0.085 17.268 8.362 0.10377 Incorrect Incorrect
allpdb0336_4_62w.pdb 0.048 16.923 8.491 0.09320 Incorrect Incorrect
allpdb0336_4_134w.pdb 0.101 16.752 8.156 0.11284 Incorrect Incorrect
allpdb0336_4_190w.pdb 0.053 16.495 8.491 0.09776 Incorrect Incorrect
allpdb0336_4_153w.pdb 0.059 17.441 8.329 0.09395 Incorrect Incorrect
allpdb0336_4_93w.pdb 0.059 17.285 8.329 0.09488 Incorrect Incorrect
allpdb0336_4_125w.pdb 0.059 17.250 8.352 0.09504 Incorrect Incorrect
allpdb0336_4_118w.pdb 0.059 17.392 8.404 0.09406 Incorrect Incorrect
allpdb0336_4_109w.pdb 0.117 17.186 8.300 0.11506 Incorrect Incorrect
allpdb0336_4_61w.pdb 0.043 17.676 8.569 0.08670 Incorrect Incorrect
allpdb0336_4_19w.pdb 0.059 17.093 8.611 0.09541 Incorrect Incorrect
allpdb0336_4_150w.pdb 0.053 16.645 8.431 0.09691 Incorrect Incorrect
allpdb0336_4_139w.pdb 0.053 17.296 8.367 0.09295 Incorrect Incorrect
allpdb0336_4_26w.pdb 0.048 17.083 8.237 0.09281 Incorrect Incorrect
allpdb0336_4_113w.pdb 0.043 16.379 8.448 0.09510 Incorrect Incorrect
allpdb0336_4_76w.pdb 0.053 17.538 8.564 0.09106 Incorrect Incorrect
allpdb0336_4_82w.pdb 0.048 16.425 8.456 0.09654 Incorrect Incorrect
allpdb0336_4_129w.pdb 0.059 17.024 8.304 0.09655 Incorrect Incorrect
allpdb0336_4_13w.pdb 0.043 16.995 8.412 0.09115 Incorrect Incorrect
allpdb0336_4_17w.pdb 0.048 17.302 8.510 0.09081 Incorrect Incorrect
allpdb0336_4_102w.pdb 0.059 16.063 8.281 0.10301 Incorrect Incorrect
allpdb0336_4_20w.pdb 0.043 16.834 8.359 0.09230 Incorrect Incorrect
allpdb0336_4_124w.pdb 0.048 17.559 8.553 0.08919 Incorrect Incorrect
allpdb0336_4_194w.pdb 0.048 16.969 8.576 0.09271 Incorrect Incorrect
allpdb0336_4_176w.pdb 0.043 17.192 8.257 0.09031 Incorrect Incorrect
allpdb0336_4_105w.pdb 0.053 17.241 8.430 0.09314 Incorrect Incorrect
allpdb0336_4_28w.pdb 0.053 17.492 8.560 0.09134 Incorrect Incorrect
allpdb0336_4_135w.pdb 0.090 17.268 8.347 0.10559 Incorrect Incorrect
allpdb0336_4_29w.pdb 0.048 17.105 8.320 0.09246 Incorrect Incorrect
allpdb0336_4_89w.pdb 0.112 17.293 8.393 0.11241 Incorrect Incorrect
allpdb0336_4_196w.pdb 0.048 16.393 8.386 0.09693 Incorrect Incorrect
allpdb0336_4_52w.pdb 0.059 17.567 8.442 0.09294 Incorrect Incorrect
allpdb0336_4_97w.pdb 0.085 16.672 8.112 0.10816 Incorrect Incorrect
