#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb0732_8_28w.pdb 0.191 32.152 11.265 0.09125 Incorrect Incorrect
allpdb0732_8_42w.pdb 0.011 36.119 14.777 0.02464 Incorrect Incorrect
allpdb0732_8_1w.pdb 0.202 11.946 4.101 0.21878 Incorrect Incorrect
allpdb0732_8_60w.pdb 0.112 33.061 12.342 0.06297 Incorrect Incorrect
allpdb0732_8_57w.pdb 0.000 39.777 14.094 0.01829 Incorrect Incorrect
allpdb0732_8_134w.pdb 0.169 30.837 11.105 0.08569 Incorrect Incorrect
allpdb0732_8_64w.pdb 0.112 40.582 11.364 0.05717 Incorrect Incorrect
allpdb0732_8_45w.pdb 0.112 29.504 10.772 0.06934 Incorrect Incorrect
allpdb0732_8_9w.pdb 0.022 32.907 13.654 0.03231 Incorrect Incorrect
allpdb0732_8_86w.pdb 0.067 33.056 11.930 0.04833 Incorrect Incorrect
allpdb0732_8_72w.pdb 0.079 32.860 12.103 0.05217 Incorrect Incorrect
allpdb0732_8_36w.pdb 0.000 45.363 15.589 0.01436 Incorrect Incorrect
allpdb0732_8_4w.pdb 0.090 31.722 11.247 0.05812 Incorrect Incorrect
allpdb0732_8_88w.pdb 0.079 39.824 11.295 0.04652 Incorrect Incorrect
allpdb0732_8_30w.pdb 0.000 45.558 15.543 0.01429 Incorrect Incorrect
allpdb0732_8_33w.pdb 0.067 33.146 12.258 0.04796 Incorrect Incorrect
allpdb0732_8_48w.pdb 0.011 30.862 9.710 0.03502 Incorrect Incorrect
allpdb0732_8_40w.pdb 0.090 34.358 12.073 0.05425 Incorrect Incorrect
allpdb0732_8_139w.pdb 0.056 36.254 12.556 0.04079 Incorrect Incorrect
allpdb0732_8_58w.pdb 0.079 26.280 14.905 0.06113 Incorrect Incorrect
allpdb0732_8_20w.pdb 0.079 32.976 12.330 0.05185 Incorrect Incorrect
allpdb0732_8_71w.pdb 0.000 45.519 15.317 0.01440 Incorrect Incorrect
allpdb0732_8_21w.pdb 0.022 24.480 10.346 0.05022 Incorrect Incorrect
allpdb0732_8_193w.pdb 0.000 44.393 17.577 0.01420 Incorrect Incorrect
allpdb0732_8_18w.pdb 0.067 24.200 11.947 0.06425 Incorrect Incorrect
allpdb0732_8_68w.pdb 0.000 45.084 16.980 0.01402 Incorrect Incorrect
allpdb0732_8_12w.pdb 0.056 37.521 13.762 0.03891 Incorrect Incorrect
allpdb0732_8_92w.pdb 0.000 45.506 15.491 0.01433 Incorrect Incorrect
allpdb0732_8_126w.pdb 0.000 31.077 11.152 0.02912 Incorrect Incorrect
allpdb0732_8_116w.pdb 0.000 44.065 16.348 0.01474 Incorrect Incorrect
allpdb0732_8_27w.pdb 0.000 33.466 11.387 0.02589 Incorrect Incorrect
allpdb0732_8_5w.pdb 0.067 26.717 14.323 0.05673 Incorrect Incorrect
allpdb0732_8_100w.pdb 0.000 36.133 14.768 0.02088 Incorrect Incorrect
allpdb0732_8_152w.pdb 0.011 39.513 16.775 0.02113 Incorrect Incorrect
allpdb0732_8_85w.pdb 0.112 31.256 11.125 0.06636 Incorrect Incorrect
allpdb0732_8_37w.pdb 0.056 32.750 12.264 0.04468 Incorrect Incorrect
allpdb0732_8_67w.pdb 0.000 45.595 15.374 0.01434 Incorrect Incorrect
