#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb0089_10_139w.pdb 0.739 1.212 0.816 0.83023 High High
allpdb0089_10_80w.pdb 0.750 1.627 0.896 0.81725 High High
allpdb0089_10_62w.pdb 0.756 1.093 0.689 0.85509 High High
allpdb0089_10_147w.pdb 0.750 1.282 0.663 0.85476 High High
allpdb0089_10_103w.pdb 0.728 1.388 0.715 0.83885 High High
allpdb0089_10_73w.pdb 0.750 1.188 0.703 0.85023 High High
allpdb0089_10_123w.pdb 0.750 1.445 0.755 0.83988 High High
allpdb0089_10_49w.pdb 0.761 1.311 0.722 0.84991 High High
allpdb0089_10_192w.pdb 0.744 1.360 0.733 0.84221 High High
allpdb0089_10_138w.pdb 0.750 1.316 0.669 0.85361 High High
allpdb0089_10_35w.pdb 0.733 1.380 0.815 0.82657 High High
allpdb0089_10_64w.pdb 0.733 1.506 0.910 0.81132 High High
allpdb0089_10_28w.pdb 0.744 1.356 0.674 0.85052 High High
allpdb0089_10_76w.pdb 0.717 1.378 0.818 0.82064 High High
allpdb0089_10_31w.pdb 0.761 1.404 0.655 0.85807 High High
allpdb0089_10_67w.pdb 0.750 1.852 0.755 0.83413 High High
allpdb0089_10_4w.pdb 0.744 1.727 0.787 0.82964 High High
allpdb0089_10_182w.pdb 0.722 1.493 0.808 0.82252 High High
allpdb0089_10_50w.pdb 0.744 1.406 0.756 0.83845 High High
allpdb0089_10_34w.pdb 0.700 1.156 0.716 0.83208 High High
allpdb0089_10_25w.pdb 0.700 1.531 0.812 0.81395 High High
allpdb0089_10_156w.pdb 0.739 1.918 0.832 0.81844 High High
allpdb0089_10_32w.pdb 0.717 1.658 0.842 0.81348 High High
allpdb0089_10_37w.pdb 0.700 1.465 0.774 0.82025 High High
allpdb0089_10_72w.pdb 0.728 1.709 0.748 0.82999 High High
allpdb0089_10_126w.pdb 0.739 1.641 0.848 0.82020 High High
allpdb0089_10_164w.pdb 0.728 1.656 0.831 0.81874 High High
allpdb0089_10_8w.pdb 0.667 1.299 0.804 0.80688 High High
