#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb0854_8_173w.pdb 0.802 1.782 0.757 0.85224 High High
allpdb0854_8_166w.pdb 0.826 1.845 0.746 0.86102 High High
allpdb0854_8_18w.pdb 0.727 1.730 0.751 0.82906 High High
allpdb0854_8_191w.pdb 0.694 1.897 0.851 0.80112 High High
allpdb0854_8_5w.pdb 0.711 2.473 1.063 0.76612 Medium Medium
allpdb0854_8_60w.pdb 0.694 2.708 1.089 0.75228 Medium Medium
allpdb0854_8_170w.pdb 0.818 1.771 0.709 0.86459 High High
allpdb0854_8_86w.pdb 0.686 2.784 0.990 0.76195 High Medium
allpdb0854_8_58w.pdb 0.694 3.686 1.202 0.71496 Medium Medium
allpdb0854_8_138w.pdb 0.744 1.932 0.787 0.82622 High High
allpdb0854_8_155w.pdb 0.669 3.165 1.162 0.72418 Medium Medium
allpdb0854_8_160w.pdb 0.694 1.905 0.831 0.80384 High High
allpdb0854_8_82w.pdb 0.744 1.871 0.818 0.82274 High High
allpdb0854_8_180w.pdb 0.669 3.159 1.196 0.71974 Medium Medium
allpdb0854_8_159w.pdb 0.678 2.389 0.878 0.78312 High Medium
allpdb0854_8_33w.pdb 0.694 2.320 0.920 0.78390 High Medium
allpdb0854_8_172w.pdb 0.744 2.134 0.747 0.82853 High High
allpdb0854_8_81w.pdb 0.736 1.875 0.844 0.81616 High High
allpdb0854_8_73w.pdb 0.686 2.096 0.828 0.79842 High Medium
allpdb0854_8_134w.pdb 0.669 1.985 0.889 0.78589 High Medium
allpdb0854_8_91w.pdb 0.595 3.142 1.274 0.68525 Medium Medium
allpdb0854_8_123w.pdb 0.694 2.255 0.844 0.79592 High Medium
allpdb0854_8_47w.pdb 0.727 2.456 0.992 0.78196 High Medium
allpdb0854_8_19w.pdb 0.620 2.989 1.081 0.72258 Medium Medium
allpdb0854_8_103w.pdb 0.719 1.993 0.764 0.82032 High High
allpdb0854_8_11w.pdb 0.711 1.867 0.756 0.82076 High High
allpdb0854_8_25w.pdb 0.603 3.230 1.346 0.67705 Medium Medium
allpdb0854_8_17w.pdb 0.645 1.859 1.095 0.75044 Medium Medium
allpdb0854_8_72w.pdb 0.727 1.950 0.956 0.79617 High Medium
allpdb0854_8_39w.pdb 0.727 2.421 0.903 0.79544 High Medium
allpdb0854_8_85w.pdb 0.727 1.975 0.804 0.81767 High High
allpdb0854_8_129w.pdb 0.694 2.738 0.932 0.77387 High Medium
allpdb0854_8_186w.pdb 0.686 2.362 0.860 0.78898 High Medium
