#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb0144_6_145w.pdb 0.373 11.267 1.983 0.36669 Medium Acceptable
allpdb0144_6_100w.pdb 0.307 13.750 2.613 0.27699 Acceptable Acceptable
allpdb0144_6_86w.pdb 0.333 13.383 2.406 0.30024 Acceptable Acceptable
allpdb0144_6_191w.pdb 0.307 13.907 2.550 0.27858 Acceptable Acceptable
allpdb0144_6_174w.pdb 0.267 12.621 2.612 0.27555 Acceptable Acceptable
allpdb0144_6_2w.pdb 0.267 14.033 3.002 0.24497 Acceptable Acceptable
allpdb0144_6_83w.pdb 0.307 11.680 2.459 0.30802 Acceptable Acceptable
allpdb0144_6_147w.pdb 0.320 9.378 2.226 0.36108 Acceptable Acceptable
allpdb0144_6_112w.pdb 0.240 14.456 3.186 0.22610 Acceptable Incorrect
allpdb0144_6_85w.pdb 0.227 15.392 3.454 0.20635 Acceptable Incorrect
allpdb0144_6_40w.pdb 0.293 12.467 2.249 0.30621 Acceptable Acceptable
allpdb0144_6_171w.pdb 0.280 16.224 3.120 0.22771 Acceptable Incorrect
allpdb0144_6_70w.pdb 0.293 12.504 2.858 0.27511 Acceptable Acceptable
allpdb0144_6_181w.pdb 0.267 15.367 3.142 0.22883 Acceptable Incorrect
allpdb0144_6_94w.pdb 0.227 15.768 3.506 0.20217 Acceptable Incorrect
allpdb0144_6_140w.pdb 0.227 17.222 3.553 0.19128 Acceptable Incorrect
allpdb0144_6_175w.pdb 0.253 12.383 2.761 0.26715 Acceptable Acceptable
allpdb0144_6_61w.pdb 0.320 12.603 2.262 0.31267 Acceptable Acceptable
allpdb0144_6_126w.pdb 0.267 15.422 3.087 0.23023 Acceptable Acceptable
allpdb0144_6_79w.pdb 0.240 17.144 3.532 0.19670 Acceptable Incorrect
allpdb0144_6_134w.pdb 0.253 14.890 2.878 0.23757 Acceptable Acceptable
allpdb0144_6_77w.pdb 0.267 13.661 2.539 0.26818 Acceptable Acceptable
allpdb0144_6_30w.pdb 0.213 18.177 4.113 0.17005 Incorrect Incorrect
allpdb0144_6_6w.pdb 0.240 13.164 2.996 0.24491 Acceptable Acceptable
allpdb0144_6_155w.pdb 0.307 15.019 2.803 0.25731 Acceptable Acceptable
allpdb0144_6_20w.pdb 0.320 10.985 2.546 0.31736 Acceptable Acceptable
allpdb0144_6_197w.pdb 0.200 17.471 3.762 0.17619 Acceptable Incorrect
allpdb0144_6_199w.pdb 0.253 12.331 2.870 0.26333 Acceptable Acceptable
allpdb0144_6_48w.pdb 0.240 15.965 3.590 0.20316 Acceptable Incorrect
allpdb0144_6_64w.pdb 0.267 14.766 3.110 0.23477 Acceptable Acceptable
allpdb0144_6_200w.pdb 0.240 15.172 3.361 0.21500 Acceptable Incorrect
allpdb0144_6_46w.pdb 0.240 16.004 3.561 0.20358 Acceptable Incorrect
allpdb0144_6_67w.pdb 0.227 17.387 3.824 0.18431 Acceptable Incorrect
allpdb0144_6_166w.pdb 0.307 12.556 2.369 0.30235 Acceptable Acceptable
allpdb0144_6_62w.pdb 0.227 14.818 3.248 0.21669 Acceptable Incorrect
allpdb0144_6_73w.pdb 0.267 11.010 2.658 0.29388 Acceptable Acceptable
allpdb0144_6_9w.pdb 0.267 16.281 2.912 0.23020 Acceptable Acceptable
allpdb0144_6_195w.pdb 0.173 19.277 3.824 0.15648 Acceptable Incorrect
allpdb0144_6_168w.pdb 0.227 16.894 3.570 0.19290 Acceptable Incorrect
allpdb0144_6_57w.pdb 0.280 13.341 2.862 0.26142 Acceptable Acceptable
allpdb0144_6_138w.pdb 0.160 20.652 4.407 0.13623 Incorrect Incorrect
allpdb0144_6_152w.pdb 0.253 17.142 3.669 0.19797 Acceptable Incorrect
allpdb0144_6_8w.pdb 0.213 18.057 4.112 0.17073 Incorrect Incorrect
allpdb0144_6_51w.pdb 0.267 14.108 3.111 0.24055 Acceptable Acceptable
allpdb0144_6_41w.pdb 0.293 14.412 2.846 0.25627 Acceptable Acceptable
allpdb0144_6_63w.pdb 0.240 13.039 2.742 0.25617 Acceptable Acceptable
allpdb0144_6_38w.pdb 0.187 16.414 3.589 0.18228 Acceptable Incorrect
allpdb0144_6_93w.pdb 0.213 16.487 3.871 0.18463 Acceptable Incorrect
allpdb0144_6_113w.pdb 0.200 17.003 3.813 0.17799 Acceptable Incorrect
allpdb0144_6_15w.pdb 0.200 19.301 4.531 0.15373 Incorrect Incorrect
allpdb0144_6_194w.pdb 0.187 18.483 3.749 0.16642 Acceptable Incorrect
allpdb0144_6_1w.pdb 0.293 14.129 2.689 0.26548 Acceptable Acceptable
allpdb0144_6_190w.pdb 0.293 13.293 2.626 0.27652 Acceptable Acceptable
allpdb0144_6_66w.pdb 0.280 13.601 2.606 0.26989 Acceptable Acceptable
allpdb0144_6_16w.pdb 0.187 14.949 3.016 0.20977 Acceptable Incorrect
allpdb0144_6_90w.pdb 0.240 14.488 3.141 0.22727 Acceptable Incorrect
allpdb0144_6_71w.pdb 0.173 18.893 4.191 0.15173 Incorrect Incorrect
allpdb0144_6_88w.pdb 0.267 17.436 3.125 0.21530 Acceptable Incorrect
allpdb0144_6_137w.pdb 0.280 14.928 2.711 0.25307 Acceptable Acceptable
allpdb0144_6_180w.pdb 0.227 18.586 4.183 0.17119 Incorrect Incorrect
allpdb0144_6_76w.pdb 0.227 16.959 3.822 0.18697 Acceptable Incorrect
allpdb0144_6_188w.pdb 0.253 11.710 2.510 0.28722 Acceptable Acceptable
allpdb0144_6_99w.pdb 0.240 13.372 3.056 0.24065 Acceptable Acceptable
allpdb0144_6_103w.pdb 0.240 17.232 3.760 0.19099 Acceptable Incorrect
allpdb0144_6_52w.pdb 0.253 14.463 2.929 0.23929 Acceptable Acceptable
allpdb0144_6_196w.pdb 0.187 18.357 3.954 0.16301 Acceptable Incorrect
allpdb0144_6_179w.pdb 0.160 20.220 4.519 0.13648 Incorrect Incorrect
allpdb0144_6_106w.pdb 0.280 12.561 2.609 0.28083 Acceptable Acceptable
allpdb0144_6_18w.pdb 0.200 13.088 2.973 0.23318 Acceptable Acceptable
allpdb0144_6_111w.pdb 0.240 14.008 2.838 0.24247 Acceptable Acceptable
allpdb0144_6_31w.pdb 0.213 12.872 2.856 0.24441 Acceptable Acceptable
allpdb0144_6_104w.pdb 0.280 15.046 2.947 0.24255 Acceptable Acceptable
allpdb0144_6_119w.pdb 0.187 18.686 4.337 0.15498 Incorrect Incorrect
allpdb0144_6_84w.pdb 0.253 12.611 2.969 0.25635 Acceptable Acceptable
allpdb0144_6_129w.pdb 0.200 16.114 3.627 0.18790 Acceptable Incorrect
allpdb0144_6_150w.pdb 0.173 14.347 3.213 0.20402 Acceptable Incorrect
allpdb0144_6_34w.pdb 0.240 11.986 2.685 0.27082 Acceptable Acceptable
allpdb0144_6_68w.pdb 0.227 14.085 3.069 0.22883 Acceptable Incorrect
allpdb0144_6_25w.pdb 0.213 16.626 3.458 0.19297 Acceptable Incorrect
allpdb0144_6_114w.pdb 0.173 18.604 3.892 0.15844 Acceptable Incorrect
allpdb0144_6_35w.pdb 0.160 18.149 4.045 0.15359 Incorrect Incorrect
allpdb0144_6_146w.pdb 0.253 14.397 3.298 0.22773 Acceptable Incorrect
allpdb0144_6_107w.pdb 0.253 13.413 3.028 0.24564 Acceptable Acceptable
allpdb0144_6_183w.pdb 0.187 17.285 3.853 0.17101 Acceptable Incorrect
allpdb0144_6_109w.pdb 0.200 19.571 4.259 0.15635 Incorrect Incorrect
allpdb0144_6_144w.pdb 0.173 18.604 4.155 0.15378 Incorrect Incorrect
allpdb0144_6_198w.pdb 0.267 12.550 2.579 0.27799 Acceptable Acceptable
allpdb0144_6_75w.pdb 0.200 19.491 3.842 0.16401 Acceptable Incorrect
allpdb0144_6_185w.pdb 0.187 17.981 3.979 0.16457 Acceptable Incorrect
allpdb0144_6_131w.pdb 0.187 18.168 3.622 0.17088 Acceptable Incorrect
allpdb0144_6_193w.pdb 0.213 14.589 3.118 0.21823 Acceptable Incorrect
allpdb0144_6_45w.pdb 0.280 14.730 2.973 0.24425 Acceptable Acceptable
allpdb0144_6_19w.pdb 0.267 15.412 2.825 0.23994 Acceptable Acceptable
allpdb0144_6_97w.pdb 0.253 14.117 3.082 0.23696 Acceptable Acceptable
allpdb0144_6_14w.pdb 0.187 19.316 4.035 0.15676 Incorrect Incorrect
allpdb0144_6_123w.pdb 0.213 15.755 3.791 0.19138 Acceptable Incorrect
allpdb0144_6_122w.pdb 0.147 16.938 3.888 0.15914 Acceptable Incorrect
allpdb0144_6_24w.pdb 0.293 16.207 2.878 0.24088 Acceptable Acceptable
allpdb0144_6_142w.pdb 0.160 15.654 3.559 0.17951 Acceptable Incorrect
allpdb0144_6_53w.pdb 0.213 13.733 3.643 0.21175 Acceptable Incorrect
allpdb0144_6_115w.pdb 0.267 14.377 2.836 0.24810 Acceptable Acceptable
allpdb0144_6_162w.pdb 0.240 15.832 2.933 0.22370 Acceptable Incorrect
allpdb0144_6_156w.pdb 0.187 17.801 3.894 0.16719 Acceptable Incorrect
allpdb0144_6_44w.pdb 0.253 16.508 2.966 0.22221 Acceptable Incorrect
allpdb0144_6_3w.pdb 0.253 16.523 3.014 0.22038 Acceptable Incorrect
allpdb0144_6_27w.pdb 0.213 18.374 4.064 0.16984 Incorrect Incorrect
allpdb0144_6_121w.pdb 0.200 16.707 3.469 0.18773 Acceptable Incorrect
allpdb0144_6_139w.pdb 0.200 17.632 4.023 0.17022 Incorrect Incorrect
