#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb0550_9_23w.pdb 0.606 2.602 1.301 0.69682 Medium Medium
allpdb0550_9_12w.pdb 0.642 2.158 1.181 0.73300 Medium Medium
allpdb0550_9_199w.pdb 0.624 3.003 1.600 0.66020 Medium Medium
allpdb0550_9_59w.pdb 0.587 2.962 1.641 0.64470 Medium Medium
allpdb0550_9_158w.pdb 0.569 3.050 1.652 0.63555 Medium Medium
allpdb0550_9_45w.pdb 0.624 2.370 1.248 0.71422 Medium Medium
allpdb0550_9_20w.pdb 0.679 1.625 0.895 0.79371 High Medium
allpdb0550_9_40w.pdb 0.642 2.379 1.227 0.72289 Medium Medium
allpdb0550_9_33w.pdb 0.541 3.085 1.562 0.63492 Medium Medium
allpdb0550_9_179w.pdb 0.596 2.655 1.309 0.69171 Medium Medium
allpdb0550_9_147w.pdb 0.560 3.169 1.561 0.63925 Medium Medium
allpdb0550_9_18w.pdb 0.624 2.570 1.164 0.72147 Medium Medium
allpdb0550_9_16w.pdb 0.633 2.651 1.386 0.69463 Medium Medium
allpdb0550_9_94w.pdb 0.560 3.448 1.801 0.60930 Medium Medium
allpdb0550_9_30w.pdb 0.514 3.792 1.749 0.59051 Medium Medium
allpdb0550_9_47w.pdb 0.596 2.339 1.205 0.71127 Medium Medium
allpdb0550_9_48w.pdb 0.624 2.356 1.288 0.70932 Medium Medium
allpdb0550_9_19w.pdb 0.624 2.330 1.339 0.70354 Medium Medium
allpdb0550_9_10w.pdb 0.596 2.477 1.250 0.70275 Medium Medium
allpdb0550_9_64w.pdb 0.541 3.280 1.608 0.62569 Medium Medium
allpdb0550_9_26w.pdb 0.514 3.483 1.656 0.60691 Medium Medium
allpdb0550_9_55w.pdb 0.505 3.111 1.535 0.62500 Medium Medium
allpdb0550_9_82w.pdb 0.587 2.789 1.405 0.67417 Medium Medium
allpdb0550_9_141w.pdb 0.514 3.030 1.607 0.62225 Medium Medium
allpdb0550_9_100w.pdb 0.550 2.656 1.416 0.66342 Medium Medium
allpdb0550_9_24w.pdb 0.569 3.284 1.479 0.64865 Medium Medium
allpdb0550_9_167w.pdb 0.569 3.173 1.469 0.65226 Medium Medium
allpdb0550_9_105w.pdb 0.477 3.701 1.793 0.57647 Medium Medium
allpdb0550_9_1w.pdb 0.596 2.547 1.290 0.69620 Medium Medium
allpdb0550_9_101w.pdb 0.569 3.080 1.592 0.64099 Medium Medium
allpdb0550_9_43w.pdb 0.486 3.220 1.744 0.59527 Medium Medium
allpdb0550_9_69w.pdb 0.569 3.049 1.516 0.64978 Medium Medium
allpdb0550_9_151w.pdb 0.541 2.987 1.553 0.63803 Medium Medium
allpdb0550_9_57w.pdb 0.550 3.107 1.600 0.63346 Medium Medium
allpdb0550_9_7w.pdb 0.532 3.178 1.529 0.63333 Medium Medium
allpdb0550_9_127w.pdb 0.560 2.870 1.537 0.64838 Medium Medium
allpdb0550_9_67w.pdb 0.505 3.328 1.663 0.60681 Medium Medium
allpdb0550_9_91w.pdb 0.587 2.653 1.288 0.69133 Medium Medium
allpdb0550_9_120w.pdb 0.523 3.160 1.710 0.61209 Medium Medium
allpdb0550_9_56w.pdb 0.550 2.898 1.365 0.66443 Medium Medium
allpdb0550_9_85w.pdb 0.532 2.939 1.519 0.63963 Medium Medium
allpdb0550_9_25w.pdb 0.532 2.960 1.538 0.63719 Medium Medium
allpdb0550_9_172w.pdb 0.477 3.321 1.714 0.59281 Medium Medium
allpdb0550_9_81w.pdb 0.468 3.305 1.726 0.58892 Medium Medium
allpdb0550_9_126w.pdb 0.514 3.196 1.548 0.62476 Medium Medium
