#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb0803_6_6w.pdb 0.682 2.203 0.717 0.81090 High High
allpdb0803_6_94w.pdb 0.788 1.790 0.744 0.84932 High High
allpdb0803_6_21w.pdb 0.773 1.622 0.678 0.85601 High High
allpdb0803_6_5w.pdb 0.561 4.611 1.466 0.61488 Medium Medium
allpdb0803_6_109w.pdb 0.000 24.450 12.982 0.04033 Incorrect Incorrect
allpdb0803_6_48w.pdb 0.621 3.360 1.116 0.70995 Medium Medium
allpdb0803_6_43w.pdb 0.500 6.586 1.856 0.50667 Medium Medium
allpdb0803_6_45w.pdb 0.000 22.863 13.213 0.04472 Incorrect Incorrect
allpdb0803_6_10w.pdb 0.485 5.729 1.863 0.52190 Medium Medium
allpdb0803_6_62w.pdb 0.652 2.546 0.865 0.77325 High Medium
allpdb0803_6_77w.pdb 0.576 4.026 1.098 0.68119 Medium Medium
allpdb0803_6_3w.pdb 0.273 8.017 3.757 0.31316 Acceptable Acceptable
allpdb0803_6_1w.pdb 0.439 4.335 1.636 0.56322 Medium Medium
allpdb0803_6_7w.pdb 0.379 5.445 1.728 0.50588 Medium Medium
allpdb0803_6_18w.pdb 0.379 7.690 2.368 0.40499 Acceptable Acceptable
allpdb0803_6_71w.pdb 0.485 7.046 1.982 0.48057 Medium Acceptable
allpdb0803_6_53w.pdb 0.455 5.753 1.732 0.52301 Medium Medium
allpdb0803_6_185w.pdb 0.758 1.992 0.677 0.84547 High High
allpdb0803_6_135w.pdb 0.621 4.277 1.298 0.66366 Medium Medium
allpdb0803_6_189w.pdb 0.727 1.395 0.727 0.83692 High High
allpdb0803_6_29w.pdb 0.576 1.885 1.020 0.73763 Medium Medium
allpdb0803_6_63w.pdb 0.000 23.173 12.464 0.04429 Incorrect Incorrect
allpdb0803_6_179w.pdb 0.000 23.916 12.581 0.04206 Incorrect Incorrect
allpdb0803_6_114w.pdb 0.561 3.576 1.276 0.66344 Medium Medium
allpdb0803_6_61w.pdb 0.455 5.569 1.834 0.51834 Medium Medium
allpdb0803_6_2w.pdb 0.333 7.177 2.748 0.38225 Acceptable Acceptable
allpdb0803_6_98w.pdb 0.000 23.264 12.413 0.04405 Incorrect Incorrect
allpdb0803_6_4w.pdb 0.333 7.369 2.674 0.38122 Acceptable Acceptable
allpdb0803_6_31w.pdb 0.394 7.878 2.521 0.39779 Acceptable Acceptable
allpdb0803_6_78w.pdb 0.182 12.224 5.988 0.18893 Incorrect Incorrect
allpdb0803_6_47w.pdb 0.409 8.292 2.640 0.38850 Acceptable Acceptable
allpdb0803_6_67w.pdb 0.076 22.544 8.203 0.07753 Incorrect Incorrect
allpdb0803_6_153w.pdb 0.439 4.750 1.652 0.55115 Medium Medium
allpdb0803_6_195w.pdb 0.000 23.534 13.179 0.04273 Incorrect Incorrect
allpdb0803_6_26w.pdb 0.348 9.233 4.359 0.30438 Acceptable Acceptable
allpdb0803_6_11w.pdb 0.318 9.610 2.996 0.31918 Acceptable Acceptable
allpdb0803_6_172w.pdb 0.439 7.650 2.303 0.42990 Acceptable Acceptable
allpdb0803_6_131w.pdb 0.379 10.975 4.561 0.28378 Incorrect Acceptable
allpdb0803_6_13w.pdb 0.152 7.319 3.871 0.28544 Acceptable Acceptable
allpdb0803_6_28w.pdb 0.091 20.187 10.081 0.08772 Incorrect Incorrect
allpdb0803_6_57w.pdb 0.000 20.615 12.204 0.05339 Incorrect Incorrect
allpdb0803_6_72w.pdb 0.318 8.915 3.723 0.31134 Acceptable Acceptable
allpdb0803_6_55w.pdb 0.000 19.070 8.128 0.06623 Incorrect Incorrect
allpdb0803_6_85w.pdb 0.000 27.381 13.934 0.03312 Incorrect Incorrect
allpdb0803_6_64w.pdb 0.318 9.498 3.047 0.31932 Acceptable Acceptable
allpdb0803_6_12w.pdb 0.061 21.732 9.928 0.07187 Incorrect Incorrect
allpdb0803_6_32w.pdb 0.379 8.137 2.526 0.38712 Acceptable Acceptable
allpdb0803_6_36w.pdb 0.000 22.092 12.710 0.04756 Incorrect Incorrect
allpdb0803_6_134w.pdb 0.348 11.207 4.678 0.26897 Incorrect Acceptable
allpdb0803_6_92w.pdb 0.470 6.448 2.248 0.47088 Acceptable Acceptable
allpdb0803_6_19w.pdb 0.061 23.369 7.733 0.07124 Incorrect Incorrect
allpdb0803_6_24w.pdb 0.273 11.627 3.505 0.25862 Acceptable Acceptable
allpdb0803_6_111w.pdb 0.000 23.493 12.153 0.04359 Incorrect Incorrect
allpdb0803_6_129w.pdb 0.015 13.598 7.523 0.11145 Incorrect Incorrect
allpdb0803_6_34w.pdb 0.015 12.639 6.739 0.12459 Incorrect Incorrect
allpdb0803_6_73w.pdb 0.348 9.154 2.873 0.34189 Acceptable Acceptable
allpdb0803_6_192w.pdb 0.348 8.447 2.615 0.36639 Acceptable Acceptable
allpdb0803_6_136w.pdb 0.000 44.118 14.142 0.01564 Incorrect Incorrect
allpdb0803_6_9w.pdb 0.258 10.056 4.039 0.26517 Incorrect Acceptable
allpdb0803_6_66w.pdb 0.273 4.578 2.526 0.43621 Acceptable Acceptable
allpdb0803_6_100w.pdb 0.273 7.543 3.150 0.33901 Acceptable Acceptable
allpdb0803_6_60w.pdb 0.030 24.702 12.820 0.04989 Incorrect Incorrect
allpdb0803_6_180w.pdb 0.318 12.862 4.281 0.24383 Incorrect Acceptable
allpdb0803_6_59w.pdb 0.242 7.618 3.532 0.31659 Acceptable Acceptable
allpdb0803_6_58w.pdb 0.318 9.606 4.077 0.29217 Acceptable Acceptable
allpdb0803_6_81w.pdb 0.273 10.061 4.090 0.26925 Incorrect Acceptable
allpdb0803_6_116w.pdb 0.288 12.598 5.251 0.22537 Incorrect Incorrect
allpdb0803_6_17w.pdb 0.303 11.847 5.019 0.24162 Incorrect Acceptable
allpdb0803_6_49w.pdb 0.258 6.735 3.159 0.35197 Acceptable Acceptable
allpdb0803_6_99w.pdb 0.364 7.669 2.383 0.39957 Acceptable Acceptable
allpdb0803_6_14w.pdb 0.030 14.514 6.106 0.11420 Incorrect Incorrect
allpdb0803_6_75w.pdb 0.000 20.972 10.120 0.05420 Incorrect Incorrect
allpdb0803_6_163w.pdb 0.348 7.200 2.353 0.40658 Acceptable Acceptable
allpdb0803_6_39w.pdb 0.303 8.773 4.210 0.29995 Acceptable Acceptable
allpdb0803_6_86w.pdb 0.061 22.309 10.999 0.06854 Incorrect Incorrect
allpdb0803_6_46w.pdb 0.106 15.810 7.484 0.12297 Incorrect Incorrect
allpdb0803_6_33w.pdb 0.227 10.876 3.589 0.25173 Acceptable Acceptable
allpdb0803_6_44w.pdb 0.030 15.766 6.603 0.10153 Incorrect Incorrect
allpdb0803_6_128w.pdb 0.121 14.530 5.254 0.15051 Incorrect Incorrect
allpdb0803_6_74w.pdb 0.273 7.346 3.275 0.33952 Acceptable Acceptable
allpdb0803_6_87w.pdb 0.288 11.256 4.690 0.24793 Incorrect Acceptable
allpdb0803_6_194w.pdb 0.379 8.034 2.467 0.39228 Acceptable Acceptable
allpdb0803_6_15w.pdb 0.197 10.921 4.778 0.22131 Incorrect Incorrect
allpdb0803_6_137w.pdb 0.303 12.013 4.869 0.24111 Incorrect Acceptable
allpdb0803_6_160w.pdb 0.364 10.344 4.033 0.29609 Incorrect Acceptable
allpdb0803_6_132w.pdb 0.227 7.976 3.847 0.29701 Acceptable Acceptable
allpdb0803_6_188w.pdb 0.242 11.094 4.730 0.23457 Incorrect Acceptable
allpdb0803_6_41w.pdb 0.030 23.117 12.281 0.05470 Incorrect Incorrect
allpdb0803_6_79w.pdb 0.288 8.135 3.447 0.32301 Acceptable Acceptable
allpdb0803_6_16w.pdb 0.000 12.318 6.327 0.12526 Incorrect Incorrect
allpdb0803_6_30w.pdb 0.167 7.541 3.989 0.28337 Acceptable Acceptable
allpdb0803_6_51w.pdb 0.015 16.695 8.842 0.08299 Incorrect Incorrect
allpdb0803_6_119w.pdb 0.318 12.895 5.364 0.23119 Incorrect Acceptable
allpdb0803_6_193w.pdb 0.091 19.564 9.850 0.09079 Incorrect Incorrect
allpdb0803_6_105w.pdb 0.030 10.650 5.822 0.16055 Incorrect Incorrect
allpdb0803_6_69w.pdb 0.106 17.049 6.136 0.12051 Incorrect Incorrect
allpdb0803_6_106w.pdb 0.273 9.130 4.207 0.28328 Acceptable Acceptable
allpdb0803_6_83w.pdb 0.242 7.496 3.516 0.31963 Acceptable Acceptable
allpdb0803_6_90w.pdb 0.121 12.554 4.667 0.17640 Incorrect Incorrect
allpdb0803_6_101w.pdb 0.288 12.098 5.145 0.23224 Incorrect Acceptable
allpdb0803_6_35w.pdb 0.121 11.414 4.838 0.18855 Incorrect Incorrect
allpdb0803_6_20w.pdb 0.000 32.143 11.898 0.02700 Incorrect Incorrect
allpdb0803_6_52w.pdb 0.197 11.417 4.890 0.21319 Incorrect Incorrect
allpdb0803_6_164w.pdb 0.030 13.339 6.197 0.12481 Incorrect Incorrect
allpdb0803_6_23w.pdb 0.061 12.718 5.349 0.14743 Incorrect Incorrect
allpdb0803_6_144w.pdb 0.000 23.389 8.759 0.04839 Incorrect Incorrect
allpdb0803_6_118w.pdb 0.288 11.808 4.846 0.23889 Incorrect Acceptable
allpdb0803_6_120w.pdb 0.000 25.136 11.643 0.03965 Incorrect Incorrect
allpdb0803_6_197w.pdb 0.197 18.168 7.772 0.13749 Incorrect Incorrect
allpdb0803_6_170w.pdb 0.212 13.337 4.332 0.20268 Incorrect Incorrect
allpdb0803_6_157w.pdb 0.000 19.593 8.322 0.06329 Incorrect Incorrect
allpdb0803_6_122w.pdb 0.318 10.530 4.224 0.27489 Incorrect Acceptable
allpdb0803_6_140w.pdb 0.136 11.055 4.549 0.20198 Incorrect Incorrect
allpdb0803_6_37w.pdb 0.015 18.225 6.957 0.07941 Incorrect Incorrect
allpdb0803_6_65w.pdb 0.167 9.008 4.124 0.25150 Acceptable Acceptable
allpdb0803_6_124w.pdb 0.333 11.433 3.994 0.27097 Acceptable Acceptable
allpdb0803_6_40w.pdb 0.121 8.942 4.583 0.23088 Acceptable Acceptable
allpdb0803_6_38w.pdb 0.273 10.964 4.164 0.25432 Incorrect Acceptable
allpdb0803_6_175w.pdb 0.303 11.907 5.085 0.24022 Incorrect Acceptable
allpdb0803_6_89w.pdb 0.061 24.906 10.638 0.06147 Incorrect Incorrect
allpdb0803_6_133w.pdb 0.318 11.192 4.693 0.25890 Incorrect Acceptable
allpdb0803_6_150w.pdb 0.333 9.066 3.805 0.31190 Acceptable Acceptable
allpdb0803_6_121w.pdb 0.136 10.404 4.533 0.21177 Incorrect Incorrect
allpdb0803_6_68w.pdb 0.061 18.939 7.566 0.08869 Incorrect Incorrect
allpdb0803_6_182w.pdb 0.333 10.199 4.225 0.28505 Incorrect Acceptable
allpdb0803_6_96w.pdb 0.121 7.244 3.659 0.28146 Acceptable Acceptable
allpdb0803_6_200w.pdb 0.273 8.211 3.521 0.31456 Acceptable Acceptable
allpdb0803_6_154w.pdb 0.076 14.472 5.868 0.13120 Incorrect Incorrect
allpdb0803_6_159w.pdb 0.106 11.396 4.941 0.18263 Incorrect Incorrect
allpdb0803_6_190w.pdb 0.152 10.308 4.638 0.21699 Incorrect Incorrect
allpdb0803_6_108w.pdb 0.000 23.346 10.176 0.04610 Incorrect Incorrect
allpdb0803_6_139w.pdb 0.091 16.815 8.317 0.10865 Incorrect Incorrect
allpdb0803_6_115w.pdb 0.242 8.054 3.724 0.30298 Acceptable Acceptable
allpdb0803_6_8w.pdb 0.106 8.696 4.297 0.23442 Acceptable Acceptable
allpdb0803_6_25w.pdb 0.182 16.122 5.290 0.15792 Incorrect Incorrect
allpdb0803_6_104w.pdb 0.000 24.597 11.425 0.04121 Incorrect Incorrect
allpdb0803_6_70w.pdb 0.167 8.428 4.058 0.26372 Acceptable Acceptable
allpdb0803_6_95w.pdb 0.136 15.153 6.443 0.14237 Incorrect Incorrect
allpdb0803_6_156w.pdb 0.061 13.792 5.656 0.13386 Incorrect Incorrect
allpdb0803_6_117w.pdb 0.091 28.700 9.660 0.06503 Incorrect Incorrect
allpdb0803_6_91w.pdb 0.288 10.113 4.150 0.27248 Incorrect Acceptable
allpdb0803_6_169w.pdb 0.030 15.614 7.089 0.10058 Incorrect Incorrect
allpdb0803_6_50w.pdb 0.045 12.902 5.603 0.13833 Incorrect Incorrect
allpdb0803_6_107w.pdb 0.121 10.843 4.876 0.19610 Incorrect Incorrect
allpdb0803_6_102w.pdb 0.106 22.559 7.015 0.09137 Incorrect Incorrect
allpdb0803_6_56w.pdb 0.061 22.010 9.563 0.07147 Incorrect Incorrect
allpdb0803_6_149w.pdb 0.258 11.996 3.812 0.24196 Acceptable Acceptable
allpdb0803_6_165w.pdb 0.061 22.394 7.326 0.07559 Incorrect Incorrect
allpdb0803_6_151w.pdb 0.258 8.203 3.931 0.30082 Acceptable Acceptable
allpdb0803_6_27w.pdb 0.197 12.733 5.566 0.19098 Incorrect Incorrect
allpdb0803_6_146w.pdb 0.061 14.445 6.280 0.12393 Incorrect Incorrect
allpdb0803_6_177w.pdb 0.091 17.599 5.563 0.11594 Incorrect Incorrect
allpdb0803_6_173w.pdb 0.091 11.270 4.691 0.18209 Incorrect Incorrect
allpdb0803_6_42w.pdb 0.121 8.649 4.104 0.24347 Acceptable Acceptable
allpdb0803_6_125w.pdb 0.182 9.279 4.313 0.24866 Acceptable Acceptable
allpdb0803_6_191w.pdb 0.258 4.967 2.323 0.43243 Acceptable Acceptable
allpdb0803_6_158w.pdb 0.000 11.511 6.314 0.13543 Incorrect Incorrect
allpdb0803_6_184w.pdb 0.030 14.418 6.740 0.11180 Incorrect Incorrect
allpdb0803_6_181w.pdb 0.288 7.354 3.461 0.33930 Acceptable Acceptable
allpdb0803_6_22w.pdb 0.045 13.268 6.522 0.12890 Incorrect Incorrect
allpdb0803_6_187w.pdb 0.000 22.530 13.173 0.04580 Incorrect Incorrect
allpdb0803_6_113w.pdb 0.000 19.105 9.518 0.06316 Incorrect Incorrect
allpdb0803_6_143w.pdb 0.030 15.104 6.709 0.10615 Incorrect Incorrect
allpdb0803_6_54w.pdb 0.152 7.490 3.633 0.28671 Acceptable Acceptable
allpdb0803_6_186w.pdb 0.030 14.142 6.284 0.11653 Incorrect Incorrect
allpdb0803_6_93w.pdb 0.000 24.423 13.796 0.03991 Incorrect Incorrect
allpdb0803_6_167w.pdb 0.076 8.259 4.732 0.22715 Incorrect Incorrect
allpdb0803_6_178w.pdb 0.000 23.806 10.125 0.04485 Incorrect Incorrect
allpdb0803_6_112w.pdb 0.091 11.606 5.034 0.17386 Incorrect Incorrect
allpdb0803_6_80w.pdb 0.106 12.712 4.859 0.16734 Incorrect Incorrect
allpdb0803_6_142w.pdb 0.091 22.230 6.982 0.08753 Incorrect Incorrect
allpdb0803_6_152w.pdb 0.061 12.870 5.803 0.14231 Incorrect Incorrect
allpdb0803_6_130w.pdb 0.091 10.751 4.978 0.18627 Incorrect Incorrect
allpdb0803_6_88w.pdb 0.152 18.351 6.489 0.12629 Incorrect Incorrect
allpdb0803_6_196w.pdb 0.167 12.106 5.940 0.18560 Incorrect Incorrect
allpdb0803_6_76w.pdb 0.121 9.004 4.253 0.23435 Acceptable Acceptable
allpdb0803_6_145w.pdb 0.061 13.261 5.587 0.13968 Incorrect Incorrect
allpdb0803_6_103w.pdb 0.045 20.071 7.450 0.07883 Incorrect Incorrect
allpdb0803_6_161w.pdb 0.076 20.544 6.646 0.09013 Incorrect Incorrect
allpdb0803_6_110w.pdb 0.167 11.005 4.830 0.20944 Incorrect Incorrect
allpdb0803_6_127w.pdb 0.061 13.447 5.959 0.13522 Incorrect Incorrect
allpdb0803_6_123w.pdb 0.015 35.000 11.593 0.02910 Incorrect Incorrect
allpdb0803_6_84w.pdb 0.045 20.861 7.019 0.07717 Incorrect Incorrect
allpdb0803_6_82w.pdb 0.076 22.567 9.631 0.07456 Incorrect Incorrect
allpdb0803_6_141w.pdb 0.045 8.918 4.788 0.20362 Incorrect Incorrect
allpdb0803_6_198w.pdb 0.136 8.823 4.193 0.24371 Acceptable Acceptable
allpdb0803_6_138w.pdb 0.076 8.160 4.770 0.22871 Incorrect Incorrect
allpdb0803_6_148w.pdb 0.045 13.422 5.590 0.13296 Incorrect Incorrect
allpdb0803_6_147w.pdb 0.030 17.005 7.992 0.08808 Incorrect Incorrect
allpdb0803_6_162w.pdb 0.121 6.089 3.406 0.31484 Acceptable Acceptable
allpdb0803_6_174w.pdb 0.061 14.617 5.495 0.12755 Incorrect Incorrect
allpdb0803_6_171w.pdb 0.136 8.355 3.738 0.26120 Acceptable Acceptable
allpdb0803_6_166w.pdb 0.152 20.838 7.183 0.11199 Incorrect Incorrect
allpdb0803_6_199w.pdb 0.000 19.256 8.497 0.06443 Incorrect Incorrect
allpdb0803_6_168w.pdb 0.061 17.455 6.008 0.10365 Incorrect Incorrect
allpdb0803_6_126w.pdb 0.091 24.615 8.014 0.07710 Incorrect Incorrect
allpdb0803_6_183w.pdb 0.045 13.939 5.297 0.13024 Incorrect Incorrect
allpdb0803_6_97w.pdb 0.030 15.308 7.040 0.10314 Incorrect Incorrect
allpdb0803_6_176w.pdb 0.045 9.447 5.247 0.18946 Incorrect Incorrect
allpdb0803_6_155w.pdb 0.076 9.510 4.770 0.20328 Incorrect Incorrect
