#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb0696_2_66w.pdb 0.788 1.456 0.534 0.88255 High High
allpdb0696_2_15w.pdb 0.846 4.048 0.802 0.81302 High High
allpdb0696_2_104w.pdb 0.750 6.039 1.066 0.69303 Medium Medium
allpdb0696_2_35w.pdb 0.769 4.434 0.818 0.77536 High Medium
allpdb0696_2_106w.pdb 0.769 3.569 0.774 0.80309 High High
allpdb0696_2_9w.pdb 0.769 2.944 0.653 0.83431 High High
allpdb0696_2_62w.pdb 0.808 2.449 0.616 0.86224 High High
allpdb0696_2_78w.pdb 0.865 2.974 0.703 0.85870 High High
allpdb0696_2_159w.pdb 0.788 0.851 0.539 0.88809 High High
allpdb0696_2_197w.pdb 0.769 4.202 0.962 0.76046 High Medium
allpdb0696_2_18w.pdb 0.808 1.303 0.558 0.88778 High High
allpdb0696_2_38w.pdb 0.769 4.650 0.920 0.75523 High Medium
allpdb0696_2_145w.pdb 0.769 3.303 0.788 0.80724 High High
allpdb0696_2_155w.pdb 0.808 2.590 0.753 0.84055 High High
allpdb0696_2_148w.pdb 0.769 3.960 0.784 0.79218 High Medium
allpdb0696_2_186w.pdb 0.788 4.042 0.798 0.79445 High Medium
allpdb0696_2_22w.pdb 0.654 3.774 1.137 0.70815 Medium Medium
allpdb0696_2_82w.pdb 0.712 5.861 1.177 0.66939 Medium Medium
allpdb0696_2_120w.pdb 0.673 2.468 1.014 0.76057 Medium Medium
allpdb0696_2_1w.pdb 0.750 2.597 0.926 0.79629 High Medium
allpdb0696_2_174w.pdb 0.808 3.050 0.820 0.82124 High High
allpdb0696_2_140w.pdb 0.692 4.875 0.977 0.71571 High Medium
allpdb0696_2_100w.pdb 0.788 4.308 0.919 0.77033 High Medium
allpdb0696_2_45w.pdb 0.750 7.710 1.142 0.64384 Medium Medium
allpdb0696_2_133w.pdb 0.673 5.801 1.425 0.62703 Medium Medium
allpdb0696_2_91w.pdb 0.769 1.966 0.692 0.84763 High High
allpdb0696_2_65w.pdb 0.750 6.936 1.263 0.64509 Medium Medium
allpdb0696_2_74w.pdb 0.731 8.137 1.335 0.60351 Medium Medium
allpdb0696_2_131w.pdb 0.769 1.907 0.863 0.82427 High High
allpdb0696_2_55w.pdb 0.731 4.276 1.038 0.73502 Medium Medium
allpdb0696_2_170w.pdb 0.615 4.852 0.904 0.70103 High Medium
allpdb0696_2_179w.pdb 0.750 3.754 1.093 0.74664 Medium Medium
allpdb0696_2_93w.pdb 0.769 2.875 0.977 0.78959 High Medium
allpdb0696_2_185w.pdb 0.769 4.579 0.809 0.77295 High Medium
allpdb0696_2_195w.pdb 0.731 4.465 1.185 0.71004 Medium Medium
allpdb0696_2_77w.pdb 0.808 3.475 0.883 0.80236 High High
allpdb0696_2_59w.pdb 0.731 4.333 1.167 0.71577 Medium Medium
allpdb0696_2_116w.pdb 0.731 5.244 0.970 0.72008 High Medium
allpdb0696_2_6w.pdb 0.712 3.861 1.032 0.73981 Medium Medium
allpdb0696_2_193w.pdb 0.673 4.593 0.874 0.73125 High Medium
allpdb0696_2_98w.pdb 0.769 4.737 1.084 0.72973 Medium Medium
allpdb0696_2_130w.pdb 0.712 5.971 0.948 0.69855 High Medium
allpdb0696_2_8w.pdb 0.750 4.893 0.845 0.75335 High Medium
allpdb0696_2_80w.pdb 0.750 4.497 1.111 0.72571 Medium Medium
allpdb0696_2_103w.pdb 0.712 4.297 0.926 0.74404 High Medium
allpdb0696_2_52w.pdb 0.731 4.107 0.841 0.76750 High Medium
allpdb0696_2_107w.pdb 0.673 3.518 1.201 0.71201 Medium Medium
allpdb0696_2_16w.pdb 0.635 8.171 1.267 0.57935 Medium Medium
allpdb0696_2_177w.pdb 0.673 5.960 1.042 0.67272 Medium Medium
allpdb0696_2_79w.pdb 0.712 2.648 0.957 0.77789 High Medium
allpdb0696_2_191w.pdb 0.615 5.310 1.360 0.62788 Medium Medium
allpdb0696_2_32w.pdb 0.673 3.915 1.007 0.72917 Medium Medium
allpdb0696_2_153w.pdb 0.596 6.146 1.524 0.58159 Medium Medium
allpdb0696_2_96w.pdb 0.750 5.322 0.936 0.72943 High Medium
allpdb0696_2_24w.pdb 0.712 5.443 1.100 0.69038 Medium Medium
allpdb0696_2_44w.pdb 0.712 2.564 0.738 0.81103 High High
allpdb0696_2_75w.pdb 0.692 4.035 1.032 0.72905 Medium Medium
allpdb0696_2_125w.pdb 0.712 5.581 1.047 0.69417 Medium Medium
allpdb0696_2_192w.pdb 0.712 5.419 1.106 0.69013 Medium Medium
allpdb0696_2_111w.pdb 0.808 3.609 0.818 0.80851 High High
allpdb0696_2_158w.pdb 0.692 3.058 0.979 0.75969 High Medium
allpdb0696_2_143w.pdb 0.615 1.863 0.815 0.78059 High Medium
allpdb0696_2_88w.pdb 0.635 2.622 1.097 0.73313 Medium Medium
allpdb0696_2_84w.pdb 0.712 4.882 0.926 0.72913 High Medium
allpdb0696_2_142w.pdb 0.731 5.208 0.986 0.71865 High Medium
allpdb0696_2_135w.pdb 0.692 3.159 1.166 0.73137 Medium Medium
allpdb0696_2_151w.pdb 0.692 5.952 1.187 0.65946 Medium Medium
allpdb0696_2_138w.pdb 0.673 6.084 1.105 0.66090 Medium Medium
allpdb0696_2_182w.pdb 0.731 2.099 0.834 0.81244 High High
allpdb0696_2_123w.pdb 0.673 3.542 1.005 0.73837 Medium Medium
allpdb0696_2_97w.pdb 0.731 2.944 0.849 0.79362 High Medium
allpdb0696_2_30w.pdb 0.731 4.246 0.888 0.75717 High Medium
allpdb0696_2_46w.pdb 0.731 2.423 0.804 0.81087 High High
allpdb0696_2_71w.pdb 0.712 3.026 0.945 0.77163 High Medium
allpdb0696_2_119w.pdb 0.750 4.849 1.071 0.72224 Medium Medium
allpdb0696_2_57w.pdb 0.750 2.784 0.806 0.80975 High High
allpdb0696_2_83w.pdb 0.654 4.710 0.982 0.70630 High Medium
allpdb0696_2_183w.pdb 0.750 2.963 0.891 0.79354 High Medium
allpdb0696_2_47w.pdb 0.750 5.723 0.889 0.72599 High Medium
allpdb0696_2_95w.pdb 0.712 3.248 0.959 0.76466 High Medium
allpdb0696_2_25w.pdb 0.769 4.614 0.823 0.77010 High Medium
allpdb0696_2_156w.pdb 0.769 5.337 1.000 0.72630 High Medium
allpdb0696_2_21w.pdb 0.808 2.200 0.704 0.85478 High High
allpdb0696_2_53w.pdb 0.577 5.765 0.990 0.65287 High Medium
allpdb0696_2_89w.pdb 0.654 3.400 1.005 0.73536 Medium Medium
allpdb0696_2_27w.pdb 0.673 3.152 0.994 0.74895 High Medium
allpdb0696_2_161w.pdb 0.788 3.756 0.772 0.80523 High High
allpdb0696_2_146w.pdb 0.731 2.772 0.996 0.77621 High Medium
allpdb0696_2_160w.pdb 0.692 2.135 0.948 0.78251 High Medium
allpdb0696_2_134w.pdb 0.788 2.659 0.779 0.82895 High High
allpdb0696_2_11w.pdb 0.731 4.937 0.975 0.72714 High Medium
allpdb0696_2_68w.pdb 0.615 3.876 1.369 0.66294 Medium Medium
allpdb0696_2_166w.pdb 0.673 5.215 0.966 0.70222 High Medium
allpdb0696_2_72w.pdb 0.712 2.791 0.895 0.78393 High Medium
allpdb0696_2_108w.pdb 0.673 3.045 0.928 0.76078 High Medium
allpdb0696_2_105w.pdb 0.692 4.658 1.181 0.69286 Medium Medium
allpdb0696_2_127w.pdb 0.635 6.113 1.210 0.63323 Medium Medium
allpdb0696_2_132w.pdb 0.615 6.135 1.064 0.64610 Medium Medium
allpdb0696_2_43w.pdb 0.673 6.973 1.117 0.63803 Medium Medium
allpdb0696_2_184w.pdb 0.577 3.222 0.942 0.72284 High Medium
allpdb0696_2_51w.pdb 0.596 5.539 1.394 0.61151 Medium Medium
allpdb0696_2_200w.pdb 0.635 4.062 1.012 0.71202 Medium Medium
allpdb0696_2_173w.pdb 0.654 6.688 1.052 0.64722 Medium Medium
