#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb0234_4_149w.pdb 0.489 2.610 1.408 0.64499 Medium Medium
allpdb0234_4_5w.pdb 0.404 3.460 1.605 0.57612 Medium Medium
allpdb0234_4_87w.pdb 0.362 5.846 2.314 0.44549 Acceptable Acceptable
allpdb0234_4_30w.pdb 0.383 4.124 1.799 0.53419 Medium Medium
allpdb0234_4_82w.pdb 0.495 2.801 1.446 0.63837 Medium Medium
allpdb0234_4_105w.pdb 0.415 4.384 1.850 0.53378 Medium Medium
allpdb0234_4_9w.pdb 0.356 3.621 1.672 0.54958 Medium Medium
allpdb0234_4_21w.pdb 0.340 5.178 2.149 0.46580 Acceptable Acceptable
allpdb0234_4_34w.pdb 0.362 4.368 1.912 0.51124 Medium Medium
allpdb0234_4_80w.pdb 0.261 7.983 3.041 0.32922 Acceptable Acceptable
allpdb0234_4_16w.pdb 0.250 7.957 3.153 0.32251 Acceptable Acceptable
allpdb0234_4_135w.pdb 0.410 3.568 1.621 0.57365 Medium Medium
allpdb0234_4_13w.pdb 0.309 7.004 3.038 0.36671 Acceptable Acceptable
allpdb0234_4_162w.pdb 0.367 5.639 2.144 0.46336 Acceptable Acceptable
allpdb0234_4_17w.pdb 0.330 5.751 2.295 0.43836 Acceptable Acceptable
allpdb0234_4_171w.pdb 0.378 5.535 2.175 0.46744 Acceptable Acceptable
allpdb0234_4_12w.pdb 0.378 6.593 2.696 0.41281 Acceptable Acceptable
allpdb0234_4_141w.pdb 0.346 5.187 2.077 0.47239 Acceptable Acceptable
allpdb0234_4_197w.pdb 0.394 4.590 2.100 0.50189 Medium Medium
allpdb0234_4_109w.pdb 0.277 8.261 3.456 0.31646 Acceptable Acceptable
allpdb0234_4_155w.pdb 0.394 5.047 1.953 0.50131 Medium Medium
allpdb0234_4_157w.pdb 0.426 4.381 1.785 0.54316 Medium Medium
allpdb0234_4_41w.pdb 0.346 4.541 2.083 0.48842 Medium Acceptable
allpdb0234_4_15w.pdb 0.255 7.229 3.001 0.34516 Acceptable Acceptable
allpdb0234_4_43w.pdb 0.330 4.160 1.794 0.51600 Medium Medium
allpdb0234_4_161w.pdb 0.351 5.519 2.367 0.44701 Acceptable Acceptable
allpdb0234_4_151w.pdb 0.383 5.547 2.064 0.47662 Acceptable Acceptable
allpdb0234_4_102w.pdb 0.266 5.264 2.407 0.42286 Acceptable Acceptable
allpdb0234_4_152w.pdb 0.314 5.707 2.363 0.43010 Acceptable Acceptable
allpdb0234_4_11w.pdb 0.261 8.051 3.039 0.32789 Acceptable Acceptable
allpdb0234_4_39w.pdb 0.309 4.633 2.289 0.45998 Medium Acceptable
allpdb0234_4_67w.pdb 0.324 5.193 2.113 0.46260 Acceptable Acceptable
allpdb0234_4_124w.pdb 0.287 7.330 3.021 0.35283 Acceptable Acceptable
allpdb0234_4_31w.pdb 0.335 4.165 1.941 0.50511 Medium Medium
allpdb0234_4_83w.pdb 0.309 6.826 2.730 0.38280 Acceptable Acceptable
allpdb0234_4_88w.pdb 0.165 9.593 3.872 0.24507 Acceptable Acceptable
allpdb0234_4_60w.pdb 0.277 6.441 2.621 0.38618 Acceptable Acceptable
allpdb0234_4_49w.pdb 0.293 5.240 2.612 0.42173 Acceptable Acceptable
allpdb0234_4_190w.pdb 0.218 11.288 4.068 0.23322 Incorrect Acceptable
allpdb0234_4_199w.pdb 0.335 4.873 2.188 0.46916 Medium Acceptable
allpdb0234_4_44w.pdb 0.293 6.302 2.559 0.39783 Acceptable Acceptable
allpdb0234_4_81w.pdb 0.309 6.764 2.580 0.39114 Acceptable Acceptable
allpdb0234_4_66w.pdb 0.309 6.054 2.423 0.41633 Acceptable Acceptable
allpdb0234_4_169w.pdb 0.287 5.672 2.650 0.40725 Acceptable Acceptable
allpdb0234_4_170w.pdb 0.293 7.734 3.047 0.34491 Acceptable Acceptable
allpdb0234_4_8w.pdb 0.218 8.582 3.344 0.29359 Acceptable Acceptable
allpdb0234_4_62w.pdb 0.309 3.749 1.936 0.50692 Medium Medium
allpdb0234_4_70w.pdb 0.245 6.685 2.780 0.36265 Acceptable Acceptable
allpdb0234_4_38w.pdb 0.229 9.245 3.522 0.28012 Acceptable Acceptable
allpdb0234_4_57w.pdb 0.319 5.008 2.148 0.46311 Acceptable Acceptable
allpdb0234_4_180w.pdb 0.239 6.393 2.668 0.37275 Acceptable Acceptable
allpdb0234_4_96w.pdb 0.202 8.070 3.274 0.30050 Acceptable Acceptable
allpdb0234_4_158w.pdb 0.356 4.050 1.825 0.52485 Medium Medium
allpdb0234_4_115w.pdb 0.048 20.113 9.091 0.07530 Incorrect Incorrect
allpdb0234_4_86w.pdb 0.239 4.361 2.160 0.45212 Acceptable Acceptable
allpdb0234_4_93w.pdb 0.293 7.431 3.250 0.34498 Acceptable Acceptable
allpdb0234_4_92w.pdb 0.021 51.979 27.952 0.01673 Incorrect Incorrect
allpdb0234_4_3w.pdb 0.191 9.815 4.296 0.24291 Acceptable Acceptable
allpdb0234_4_94w.pdb 0.170 9.596 3.598 0.25265 Acceptable Acceptable
allpdb0234_4_54w.pdb 0.298 3.710 1.909 0.50653 Acceptable Medium
allpdb0234_4_186w.pdb 0.255 7.605 3.129 0.33255 Acceptable Acceptable
allpdb0234_4_113w.pdb 0.186 6.741 3.264 0.32480 Acceptable Acceptable
allpdb0234_4_20w.pdb 0.282 3.914 1.928 0.49469 Acceptable Medium
allpdb0234_4_61w.pdb 0.207 7.329 3.069 0.32461 Acceptable Acceptable
allpdb0234_4_73w.pdb 0.106 12.064 4.828 0.17538 Incorrect Incorrect
allpdb0234_4_10w.pdb 0.239 4.880 2.105 0.44274 Acceptable Acceptable
allpdb0234_4_182w.pdb 0.287 5.865 2.441 0.41291 Acceptable Acceptable
allpdb0234_4_2w.pdb 0.122 10.883 4.346 0.20256 Incorrect Incorrect
allpdb0234_4_7w.pdb 0.144 9.773 3.923 0.23396 Acceptable Acceptable
allpdb0234_4_134w.pdb 0.271 5.953 2.433 0.40586 Acceptable Acceptable
allpdb0234_4_117w.pdb 0.000 51.373 25.022 0.01008 Incorrect Incorrect
allpdb0234_4_167w.pdb 0.255 5.519 2.547 0.40543 Acceptable Acceptable
allpdb0234_4_1w.pdb 0.170 10.235 3.990 0.23408 Acceptable Acceptable
allpdb0234_4_69w.pdb 0.250 3.789 1.948 0.48546 Acceptable Acceptable
allpdb0234_4_18w.pdb 0.181 10.054 4.546 0.23195 Incorrect Acceptable
allpdb0234_4_179w.pdb 0.218 5.223 2.622 0.39686 Acceptable Acceptable
allpdb0234_4_51w.pdb 0.069 14.054 5.391 0.13628 Incorrect Incorrect
allpdb0234_4_127w.pdb 0.005 39.437 19.745 0.01848 Incorrect Incorrect
allpdb0234_4_29w.pdb 0.005 40.148 19.966 0.01794 Incorrect Incorrect
allpdb0234_4_107w.pdb 0.197 5.831 2.594 0.37578 Acceptable Acceptable
allpdb0234_4_118w.pdb 0.016 39.603 20.181 0.02183 Incorrect Incorrect
allpdb0234_4_56w.pdb 0.005 52.331 24.691 0.01157 Incorrect Incorrect
allpdb0234_4_95w.pdb 0.160 7.578 3.124 0.30136 Acceptable Acceptable
allpdb0234_4_25w.pdb 0.144 13.601 5.891 0.16179 Incorrect Incorrect
allpdb0234_4_45w.pdb 0.138 9.001 3.876 0.24665 Acceptable Acceptable
allpdb0234_4_143w.pdb 0.186 8.070 3.649 0.28555 Acceptable Acceptable
allpdb0234_4_148w.pdb 0.048 19.804 9.026 0.07677 Incorrect Incorrect
allpdb0234_4_76w.pdb 0.011 51.447 24.903 0.01361 Incorrect Incorrect
allpdb0234_4_120w.pdb 0.027 40.408 17.947 0.02530 Incorrect Incorrect
allpdb0234_4_74w.pdb 0.016 51.537 25.608 0.01529 Incorrect Incorrect
allpdb0234_4_111w.pdb 0.016 40.202 20.572 0.02135 Incorrect Incorrect
allpdb0234_4_36w.pdb 0.000 43.561 21.865 0.01379 Incorrect Incorrect
allpdb0234_4_144w.pdb 0.027 51.825 23.918 0.01890 Incorrect Incorrect
allpdb0234_4_58w.pdb 0.154 7.710 3.706 0.28123 Acceptable Acceptable
allpdb0234_4_104w.pdb 0.181 6.991 3.464 0.31175 Acceptable Acceptable
allpdb0234_4_46w.pdb 0.138 6.291 2.962 0.32952 Acceptable Acceptable
allpdb0234_4_6w.pdb 0.000 44.804 23.669 0.01291 Incorrect Incorrect
allpdb0234_4_110w.pdb 0.165 7.316 3.123 0.30891 Acceptable Acceptable
allpdb0234_4_159w.pdb 0.000 45.735 22.825 0.01256 Incorrect Incorrect
allpdb0234_4_196w.pdb 0.000 67.079 28.222 0.00621 Incorrect Incorrect
allpdb0234_4_98w.pdb 0.223 5.029 2.317 0.41981 Acceptable Acceptable
allpdb0234_4_114w.pdb 0.005 48.049 23.818 0.01320 Incorrect Incorrect
allpdb0234_4_4w.pdb 0.144 11.013 4.813 0.20182 Incorrect Incorrect
allpdb0234_4_187w.pdb 0.005 47.236 22.723 0.01367 Incorrect Incorrect
allpdb0234_4_59w.pdb 0.176 8.424 3.922 0.26921 Acceptable Acceptable
allpdb0234_4_153w.pdb 0.000 46.690 23.219 0.01208 Incorrect Incorrect
allpdb0234_4_90w.pdb 0.160 11.701 4.911 0.19677 Incorrect Incorrect
allpdb0234_4_121w.pdb 0.059 18.698 8.198 0.08739 Incorrect Incorrect
allpdb0234_4_181w.pdb 0.011 43.827 21.664 0.01722 Incorrect Incorrect
allpdb0234_4_129w.pdb 0.170 7.275 3.079 0.31307 Acceptable Acceptable
allpdb0234_4_77w.pdb 0.080 12.420 4.772 0.16290 Incorrect Incorrect
allpdb0234_4_183w.pdb 0.000 40.246 24.119 0.01552 Incorrect Incorrect
allpdb0234_4_79w.pdb 0.176 10.269 4.361 0.22929 Incorrect Incorrect
allpdb0234_4_166w.pdb 0.000 74.915 34.023 0.00488 Incorrect Incorrect
allpdb0234_4_164w.pdb 0.144 7.098 2.955 0.31253 Acceptable Acceptable
allpdb0234_4_28w.pdb 0.000 46.698 21.785 0.01226 Incorrect Incorrect
allpdb0234_4_24w.pdb 0.144 11.245 4.866 0.19800 Incorrect Incorrect
allpdb0234_4_133w.pdb 0.000 75.928 34.929 0.00474 Incorrect Incorrect
allpdb0234_4_89w.pdb 0.000 76.962 34.910 0.00463 Incorrect Incorrect
allpdb0234_4_145w.pdb 0.016 38.282 19.871 0.02287 Incorrect Incorrect
allpdb0234_4_168w.pdb 0.000 47.653 25.385 0.01144 Incorrect Incorrect
allpdb0234_4_84w.pdb 0.170 12.023 4.859 0.19683 Incorrect Incorrect
allpdb0234_4_42w.pdb 0.000 45.248 23.789 0.01268 Incorrect Incorrect
allpdb0234_4_189w.pdb 0.186 5.028 2.679 0.38857 Acceptable Acceptable
allpdb0234_4_99w.pdb 0.176 7.361 2.958 0.31716 Acceptable Acceptable
allpdb0234_4_173w.pdb 0.005 31.750 17.241 0.02657 Incorrect Incorrect
allpdb0234_4_112w.pdb 0.005 50.225 23.801 0.01237 Incorrect Incorrect
allpdb0234_4_78w.pdb 0.000 67.824 28.933 0.00605 Incorrect Incorrect
allpdb0234_4_191w.pdb 0.011 48.889 23.221 0.01471 Incorrect Incorrect
allpdb0234_4_128w.pdb 0.011 29.504 13.870 0.03295 Incorrect Incorrect
allpdb0234_4_23w.pdb 0.122 14.596 6.300 0.14308 Incorrect Incorrect
allpdb0234_4_47w.pdb 0.005 44.477 24.404 0.01477 Incorrect Incorrect
allpdb0234_4_123w.pdb 0.053 17.101 9.370 0.09210 Incorrect Incorrect
allpdb0234_4_150w.pdb 0.069 27.447 13.403 0.05634 Incorrect Incorrect
allpdb0234_4_64w.pdb 0.000 75.871 33.684 0.00479 Incorrect Incorrect
allpdb0234_4_19w.pdb 0.122 12.789 5.875 0.16332 Incorrect Incorrect
allpdb0234_4_154w.pdb 0.043 20.721 9.183 0.07086 Incorrect Incorrect
allpdb0234_4_140w.pdb 0.053 32.272 14.638 0.04282 Incorrect Incorrect
allpdb0234_4_101w.pdb 0.027 34.450 17.165 0.03052 Incorrect Incorrect
allpdb0234_4_175w.pdb 0.011 55.843 27.036 0.01212 Incorrect Incorrect
allpdb0234_4_32w.pdb 0.032 23.193 10.210 0.05715 Incorrect Incorrect
allpdb0234_4_106w.pdb 0.000 37.034 19.119 0.01872 Incorrect Incorrect
allpdb0234_4_122w.pdb 0.016 52.299 23.297 0.01527 Incorrect Incorrect
allpdb0234_4_193w.pdb 0.005 51.078 25.211 0.01193 Incorrect Incorrect
allpdb0234_4_174w.pdb 0.016 54.565 25.512 0.01436 Incorrect Incorrect
allpdb0234_4_33w.pdb 0.138 6.566 3.198 0.31497 Acceptable Acceptable
allpdb0234_4_198w.pdb 0.000 46.231 22.513 0.01237 Incorrect Incorrect
allpdb0234_4_72w.pdb 0.011 38.691 18.930 0.02097 Incorrect Incorrect
allpdb0234_4_192w.pdb 0.005 49.727 23.634 0.01257 Incorrect Incorrect
allpdb0234_4_138w.pdb 0.085 11.162 4.515 0.18385 Incorrect Incorrect
allpdb0234_4_184w.pdb 0.000 47.820 25.067 0.01140 Incorrect Incorrect
allpdb0234_4_176w.pdb 0.000 76.242 34.340 0.00473 Incorrect Incorrect
allpdb0234_4_119w.pdb 0.000 45.702 23.462 0.01250 Incorrect Incorrect
allpdb0234_4_22w.pdb 0.080 12.868 5.650 0.14980 Incorrect Incorrect
allpdb0234_4_139w.pdb 0.021 47.541 21.628 0.01901 Incorrect Incorrect
allpdb0234_4_108w.pdb 0.053 27.583 13.688 0.05060 Incorrect Incorrect
allpdb0234_4_100w.pdb 0.005 48.995 23.384 0.01288 Incorrect Incorrect
allpdb0234_4_147w.pdb 0.000 68.727 26.089 0.00612 Incorrect Incorrect
allpdb0234_4_142w.pdb 0.011 51.628 24.134 0.01363 Incorrect Incorrect
allpdb0234_4_75w.pdb 0.000 75.647 33.387 0.00483 Incorrect Incorrect
allpdb0234_4_172w.pdb 0.000 36.422 17.688 0.01960 Incorrect Incorrect
allpdb0234_4_68w.pdb 0.000 47.003 22.841 0.01199 Incorrect Incorrect
allpdb0234_4_40w.pdb 0.000 78.168 33.939 0.00455 Incorrect Incorrect
allpdb0234_4_103w.pdb 0.000 73.369 26.840 0.00545 Incorrect Incorrect
allpdb0234_4_177w.pdb 0.000 37.093 17.913 0.01895 Incorrect Incorrect
allpdb0234_4_97w.pdb 0.000 64.179 31.885 0.00648 Incorrect Incorrect
allpdb0234_4_14w.pdb 0.101 12.136 5.503 0.16644 Incorrect Incorrect
allpdb0234_4_27w.pdb 0.027 40.698 18.303 0.02502 Incorrect Incorrect
allpdb0234_4_50w.pdb 0.000 42.535 20.853 0.01452 Incorrect Incorrect
allpdb0234_4_137w.pdb 0.000 45.795 24.170 0.01238 Incorrect Incorrect
allpdb0234_4_91w.pdb 0.000 43.897 22.275 0.01355 Incorrect Incorrect
allpdb0234_4_125w.pdb 0.000 68.438 30.400 0.00587 Incorrect Incorrect
allpdb0234_4_165w.pdb 0.011 51.277 26.312 0.01354 Incorrect Incorrect
allpdb0234_4_194w.pdb 0.000 71.936 30.958 0.00537 Incorrect Incorrect
allpdb0234_4_126w.pdb 0.000 63.058 33.227 0.00663 Incorrect Incorrect
allpdb0234_4_85w.pdb 0.138 11.761 5.589 0.18287 Incorrect Incorrect
allpdb0234_4_26w.pdb 0.000 76.218 35.710 0.00468 Incorrect Incorrect
allpdb0234_4_35w.pdb 0.048 17.377 9.063 0.08920 Incorrect Incorrect
allpdb0234_4_116w.pdb 0.005 53.865 26.901 0.01090 Incorrect Incorrect
allpdb0234_4_131w.pdb 0.000 82.930 37.562 0.00400 Incorrect Incorrect
allpdb0234_4_160w.pdb 0.000 74.198 30.485 0.00512 Incorrect Incorrect
allpdb0234_4_136w.pdb 0.000 83.618 37.517 0.00394 Incorrect Incorrect
allpdb0234_4_156w.pdb 0.037 26.003 12.584 0.04926 Incorrect Incorrect
allpdb0234_4_37w.pdb 0.053 16.083 8.272 0.10112 Incorrect Incorrect
allpdb0234_4_200w.pdb 0.000 36.683 22.128 0.01851 Incorrect Incorrect
allpdb0234_4_65w.pdb 0.000 76.669 33.883 0.00470 Incorrect Incorrect
allpdb0234_4_55w.pdb 0.000 79.098 30.944 0.00459 Incorrect Incorrect
allpdb0234_4_48w.pdb 0.000 80.890 30.848 0.00443 Incorrect Incorrect
allpdb0234_4_71w.pdb 0.000 38.929 19.174 0.01720 Incorrect Incorrect
allpdb0234_4_53w.pdb 0.000 74.948 35.558 0.00483 Incorrect Incorrect
allpdb0234_4_130w.pdb 0.000 82.858 38.284 0.00398 Incorrect Incorrect
allpdb0234_4_163w.pdb 0.000 14.562 7.335 0.09809 Incorrect Incorrect
allpdb0234_4_52w.pdb 0.000 62.191 33.097 0.00680 Incorrect Incorrect
allpdb0234_4_178w.pdb 0.016 14.383 7.885 0.10324 Incorrect Incorrect
allpdb0234_4_132w.pdb 0.000 40.252 21.483 0.01585 Incorrect Incorrect
allpdb0234_4_146w.pdb 0.048 17.002 7.712 0.09477 Incorrect Incorrect
allpdb0234_4_63w.pdb 0.000 83.148 32.886 0.00414 Incorrect Incorrect
allpdb0234_4_188w.pdb 0.000 72.608 31.029 0.00528 Incorrect Incorrect
allpdb0234_4_185w.pdb 0.000 71.393 26.539 0.00572 Incorrect Incorrect
allpdb0234_4_195w.pdb 0.053 10.483 5.663 0.17181 Incorrect Incorrect
