#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb0144_6_152w.pdb 0.667 6.211 1.195 0.64339 Medium Medium
allpdb0144_6_157w.pdb 0.520 8.917 1.944 0.45640 Medium Acceptable
allpdb0144_6_197w.pdb 0.573 7.351 1.283 0.57425 Medium Medium
allpdb0144_6_94w.pdb 0.400 7.247 2.042 0.44320 Acceptable Acceptable
allpdb0144_6_155w.pdb 0.613 5.157 1.257 0.64387 Medium Medium
allpdb0144_6_113w.pdb 0.493 9.156 1.936 0.44377 Medium Acceptable
allpdb0144_6_63w.pdb 0.533 2.325 1.319 0.67589 Medium Medium
allpdb0144_6_179w.pdb 0.547 3.162 1.212 0.67678 Medium Medium
allpdb0144_6_193w.pdb 0.493 8.723 1.954 0.45037 Medium Acceptable
allpdb0144_6_35w.pdb 0.427 4.514 2.476 0.49170 Medium Medium
allpdb0144_6_108w.pdb 0.600 7.380 1.316 0.57845 Medium Medium
allpdb0144_6_188w.pdb 0.573 2.844 1.275 0.68437 Medium Medium
allpdb0144_6_50w.pdb 0.533 5.155 1.299 0.61200 Medium Medium
allpdb0144_6_53w.pdb 0.493 10.362 1.778 0.43715 Medium Acceptable
allpdb0144_6_173w.pdb 0.400 7.123 1.986 0.45022 Medium Acceptable
allpdb0144_6_65w.pdb 0.493 8.379 1.708 0.47862 Medium Acceptable
allpdb0144_6_165w.pdb 0.640 6.430 1.491 0.59301 Medium Medium
allpdb0144_6_177w.pdb 0.493 6.517 1.541 0.53656 Medium Medium
allpdb0144_6_58w.pdb 0.427 6.493 1.950 0.47666 Medium Acceptable
allpdb0144_6_85w.pdb 0.413 10.198 2.048 0.39083 Acceptable Acceptable
allpdb0144_6_48w.pdb 0.347 8.389 2.472 0.37412 Acceptable Acceptable
allpdb0144_6_175w.pdb 0.547 6.549 1.308 0.58076 Medium Medium
allpdb0144_6_59w.pdb 0.453 6.436 1.769 0.50241 Medium Medium
allpdb0144_6_128w.pdb 0.413 9.149 1.876 0.42218 Medium Acceptable
allpdb0144_6_119w.pdb 0.507 9.742 1.657 0.46308 Medium Acceptable
allpdb0144_6_148w.pdb 0.547 8.935 1.531 0.50388 Medium Medium
allpdb0144_6_68w.pdb 0.453 9.705 1.877 0.42575 Medium Acceptable
allpdb0144_6_132w.pdb 0.480 9.025 1.664 0.46610 Medium Acceptable
allpdb0144_6_194w.pdb 0.453 6.145 1.504 0.53624 Medium Medium
allpdb0144_6_78w.pdb 0.533 9.131 1.605 0.48790 Medium Acceptable
allpdb0144_6_19w.pdb 0.333 8.393 2.259 0.38188 Acceptable Acceptable
allpdb0144_6_22w.pdb 0.427 8.918 2.083 0.41476 Acceptable Acceptable
allpdb0144_6_174w.pdb 0.520 4.613 1.418 0.60688 Medium Medium
allpdb0144_6_11w.pdb 0.400 7.137 1.695 0.47520 Medium Acceptable
allpdb0144_6_54w.pdb 0.360 9.720 2.547 0.35031 Acceptable Acceptable
allpdb0144_6_167w.pdb 0.520 10.003 1.694 0.45959 Medium Acceptable
allpdb0144_6_96w.pdb 0.480 4.506 1.326 0.60729 Medium Medium
allpdb0144_6_158w.pdb 0.467 7.430 1.708 0.48969 Medium Acceptable
allpdb0144_6_77w.pdb 0.400 12.424 2.212 0.34460 Acceptable Acceptable
allpdb0144_6_121w.pdb 0.453 5.974 1.726 0.51767 Medium Medium
allpdb0144_6_80w.pdb 0.347 9.830 2.235 0.36171 Acceptable Acceptable
