#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb0058_6_1w.pdb 0.091 12.032 6.754 0.15695 Incorrect Incorrect
allpdb0058_6_12w.pdb 0.055 19.392 8.156 0.08281 Incorrect Incorrect
allpdb0058_6_92w.pdb 0.000 15.564 8.119 0.08758 Incorrect Incorrect
allpdb0058_6_2w.pdb 0.036 36.292 16.864 0.03207 Incorrect Incorrect
allpdb0058_6_22w.pdb 0.036 11.707 6.557 0.14376 Incorrect Incorrect
allpdb0058_6_117w.pdb 0.182 13.242 6.582 0.17433 Incorrect Incorrect
allpdb0058_6_10w.pdb 0.327 8.676 3.980 0.31380 Acceptable Acceptable
allpdb0058_6_89w.pdb 0.000 15.759 8.123 0.08611 Incorrect Incorrect
allpdb0058_6_193w.pdb 0.000 16.292 8.267 0.08194 Incorrect Incorrect
allpdb0058_6_75w.pdb 0.164 14.735 5.982 0.15749 Incorrect Incorrect
allpdb0058_6_5w.pdb 0.000 41.145 21.528 0.01525 Incorrect Incorrect
allpdb0058_6_41w.pdb 0.309 11.518 5.489 0.24373 Incorrect Acceptable
allpdb0058_6_23w.pdb 0.000 29.496 13.818 0.02944 Incorrect Incorrect
allpdb0058_6_54w.pdb 0.109 11.815 6.643 0.16622 Incorrect Incorrect
allpdb0058_6_46w.pdb 0.273 7.817 3.753 0.31741 Acceptable Acceptable
allpdb0058_6_9w.pdb 0.545 2.112 1.184 0.70113 Medium Medium
allpdb0058_6_7w.pdb 0.000 30.153 17.378 0.02700 Incorrect Incorrect
allpdb0058_6_13w.pdb 0.164 15.786 7.920 0.14101 Incorrect Incorrect
allpdb0058_6_20w.pdb 0.255 9.784 4.554 0.26084 Acceptable Acceptable
allpdb0058_6_17w.pdb 0.055 13.865 7.589 0.12177 Incorrect Incorrect
allpdb0058_6_29w.pdb 0.000 29.240 13.286 0.03017 Incorrect Incorrect
allpdb0058_6_48w.pdb 0.000 16.002 8.383 0.08370 Incorrect Incorrect
allpdb0058_6_198w.pdb 0.200 10.993 5.480 0.21462 Incorrect Incorrect
allpdb0058_6_85w.pdb 0.091 12.013 6.692 0.15746 Incorrect Incorrect
allpdb0058_6_71w.pdb 0.000 26.355 12.363 0.03624 Incorrect Incorrect
allpdb0058_6_165w.pdb 0.000 15.637 8.074 0.08715 Incorrect Incorrect
allpdb0058_6_53w.pdb 0.127 18.889 7.923 0.11009 Incorrect Incorrect
allpdb0058_6_152w.pdb 0.145 13.431 6.780 0.15936 Incorrect Incorrect
allpdb0058_6_167w.pdb 0.073 14.739 7.842 0.11920 Incorrect Incorrect
allpdb0058_6_107w.pdb 0.055 14.913 7.967 0.11133 Incorrect Incorrect
allpdb0058_6_38w.pdb 0.018 14.159 7.359 0.10766 Incorrect Incorrect
allpdb0058_6_195w.pdb 0.236 9.021 4.426 0.26990 Acceptable Acceptable
allpdb0058_6_173w.pdb 0.000 14.396 7.660 0.09847 Incorrect Incorrect
allpdb0058_6_79w.pdb 0.055 14.468 6.866 0.11890 Incorrect Incorrect
allpdb0058_6_77w.pdb 0.273 7.999 3.703 0.31469 Acceptable Acceptable
allpdb0058_6_18w.pdb 0.127 12.601 6.457 0.16373 Incorrect Incorrect
allpdb0058_6_197w.pdb 0.000 25.540 12.165 0.03823 Incorrect Incorrect
allpdb0058_6_90w.pdb 0.164 11.421 5.425 0.19704 Incorrect Incorrect
allpdb0058_6_3w.pdb 0.255 11.114 5.510 0.23086 Incorrect Acceptable
allpdb0058_6_27w.pdb 0.000 29.395 16.777 0.02836 Incorrect Incorrect
allpdb0058_6_76w.pdb 0.055 14.986 8.276 0.10992 Incorrect Incorrect
allpdb0058_6_44w.pdb 0.091 12.158 6.962 0.15452 Incorrect Incorrect
allpdb0058_6_11w.pdb 0.000 21.536 9.180 0.05360 Incorrect Incorrect
allpdb0058_6_6w.pdb 0.000 17.156 9.449 0.07389 Incorrect Incorrect
allpdb0058_6_62w.pdb 0.109 15.377 6.967 0.12915 Incorrect Incorrect
allpdb0058_6_8w.pdb 0.218 11.430 5.681 0.21314 Incorrect Incorrect
allpdb0058_6_170w.pdb 0.018 15.006 7.819 0.09886 Incorrect Incorrect
allpdb0058_6_140w.pdb 0.000 16.480 8.556 0.07998 Incorrect Incorrect
allpdb0058_6_35w.pdb 0.127 15.032 6.722 0.13899 Incorrect Incorrect
allpdb0058_6_110w.pdb 0.164 12.874 6.217 0.17408 Incorrect Incorrect
allpdb0058_6_42w.pdb 0.036 12.902 6.799 0.12848 Incorrect Incorrect
allpdb0058_6_14w.pdb 0.018 13.052 7.072 0.11968 Incorrect Incorrect
allpdb0058_6_119w.pdb 0.218 8.325 4.192 0.28069 Acceptable Acceptable
allpdb0058_6_34w.pdb 0.236 14.694 5.931 0.18240 Incorrect Incorrect
allpdb0058_6_69w.pdb 0.055 12.137 6.755 0.14354 Incorrect Incorrect
allpdb0058_6_131w.pdb 0.018 17.387 9.205 0.07898 Incorrect Incorrect
allpdb0058_6_36w.pdb 0.109 12.071 6.886 0.16195 Incorrect Incorrect
allpdb0058_6_161w.pdb 0.145 13.791 6.970 0.15501 Incorrect Incorrect
allpdb0058_6_177w.pdb 0.236 11.145 5.311 0.22600 Incorrect Incorrect
allpdb0058_6_105w.pdb 0.000 17.553 9.324 0.07173 Incorrect Incorrect
allpdb0058_6_123w.pdb 0.000 39.029 20.999 0.01679 Incorrect Incorrect
allpdb0058_6_103w.pdb 0.000 36.741 20.041 0.01879 Incorrect Incorrect
allpdb0058_6_80w.pdb 0.000 36.645 19.239 0.01903 Incorrect Incorrect
allpdb0058_6_147w.pdb 0.145 11.086 5.428 0.19555 Incorrect Incorrect
allpdb0058_6_116w.pdb 0.145 11.851 5.742 0.18300 Incorrect Incorrect
allpdb0058_6_19w.pdb 0.200 10.771 5.323 0.21912 Incorrect Incorrect
allpdb0058_6_86w.pdb 0.000 16.795 9.051 0.07688 Incorrect Incorrect
allpdb0058_6_47w.pdb 0.091 12.157 5.759 0.16093 Incorrect Incorrect
allpdb0058_6_39w.pdb 0.309 5.200 2.188 0.45215 Acceptable Acceptable
allpdb0058_6_96w.pdb 0.018 14.311 7.631 0.10539 Incorrect Incorrect
allpdb0058_6_127w.pdb 0.273 7.776 3.721 0.31897 Acceptable Acceptable
allpdb0058_6_98w.pdb 0.018 32.600 18.858 0.02937 Incorrect Incorrect
allpdb0058_6_32w.pdb 0.000 32.984 19.052 0.02281 Incorrect Incorrect
allpdb0058_6_15w.pdb 0.200 12.634 6.274 0.18856 Incorrect Incorrect
allpdb0058_6_134w.pdb 0.018 17.973 8.934 0.07613 Incorrect Incorrect
allpdb0058_6_185w.pdb 0.018 14.025 7.331 0.10900 Incorrect Incorrect
allpdb0058_6_21w.pdb 0.182 12.147 5.898 0.19042 Incorrect Incorrect
allpdb0058_6_25w.pdb 0.182 11.433 5.202 0.20485 Incorrect Incorrect
allpdb0058_6_153w.pdb 0.000 16.376 8.755 0.08025 Incorrect Incorrect
allpdb0058_6_111w.pdb 0.109 12.639 7.102 0.15441 Incorrect Incorrect
allpdb0058_6_168w.pdb 0.200 7.865 3.916 0.28891 Acceptable Acceptable
allpdb0058_6_30w.pdb 0.182 12.666 6.072 0.18328 Incorrect Incorrect
allpdb0058_6_151w.pdb 0.109 10.585 5.753 0.18826 Incorrect Incorrect
allpdb0058_6_176w.pdb 0.291 10.880 5.464 0.24667 Incorrect Acceptable
allpdb0058_6_93w.pdb 0.109 10.892 5.592 0.18491 Incorrect Incorrect
allpdb0058_6_28w.pdb 0.000 17.312 9.159 0.07345 Incorrect Incorrect
allpdb0058_6_94w.pdb 0.273 10.767 5.293 0.24366 Incorrect Acceptable
allpdb0058_6_113w.pdb 0.018 15.984 8.460 0.08970 Incorrect Incorrect
allpdb0058_6_24w.pdb 0.200 10.303 4.994 0.22924 Incorrect Incorrect
allpdb0058_6_63w.pdb 0.018 19.044 10.265 0.06840 Incorrect Incorrect
allpdb0058_6_154w.pdb 0.000 14.586 7.612 0.09697 Incorrect Incorrect
allpdb0058_6_37w.pdb 0.145 12.103 6.113 0.17753 Incorrect Incorrect
allpdb0058_6_87w.pdb 0.000 31.276 14.890 0.02628 Incorrect Incorrect
allpdb0058_6_104w.pdb 0.200 9.172 4.369 0.25583 Acceptable Acceptable
allpdb0058_6_65w.pdb 0.091 11.343 5.949 0.17010 Incorrect Incorrect
allpdb0058_6_162w.pdb 0.273 10.031 4.863 0.25918 Incorrect Acceptable
allpdb0058_6_108w.pdb 0.000 16.348 8.473 0.08107 Incorrect Incorrect
allpdb0058_6_194w.pdb 0.218 7.741 3.966 0.29665 Acceptable Acceptable
allpdb0058_6_100w.pdb 0.018 13.560 7.188 0.11400 Incorrect Incorrect
allpdb0058_6_144w.pdb 0.000 16.797 8.652 0.07768 Incorrect Incorrect
allpdb0058_6_74w.pdb 0.018 15.408 8.006 0.09514 Incorrect Incorrect
allpdb0058_6_84w.pdb 0.091 10.973 6.099 0.17433 Incorrect Incorrect
allpdb0058_6_82w.pdb 0.218 11.487 5.535 0.21348 Incorrect Incorrect
allpdb0058_6_120w.pdb 0.000 15.230 8.014 0.09045 Incorrect Incorrect
allpdb0058_6_16w.pdb 0.127 14.637 7.724 0.13860 Incorrect Incorrect
allpdb0058_6_136w.pdb 0.236 9.408 4.430 0.26288 Acceptable Acceptable
allpdb0058_6_26w.pdb 0.000 18.140 9.815 0.06762 Incorrect Incorrect
allpdb0058_6_106w.pdb 0.218 8.521 3.947 0.28104 Acceptable Acceptable
allpdb0058_6_4w.pdb 0.018 11.851 6.625 0.13554 Incorrect Incorrect
allpdb0058_6_178w.pdb 0.000 42.006 21.888 0.01467 Incorrect Incorrect
allpdb0058_6_114w.pdb 0.091 10.909 5.992 0.17588 Incorrect Incorrect
allpdb0058_6_68w.pdb 0.000 35.674 17.131 0.02044 Incorrect Incorrect
allpdb0058_6_141w.pdb 0.073 12.732 7.094 0.14127 Incorrect Incorrect
allpdb0058_6_58w.pdb 0.000 24.359 11.512 0.04175 Incorrect Incorrect
allpdb0058_6_115w.pdb 0.091 14.654 7.989 0.12557 Incorrect Incorrect
allpdb0058_6_60w.pdb 0.091 12.214 6.407 0.15639 Incorrect Incorrect
allpdb0058_6_142w.pdb 0.436 2.943 1.633 0.59568 Medium Medium
allpdb0058_6_179w.pdb 0.255 9.788 4.418 0.26262 Acceptable Acceptable
allpdb0058_6_40w.pdb 0.182 11.835 5.919 0.19416 Incorrect Incorrect
allpdb0058_6_67w.pdb 0.018 18.036 9.686 0.07445 Incorrect Incorrect
allpdb0058_6_164w.pdb 0.018 14.128 7.307 0.10813 Incorrect Incorrect
allpdb0058_6_49w.pdb 0.000 19.066 9.681 0.06308 Incorrect Incorrect
allpdb0058_6_59w.pdb 0.000 14.620 7.828 0.09602 Incorrect Incorrect
allpdb0058_6_55w.pdb 0.164 8.644 4.466 0.25220 Acceptable Acceptable
allpdb0058_6_64w.pdb 0.036 14.752 8.291 0.10577 Incorrect Incorrect
allpdb0058_6_112w.pdb 0.073 13.003 6.705 0.13993 Incorrect Incorrect
allpdb0058_6_43w.pdb 0.218 11.589 5.719 0.21078 Incorrect Incorrect
allpdb0058_6_83w.pdb 0.036 16.801 8.910 0.08924 Incorrect Incorrect
allpdb0058_6_73w.pdb 0.018 15.507 7.638 0.09545 Incorrect Incorrect
allpdb0058_6_184w.pdb 0.200 9.802 4.770 0.23974 Acceptable Acceptable
allpdb0058_6_125w.pdb 0.000 22.577 11.732 0.04674 Incorrect Incorrect
allpdb0058_6_133w.pdb 0.127 12.368 6.198 0.16780 Incorrect Incorrect
allpdb0058_6_174w.pdb 0.182 8.716 4.432 0.25734 Acceptable Acceptable
allpdb0058_6_97w.pdb 0.109 13.082 6.443 0.15246 Incorrect Incorrect
allpdb0058_6_51w.pdb 0.200 11.846 5.860 0.20046 Incorrect Incorrect
allpdb0058_6_95w.pdb 0.000 18.663 9.829 0.06485 Incorrect Incorrect
allpdb0058_6_172w.pdb 0.000 15.459 7.980 0.08876 Incorrect Incorrect
allpdb0058_6_138w.pdb 0.145 17.684 7.119 0.12521 Incorrect Incorrect
allpdb0058_6_145w.pdb 0.000 17.123 9.001 0.07491 Incorrect Incorrect
allpdb0058_6_91w.pdb 0.218 11.808 5.944 0.20645 Incorrect Incorrect
allpdb0058_6_70w.pdb 0.000 25.362 12.373 0.03849 Incorrect Incorrect
allpdb0058_6_192w.pdb 0.036 31.062 17.357 0.03781 Incorrect Incorrect
allpdb0058_6_33w.pdb 0.000 19.371 10.329 0.06070 Incorrect Incorrect
allpdb0058_6_146w.pdb 0.182 8.964 4.295 0.25466 Acceptable Acceptable
allpdb0058_6_148w.pdb 0.218 10.962 5.455 0.22132 Incorrect Incorrect
allpdb0058_6_158w.pdb 0.145 14.846 7.455 0.14374 Incorrect Incorrect
allpdb0058_6_187w.pdb 0.018 15.227 8.034 0.09648 Incorrect Incorrect
allpdb0058_6_81w.pdb 0.018 14.982 8.051 0.09841 Incorrect Incorrect
allpdb0058_6_190w.pdb 0.200 7.644 3.791 0.29607 Acceptable Acceptable
allpdb0058_6_143w.pdb 0.000 14.952 8.077 0.09253 Incorrect Incorrect
allpdb0058_6_56w.pdb 0.000 30.850 17.916 0.02584 Incorrect Incorrect
allpdb0058_6_149w.pdb 0.200 12.888 6.149 0.18643 Incorrect Incorrect
allpdb0058_6_137w.pdb 0.200 8.053 4.035 0.28279 Acceptable Acceptable
allpdb0058_6_45w.pdb 0.236 11.299 5.428 0.22290 Incorrect Incorrect
allpdb0058_6_191w.pdb 0.000 27.440 13.078 0.03351 Incorrect Incorrect
allpdb0058_6_99w.pdb 0.036 16.300 8.488 0.09348 Incorrect Incorrect
allpdb0058_6_52w.pdb 0.018 16.770 9.343 0.08257 Incorrect Incorrect
allpdb0058_6_109w.pdb 0.000 27.656 12.368 0.03360 Incorrect Incorrect
allpdb0058_6_61w.pdb 0.036 11.892 6.778 0.14039 Incorrect Incorrect
allpdb0058_6_102w.pdb 0.164 9.421 4.528 0.23710 Acceptable Acceptable
allpdb0058_6_157w.pdb 0.018 16.181 8.330 0.08862 Incorrect Incorrect
allpdb0058_6_121w.pdb 0.036 16.377 8.894 0.09208 Incorrect Incorrect
allpdb0058_6_78w.pdb 0.273 9.493 4.714 0.26988 Acceptable Acceptable
allpdb0058_6_150w.pdb 0.000 15.166 8.102 0.09072 Incorrect Incorrect
allpdb0058_6_132w.pdb 0.036 12.896 7.100 0.12731 Incorrect Incorrect
allpdb0058_6_199w.pdb 0.345 4.060 2.193 0.49278 Medium Medium
allpdb0058_6_101w.pdb 0.000 26.167 13.692 0.03577 Incorrect Incorrect
allpdb0058_6_31w.pdb 0.164 10.231 5.043 0.21775 Incorrect Incorrect
allpdb0058_6_118w.pdb 0.236 7.008 3.578 0.32707 Acceptable Acceptable
allpdb0058_6_175w.pdb 0.182 12.137 5.808 0.19114 Incorrect Incorrect
allpdb0058_6_122w.pdb 0.164 10.869 5.415 0.20480 Incorrect Incorrect
allpdb0058_6_50w.pdb 0.000 39.075 20.978 0.01676 Incorrect Incorrect
allpdb0058_6_72w.pdb 0.182 10.838 5.587 0.20996 Incorrect Incorrect
allpdb0058_6_155w.pdb 0.164 19.154 7.824 0.12121 Incorrect Incorrect
allpdb0058_6_156w.pdb 0.218 7.499 3.765 0.30583 Acceptable Acceptable
allpdb0058_6_139w.pdb 0.055 24.034 12.147 0.06025 Incorrect Incorrect
allpdb0058_6_128w.pdb 0.018 16.590 8.576 0.08526 Incorrect Incorrect
allpdb0058_6_180w.pdb 0.236 9.543 4.452 0.26024 Acceptable Acceptable
allpdb0058_6_159w.pdb 0.000 19.790 10.031 0.05921 Incorrect Incorrect
allpdb0058_6_57w.pdb 0.164 8.496 4.133 0.26009 Acceptable Acceptable
allpdb0058_6_188w.pdb 0.055 15.151 8.147 0.10891 Incorrect Incorrect
allpdb0058_6_124w.pdb 0.055 15.288 8.240 0.10758 Incorrect Incorrect
allpdb0058_6_171w.pdb 0.200 8.141 4.046 0.28079 Acceptable Acceptable
allpdb0058_6_186w.pdb 0.018 28.916 16.041 0.03546 Incorrect Incorrect
allpdb0058_6_183w.pdb 0.000 29.078 16.283 0.02905 Incorrect Incorrect
allpdb0058_6_135w.pdb 0.000 27.101 13.741 0.03378 Incorrect Incorrect
allpdb0058_6_126w.pdb 0.000 34.217 19.823 0.02127 Incorrect Incorrect
allpdb0058_6_196w.pdb 0.000 17.268 8.925 0.07417 Incorrect Incorrect
allpdb0058_6_130w.pdb 0.055 20.166 11.360 0.07418 Incorrect Incorrect
allpdb0058_6_88w.pdb 0.145 11.636 5.767 0.18558 Incorrect Incorrect
allpdb0058_6_160w.pdb 0.145 11.742 5.991 0.18276 Incorrect Incorrect
allpdb0058_6_129w.pdb 0.200 8.267 4.099 0.27733 Acceptable Acceptable
allpdb0058_6_66w.pdb 0.036 30.341 16.839 0.03900 Incorrect Incorrect
allpdb0058_6_200w.pdb 0.127 8.769 4.160 0.24226 Acceptable Acceptable
allpdb0058_6_163w.pdb 0.109 18.827 7.928 0.10432 Incorrect Incorrect
allpdb0058_6_189w.pdb 0.164 8.330 4.530 0.25752 Acceptable Acceptable
allpdb0058_6_169w.pdb 0.018 36.299 20.472 0.02517 Incorrect Incorrect
allpdb0058_6_182w.pdb 0.000 16.841 8.962 0.07676 Incorrect Incorrect
allpdb0058_6_166w.pdb 0.000 28.094 15.989 0.03086 Incorrect Incorrect
allpdb0058_6_181w.pdb 0.055 10.169 5.409 0.17908 Incorrect Incorrect
