#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb0089_10_191w.pdb 0.639 2.657 1.106 0.73260 Medium Medium
allpdb0089_10_45w.pdb 0.650 1.477 0.782 0.80234 High High
allpdb0089_10_8w.pdb 0.667 2.273 0.850 0.78565 High Medium
allpdb0089_10_162w.pdb 0.650 2.866 1.102 0.73249 Medium Medium
allpdb0089_10_91w.pdb 0.650 1.912 0.975 0.76822 High Medium
allpdb0089_10_6w.pdb 0.622 2.306 0.993 0.74958 High Medium
allpdb0089_10_7w.pdb 0.661 2.511 0.941 0.76621 High Medium
allpdb0089_10_116w.pdb 0.639 2.721 1.123 0.72891 Medium Medium
allpdb0089_10_141w.pdb 0.628 3.166 1.030 0.72853 Medium Medium
allpdb0089_10_9w.pdb 0.606 3.832 1.281 0.67162 Medium Medium
allpdb0089_10_71w.pdb 0.644 2.315 1.028 0.75196 Medium Medium
allpdb0089_10_154w.pdb 0.567 2.562 1.405 0.67199 Medium Medium
allpdb0089_10_189w.pdb 0.606 2.608 1.206 0.70899 Medium Medium
allpdb0089_10_105w.pdb 0.567 2.725 1.203 0.69396 Medium Medium
allpdb0089_10_83w.pdb 0.606 2.701 1.183 0.71017 Medium Medium
allpdb0089_10_128w.pdb 0.606 2.586 1.154 0.71634 Medium Medium
allpdb0089_10_120w.pdb 0.600 2.990 1.135 0.70864 Medium Medium
allpdb0089_10_122w.pdb 0.650 2.180 0.856 0.78084 High Medium
allpdb0089_10_132w.pdb 0.594 2.601 1.147 0.71323 Medium Medium
allpdb0089_10_107w.pdb 0.600 3.023 1.081 0.71535 Medium Medium
allpdb0089_10_127w.pdb 0.594 2.974 1.217 0.69615 Medium Medium
allpdb0089_10_21w.pdb 0.617 2.320 1.048 0.73977 Medium Medium
allpdb0089_10_15w.pdb 0.578 3.838 1.279 0.66246 Medium Medium
allpdb0089_10_44w.pdb 0.628 2.323 0.997 0.75061 High Medium
allpdb0089_10_51w.pdb 0.578 3.345 1.173 0.68808 Medium Medium
allpdb0089_10_149w.pdb 0.617 2.246 0.981 0.75058 High Medium
allpdb0089_10_170w.pdb 0.567 2.560 1.201 0.69764 Medium Medium
allpdb0089_10_36w.pdb 0.572 2.733 1.202 0.69583 Medium Medium
allpdb0089_10_96w.pdb 0.628 2.697 1.026 0.73925 Medium Medium
allpdb0089_10_124w.pdb 0.633 2.085 0.964 0.76150 High Medium
allpdb0089_10_87w.pdb 0.550 3.042 1.158 0.68764 Medium Medium
allpdb0089_10_108w.pdb 0.617 3.536 1.192 0.69404 Medium Medium
allpdb0089_10_181w.pdb 0.622 2.384 1.075 0.73662 Medium Medium
allpdb0089_10_97w.pdb 0.583 2.739 1.234 0.69528 Medium Medium
allpdb0089_10_89w.pdb 0.517 2.800 1.214 0.67436 Medium Medium
allpdb0089_10_123w.pdb 0.589 2.531 1.108 0.71817 Medium Medium
allpdb0089_10_135w.pdb 0.528 3.197 1.308 0.65728 Medium Medium
allpdb0089_10_35w.pdb 0.567 2.647 1.159 0.70146 Medium Medium
allpdb0089_10_85w.pdb 0.544 3.447 1.377 0.64859 Medium Medium
allpdb0089_10_82w.pdb 0.572 2.212 1.050 0.72672 Medium Medium
allpdb0089_10_67w.pdb 0.578 2.086 1.060 0.72925 Medium Medium
allpdb0089_10_138w.pdb 0.506 2.499 1.234 0.67417 Medium Medium
allpdb0089_10_72w.pdb 0.567 2.160 1.259 0.69762 Medium Medium
allpdb0089_10_39w.pdb 0.539 3.098 1.263 0.66888 Medium Medium
allpdb0089_10_156w.pdb 0.550 3.058 1.364 0.66098 Medium Medium
allpdb0089_10_43w.pdb 0.522 3.038 1.208 0.67182 Medium Medium
allpdb0089_10_41w.pdb 0.556 3.381 1.195 0.67694 Medium Medium
allpdb0089_10_94w.pdb 0.511 4.069 1.546 0.60314 Medium Medium
allpdb0089_10_174w.pdb 0.506 3.383 1.282 0.64895 Medium Medium
allpdb0089_10_152w.pdb 0.544 3.446 1.244 0.66530 Medium Medium
allpdb0089_10_30w.pdb 0.494 2.573 1.140 0.68142 Medium Medium
allpdb0089_10_66w.pdb 0.511 2.703 1.316 0.66144 Medium Medium
allpdb0089_10_22w.pdb 0.533 2.399 1.173 0.69337 Medium Medium
allpdb0089_10_195w.pdb 0.522 2.371 1.225 0.68328 Medium Medium
allpdb0089_10_121w.pdb 0.506 2.911 1.351 0.65088 Medium Medium
