#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb0803_6_29w.pdb 0.712 2.850 0.901 0.78193 High Medium
allpdb0803_6_39w.pdb 0.697 2.422 0.817 0.79777 High Medium
allpdb0803_6_14w.pdb 0.697 3.082 1.000 0.75764 Medium Medium
allpdb0803_6_6w.pdb 0.712 1.486 0.636 0.84341 High High
allpdb0803_6_28w.pdb 0.742 1.110 0.601 0.86246 High High
allpdb0803_6_22w.pdb 0.576 4.037 1.206 0.66639 Medium Medium
allpdb0803_6_35w.pdb 0.697 1.727 0.783 0.81443 High High
allpdb0803_6_37w.pdb 0.667 2.149 0.989 0.76782 High Medium
allpdb0803_6_40w.pdb 0.682 2.295 0.822 0.79424 High Medium
allpdb0803_6_17w.pdb 0.561 3.769 1.332 0.65181 Medium Medium
allpdb0803_6_20w.pdb 0.682 2.815 0.896 0.77336 High Medium
allpdb0803_6_33w.pdb 0.621 3.196 1.034 0.72509 Medium Medium
allpdb0803_6_32w.pdb 0.697 1.486 0.630 0.83910 High High
allpdb0803_6_5w.pdb 0.652 2.527 0.960 0.75984 High Medium
allpdb0803_6_41w.pdb 0.667 2.815 0.892 0.76881 High Medium
allpdb0803_6_107w.pdb 0.545 2.910 0.996 0.71154 High Medium
allpdb0803_6_117w.pdb 0.636 2.593 0.843 0.77044 High Medium
allpdb0803_6_12w.pdb 0.561 3.519 1.233 0.67040 Medium Medium
allpdb0803_6_11w.pdb 0.515 3.475 1.273 0.65111 Medium Medium
allpdb0803_6_7w.pdb 0.591 2.244 0.980 0.74220 High Medium
allpdb0803_6_16w.pdb 0.712 1.304 0.524 0.86011 High High
allpdb0803_6_72w.pdb 0.652 2.717 0.827 0.77528 High Medium
allpdb0803_6_106w.pdb 0.530 2.555 0.972 0.71727 High Medium
allpdb0803_6_27w.pdb 0.500 4.708 1.284 0.61412 Medium Medium
allpdb0803_6_18w.pdb 0.591 3.830 1.107 0.68986 Medium Medium
allpdb0803_6_13w.pdb 0.621 3.563 1.250 0.68735 Medium Medium
allpdb0803_6_73w.pdb 0.530 3.101 1.087 0.68954 Medium Medium
allpdb0803_6_9w.pdb 0.606 2.158 0.829 0.77058 High Medium
allpdb0803_6_8w.pdb 0.682 2.300 0.851 0.79007 High Medium
allpdb0803_6_148w.pdb 0.545 4.134 1.250 0.64806 Medium Medium
allpdb0803_6_43w.pdb 0.591 1.486 0.733 0.78949 High Medium
allpdb0803_6_109w.pdb 0.470 5.165 1.494 0.56740 Medium Medium
allpdb0803_6_169w.pdb 0.439 4.709 1.512 0.56688 Medium Medium
allpdb0803_6_49w.pdb 0.561 3.023 1.073 0.70332 Medium Medium
allpdb0803_6_173w.pdb 0.455 3.653 1.370 0.61465 Medium Medium
allpdb0803_6_85w.pdb 0.455 3.594 1.299 0.62478 Medium Medium
allpdb0803_6_25w.pdb 0.682 2.531 0.997 0.76467 High Medium
allpdb0803_6_42w.pdb 0.606 2.270 0.942 0.75221 High Medium
allpdb0803_6_21w.pdb 0.485 3.010 1.242 0.65557 Medium Medium
allpdb0803_6_89w.pdb 0.485 3.540 1.429 0.62044 Medium Medium
allpdb0803_6_60w.pdb 0.409 4.751 1.575 0.54887 Medium Medium
allpdb0803_6_31w.pdb 0.545 2.085 0.847 0.74898 High Medium
allpdb0803_6_76w.pdb 0.545 3.340 1.256 0.66653 Medium Medium
allpdb0803_6_97w.pdb 0.439 4.679 1.423 0.57767 Medium Medium
allpdb0803_6_145w.pdb 0.515 5.464 1.425 0.58275 Medium Medium
allpdb0803_6_75w.pdb 0.439 5.532 1.686 0.52785 Medium Medium
allpdb0803_6_2w.pdb 0.545 2.785 1.132 0.69527 Medium Medium
allpdb0803_6_79w.pdb 0.439 4.508 1.523 0.57070 Medium Medium
allpdb0803_6_63w.pdb 0.591 2.133 0.837 0.76472 High Medium
allpdb0803_6_26w.pdb 0.561 3.676 1.230 0.66695 Medium Medium
allpdb0803_6_23w.pdb 0.591 2.666 1.081 0.71985 Medium Medium
